Filename,Latitude,Longitude,LSTM Prediction,ElasticNet Prediction
2024-12-07T03-47-09.876840Z_210_vnaData.s1p,-28.862579,122.525408,48.232746,68.5568442952841
2024-12-07T03-47-32.815340Z_210_vnaData.s1p,-28.86266,122.525381,74.102425,58.048084133358216
2024-12-07T03-47-55.728817Z_210_vnaData.s1p,-28.862871,122.525383,49.461933,74.2943498344286
2024-12-07T03-48-07.223352Z_210_vnaData.s1p,-28.86298,122.525373,69.50274,77.96566620311935
2024-12-07T03-48-18.741538Z_210_vnaData.s1p,-28.863106,122.525352,39.79046,40.14658185279494
2024-12-07T03-48-41.608336Z_210_vnaData.s1p,-28.863272,122.525442,54.032207,55.332850910580355
2024-12-07T03-48-53.053529Z_210_vnaData.s1p,-28.863298,122.525574,50.904537,65.11935773431281
2024-12-07T03-49-16.026430Z_210_vnaData.s1p,-28.863286,122.525833,58.251034,61.679148755638494
2024-12-07T03-49-27.369951Z_210_vnaData.s1p,-28.863281,122.52597,47.99971,81.97752193284052
2024-12-07T03-49-38.877274Z_210_vnaData.s1p,-28.863284,122.526095,41.626934,73.18437984581618
2024-12-07T03-50-01.734869Z_210_vnaData.s1p,-28.863293,122.526364,24.65415,53.45189823969886
2024-12-07T03-50-13.323297Z_210_vnaData.s1p,-28.863279,122.526471,61.59292,62.40621205288351
2024-12-07T03-50-36.199346Z_210_vnaData.s1p,-28.86327,122.526525,55.397144,43.49944316498858
2024-12-07T03-50-47.641914Z_210_vnaData.s1p,-28.863291,122.526479,57.051823,63.44571837074436
2024-12-07T03-50-59.132601Z_210_vnaData.s1p,-28.863281,122.52646,74.16561,71.20433518717283
2024-12-07T03-51-22.645212Z_210_vnaData.s1p,-28.863222,122.526435,47.895256,83.1435587858854
2024-12-07T03-51-34.129794Z_210_vnaData.s1p,-28.863305,122.526384,68.0521,18.610357132112988
2024-12-07T03-51-56.987784Z_210_vnaData.s1p,-28.863303,122.526379,16.51592,5.940872321834746
2024-12-07T03-52-09.053384Z_210_vnaData.s1p,-28.863306,122.526382,18.901499,6.046130930661363
2024-12-07T03-52-20.551141Z_210_vnaData.s1p,-28.86331,122.52638,22.577946,15.250692796803335
2024-12-07T03-52-31.968331Z_210_vnaData.s1p,-28.863308,122.526378,12.816832,10.229333159176491
2024-12-07T03-52-54.870791Z_210_vnaData.s1p,-28.86331,122.526376,30.747438,50.974316994297176
2024-12-07T03-53-06.315056Z_210_vnaData.s1p,-28.863306,122.526372,17.842154,25.765750943628635
2024-12-07T03-53-18.385375Z_210_vnaData.s1p,-28.863297,122.526371,13.301427,9.199791435836516
2024-12-07T05-31-00.586889Z_210_vnaData.s1p,-28.863014,122.526222,33.46618,58.512030402945456
2024-12-07T05-31-12.106570Z_210_vnaData.s1p,-28.862895,122.526303,73.151,60.86697701151918
2024-12-07T05-31-23.507557Z_210_vnaData.s1p,-28.862774,122.526392,43.831547,21.744467620512587
2024-12-07T05-31-35.025808Z_210_vnaData.s1p,-28.862651,122.526478,69.24875,79.61411105893357
2024-12-07T05-31-57.918822Z_210_vnaData.s1p,-28.862412,122.52665,45.51678,64.39750304625272
2024-12-07T05-32-20.910755Z_210_vnaData.s1p,-28.862249,122.526774,58.033596,62.19200424834963
2024-12-07T05-32-32.366554Z_210_vnaData.s1p,-28.862368,122.526692,31.730797,40.9261313768333
2024-12-07T05-32-43.794938Z_210_vnaData.s1p,-28.862464,122.526617,41.476173,47.10104307860343
2024-12-07T05-32-55.289508Z_210_vnaData.s1p,-28.862572,122.526534,36.36782,43.22845643185717
2024-12-07T05-33-18.935315Z_210_vnaData.s1p,-28.862812,122.526369,77.30195,83.13972383035798
2024-12-07T05-33-41.906145Z_210_vnaData.s1p,-28.863065,122.526214,50.53047,47.95240417215448
2024-12-07T05-33-53.992075Z_210_vnaData.s1p,-28.863191,122.526124,38.981834,32.38757897215507
2024-12-07T05-34-05.375501Z_210_vnaData.s1p,-28.8633,122.526046,34.378807,35.595934376425745
2024-12-07T05-34-16.844199Z_210_vnaData.s1p,-28.863267,122.526011,69.44365,71.82694308975988
2024-12-07T05-34-28.944436Z_210_vnaData.s1p,-28.863177,122.526016,32.967396,15.401731001730987
2024-12-07T05-34-51.840048Z_210_vnaData.s1p,-28.863138,122.526043,94.70905,101.48755487317018
2024-12-07T05-35-03.376271Z_210_vnaData.s1p,-28.863128,122.526047,69.265495,95.76683804185615
2024-12-07T05-35-27.022095Z_210_vnaData.s1p,-28.863129,122.526047,75.12893,66.42807229877157
2024-12-07T05-35-49.980918Z_210_vnaData.s1p,-28.863129,122.526047,71.39318,83.38537200374299
2024-12-07T05-36-01.485158Z_210_vnaData.s1p,-28.86313,122.526046,75.36133,101.65726554145036
2024-12-07T05-36-12.906069Z_210_vnaData.s1p,-28.863141,122.526044,97.9109,117.84265679836693
2024-12-07T05-36-24.410688Z_210_vnaData.s1p,-28.863147,122.526043,82.3914,103.19047446148299
2024-12-07T05-36-47.443846Z_210_vnaData.s1p,-28.863154,122.526043,85.16972,85.43439538213744
2024-12-07T05-37-10.427612Z_210_vnaData.s1p,-28.863162,122.526036,72.933205,68.48154801650219
2024-12-07T05-37-33.472220Z_210_vnaData.s1p,-28.863151,122.526033,82.95645,77.53263561681206
2024-12-07T05-37-44.856545Z_210_vnaData.s1p,-28.863147,122.526029,96.55549,90.74272721518474
2024-12-07T05-37-56.357440Z_210_vnaData.s1p,-28.863146,122.526035,90.745155,88.01996679256126
2024-12-07T05-38-19.903923Z_210_vnaData.s1p,-28.863095,122.526074,80.9331,94.67520325613185
2024-12-07T05-38-31.363138Z_210_vnaData.s1p,-28.863082,122.526084,75.85024,90.07300549967866
2024-12-07T05-38-42.934950Z_210_vnaData.s1p,-28.863012,122.526131,70.598625,99.4006156294031
2024-12-07T05-38-54.364227Z_210_vnaData.s1p,-28.862877,122.526217,86.77892,107.9275517021895
2024-12-07T05-39-17.174791Z_210_vnaData.s1p,-28.862633,122.526371,47.776928,48.460357513674474
2024-12-07T05-39-40.117200Z_210_vnaData.s1p,-28.862393,122.52652,44.325333,50.78381815530934
2024-12-07T05-39-51.585425Z_210_vnaData.s1p,-28.862271,122.52661,90.22695,79.39451483676723
2024-12-07T05-40-03.017056Z_210_vnaData.s1p,-28.86231,122.526603,38.313156,7.453934386067964
2024-12-07T05-40-14.524788Z_210_vnaData.s1p,-28.86243,122.52653,28.276232,21.463606964407543
2024-12-07T05-40-37.431718Z_210_vnaData.s1p,-28.862668,122.526352,15.580505,27.58047070794029
2024-12-07T05-41-01.089620Z_210_vnaData.s1p,-28.862897,122.526211,25.163727,33.37850663431417
2024-12-07T05-41-12.582145Z_210_vnaData.s1p,-28.862889,122.526216,41.62371,26.176515161588135
2024-12-07T05-41-23.989529Z_210_vnaData.s1p,-28.862885,122.526213,46.413593,28.45111584368618
2024-12-07T05-41-35.413679Z_210_vnaData.s1p,-28.862884,122.52621,75.09523,50.08943631122795
2024-12-07T05-41-58.952401Z_210_vnaData.s1p,-28.862886,122.526214,50.050156,74.20862287282449
2024-12-07T05-42-10.398545Z_210_vnaData.s1p,-28.862889,122.526216,54.261337,58.201957782892386
2024-12-07T05-42-33.322832Z_210_vnaData.s1p,-28.862889,122.526216,66.89174,67.73111653988337
2024-12-07T05-42-45.372553Z_210_vnaData.s1p,-28.862889,122.526216,57.71856,51.39712362658491
2024-12-07T05-42-56.888441Z_210_vnaData.s1p,-28.862889,122.526216,75.084854,53.40652406837988
2024-12-07T05-43-08.343531Z_210_vnaData.s1p,-28.86289,122.526215,70.154785,53.26745350152764
2024-12-07T05-43-31.206245Z_210_vnaData.s1p,-28.862892,122.526214,47.748386,39.54412440722887
2024-12-07T05-43-42.650808Z_210_vnaData.s1p,-28.862893,122.526216,46.34545,37.165612320000946
2024-12-07T05-43-54.069929Z_210_vnaData.s1p,-28.862897,122.526223,46.445625,41.14753420734618
2024-12-07T05-44-05.577281Z_210_vnaData.s1p,-28.862892,122.526219,52.180817,37.05606728305805
2024-12-07T05-44-28.502287Z_210_vnaData.s1p,-28.863132,122.526051,55.635174,22.59553010277447
2024-12-07T05-44-51.399674Z_210_vnaData.s1p,-28.863295,122.525919,68.20034,72.8171643371779
2024-12-07T05-45-02.891150Z_210_vnaData.s1p,-28.863227,122.525875,83.876526,91.5674987808155
2024-12-07T05-45-14.360096Z_210_vnaData.s1p,-28.863276,122.52586,62.823326,64.01737899088577
2024-12-07T05-45-37.219053Z_210_vnaData.s1p,-28.86315,122.525942,108.56335,120.3119799182335
2024-12-07T05-45-48.718659Z_210_vnaData.s1p,-28.863149,122.525947,109.19388,114.70488107314674
2024-12-07T05-46-11.626574Z_210_vnaData.s1p,-28.863148,122.525947,102.47562,96.23593238767522
2024-12-07T05-46-23.034641Z_210_vnaData.s1p,-28.863148,122.525947,99.62446,111.43040760744785
2024-12-07T05-46-34.568212Z_210_vnaData.s1p,-28.863148,122.525947,97.1381,105.63999193192619
2024-12-07T05-46-57.441286Z_210_vnaData.s1p,-28.863148,122.525947,86.07938,96.02415120012196
2024-12-07T05-47-08.908441Z_210_vnaData.s1p,-28.863148,122.525947,103.920456,111.36944973057386
2024-12-07T05-47-31.897457Z_210_vnaData.s1p,-28.863148,122.525947,116.15217,114.41647493839005
2024-12-07T05-47-43.317727Z_210_vnaData.s1p,-28.863148,122.525947,99.92227,117.03101829162705
2024-12-07T05-47-54.776105Z_210_vnaData.s1p,-28.863148,122.525947,118.78973,127.68237572849429
2024-12-07T05-48-17.662544Z_210_vnaData.s1p,-28.863148,122.525947,119.33297,117.6273332721544
2024-12-07T05-48-40.626635Z_210_vnaData.s1p,-28.863148,122.525947,115.94313,116.44183420783921
2024-12-07T05-49-03.446178Z_210_vnaData.s1p,-28.863035,122.52601,73.26534,54.78908350747504
2024-12-07T05-49-14.981412Z_210_vnaData.s1p,-28.862907,122.526089,62.948475,53.532333931465175
2024-12-07T05-49-37.843768Z_210_vnaData.s1p,-28.862639,122.526245,85.51544,68.27523278200749
2024-12-07T05-50-00.765716Z_210_vnaData.s1p,-28.862392,122.526407,87.06942,100.17638659942632
2024-12-07T05-50-24.433895Z_210_vnaData.s1p,-28.862409,122.526407,51.805122,41.869077707519466
2024-12-07T05-50-35.847465Z_210_vnaData.s1p,-28.86253,122.52633,24.20548,22.204792910858988
2024-12-07T05-50-58.782714Z_210_vnaData.s1p,-28.862777,122.526169,51.2556,41.929617090714096
2024-12-07T05-51-21.667503Z_210_vnaData.s1p,-28.863018,122.526017,69.53976,60.01605749751682
2024-12-07T05-51-33.179265Z_210_vnaData.s1p,-28.863139,122.525935,67.276085,44.888541729677385
2024-12-07T05-51-45.132400Z_210_vnaData.s1p,-28.86326,122.525855,40.882885,13.183264673600128
2024-12-07T05-52-08.117048Z_210_vnaData.s1p,-28.863266,122.525856,112.439545,85.83364798383786
2024-12-07T05-52-31.007501Z_210_vnaData.s1p,-28.863266,122.525858,102.10213,79.65625303037865
2024-12-07T05-52-53.834425Z_210_vnaData.s1p,-28.863266,122.525858,100.98749,89.10029435670737
2024-12-07T05-53-05.936740Z_210_vnaData.s1p,-28.863266,122.525858,104.24465,88.69700554727984
2024-12-07T05-53-17.410884Z_210_vnaData.s1p,-28.863266,122.525858,106.22532,110.34027154371668
2024-12-07T05-53-28.851615Z_210_vnaData.s1p,-28.863268,122.525863,102.25951,110.3439322930333
2024-12-07T05-53-40.359844Z_210_vnaData.s1p,-28.863266,122.525864,107.52429,100.88334796646889
2024-12-07T05-54-03.298683Z_210_vnaData.s1p,-28.863262,122.525853,119.54375,118.46499759841839
2024-12-07T05-54-14.737137Z_210_vnaData.s1p,-28.863255,122.525851,119.143295,106.85839765135105
2024-12-07T05-54-26.233474Z_210_vnaData.s1p,-28.863255,122.525851,119.10469,110.34496017520453
2024-12-07T05-54-49.249435Z_210_vnaData.s1p,-28.863276,122.525835,41.97573,11.943679186858652
2024-12-07T05-55-12.269885Z_210_vnaData.s1p,-28.8633,122.525624,77.20518,51.31800582906098
2024-12-07T05-55-24.262586Z_210_vnaData.s1p,-28.863298,122.525522,69.54709,68.12946971393589
2024-12-07T05-55-35.779426Z_210_vnaData.s1p,-28.863298,122.525515,25.936743,46.04023998887644
2024-12-07T05-55-47.176935Z_210_vnaData.s1p,-28.863288,122.525525,56.533737,22.144264557834983
2024-12-07T05-56-10.060413Z_210_vnaData.s1p,-28.863149,122.52579,39.563572,56.2697704855028
2024-12-07T05-56-32.965969Z_210_vnaData.s1p,-28.863029,122.525976,56.58473,55.60774116650904
2024-12-07T05-56-44.384964Z_210_vnaData.s1p,-28.863032,122.525977,58.249214,58.31087082387659
2024-12-07T05-56-55.906109Z_210_vnaData.s1p,-28.863033,122.525976,49.49899,28.768007222967977
2024-12-07T05-57-07.948425Z_210_vnaData.s1p,-28.863032,122.525966,59.589767,24.005673136690124
2024-12-07T05-57-19.397399Z_210_vnaData.s1p,-28.863036,122.525963,75.50446,76.13262331479523
2024-12-07T05-57-42.378740Z_210_vnaData.s1p,-28.863033,122.525962,57.82106,46.24871894645323
2024-12-07T05-57-53.819726Z_210_vnaData.s1p,-28.863033,122.525962,58.93234,51.16802061076472
2024-12-07T05-58-05.263295Z_210_vnaData.s1p,-28.863032,122.525962,72.3928,73.2000973782936
2024-12-07T05-58-28.217086Z_210_vnaData.s1p,-28.863032,122.525962,63.127956,48.302166576953496
2024-12-07T05-58-51.159423Z_210_vnaData.s1p,-28.86303,122.525961,48.77819,32.82743771335493
2024-12-07T05-59-14.048835Z_210_vnaData.s1p,-28.863029,122.525967,72.700645,69.16154008203208
2024-12-07T05-59-25.502616Z_210_vnaData.s1p,-28.863026,122.525987,67.55824,63.60097235596892
2024-12-07T05-59-36.971813Z_210_vnaData.s1p,-28.863022,122.525981,64.39713,55.79413776184621
2024-12-07T05-59-48.417821Z_210_vnaData.s1p,-28.863022,122.525985,70.02141,61.84818648720376
2024-12-07T06-00-11.233383Z_210_vnaData.s1p,-28.863025,122.525983,62.034634,52.78919349088409
2024-12-07T06-00-34.186056Z_210_vnaData.s1p,-28.863025,122.525983,61.53804,53.54440931076384
2024-12-07T06-00-45.690804Z_210_vnaData.s1p,-28.863028,122.525985,62.560974,53.1981462333506
2024-12-07T06-00-57.160121Z_210_vnaData.s1p,-28.863037,122.525989,57.113895,47.050311702693406
2024-12-07T06-01-20.030144Z_210_vnaData.s1p,-28.86304,122.525987,53.516457,39.14724475000339
2024-12-07T06-01-31.530196Z_210_vnaData.s1p,-28.863058,122.525958,50.72861,85.63166554714655
2024-12-07T06-01-54.375525Z_210_vnaData.s1p,-28.8632,122.52572,78.63274,94.54999858343254
2024-12-07T06-02-05.908086Z_210_vnaData.s1p,-28.863274,122.525595,58.064705,24.258732545732226
2024-12-07T06-02-17.264765Z_210_vnaData.s1p,-28.863324,122.525478,59.927788,60.94017628026848
2024-12-07T06-02-40.186070Z_210_vnaData.s1p,-28.863238,122.525437,31.946295,10.211163191056507
2024-12-07T06-02-51.692653Z_210_vnaData.s1p,-28.86315,122.525585,65.38198,75.88315012095467
2024-12-07T06-03-14.701986Z_210_vnaData.s1p,-28.86309,122.525688,54.426674,44.15433873954291
2024-12-07T06-03-26.738172Z_210_vnaData.s1p,-28.863093,122.525692,50.79605,36.08512021918598
2024-12-07T06-03-38.252145Z_210_vnaData.s1p,-28.863093,122.525692,70.04142,71.42600935944675
2024-12-07T06-03-49.663638Z_210_vnaData.s1p,-28.863093,122.525692,76.41631,82.47307027664597
2024-12-07T06-04-12.493390Z_210_vnaData.s1p,-28.863093,122.525692,60.148415,54.40089217698345
2024-12-07T06-04-24.020676Z_210_vnaData.s1p,-28.863093,122.525692,32.202183,23.6474350923736
2024-12-07T06-04-35.444019Z_210_vnaData.s1p,-28.863093,122.525692,49.78873,30.17719399644845
2024-12-07T06-04-58.324004Z_210_vnaData.s1p,-28.863093,122.525692,54.53935,46.700742826499436
2024-12-07T06-05-09.858706Z_210_vnaData.s1p,-28.863093,122.525692,57.156853,36.980961901526285
2024-12-07T06-05-32.720008Z_210_vnaData.s1p,-28.863093,122.525691,48.24749,30.025851521567354
2024-12-07T06-05-44.173334Z_210_vnaData.s1p,-28.863093,122.525691,41.139744,10.291995367053865
2024-12-07T06-05-56.255142Z_210_vnaData.s1p,-28.863093,122.52569,65.00833,42.6544979596539
2024-12-07T06-06-07.749736Z_210_vnaData.s1p,-28.863091,122.525681,44.418423,25.526564902026262
2024-12-07T06-06-30.707924Z_210_vnaData.s1p,-28.86309,122.525672,41.002033,29.44780070949469
2024-12-07T06-06-53.589709Z_210_vnaData.s1p,-28.862985,122.525866,66.75511,37.08331193182984
2024-12-07T06-07-05.109118Z_210_vnaData.s1p,-28.862905,122.526004,44.69146,22.290190242645597
2024-12-07T06-07-16.496294Z_210_vnaData.s1p,-28.862841,122.5261,11.535953,3.157460690204182
2024-12-07T06-07-39.499165Z_210_vnaData.s1p,-28.862838,122.526098,25.564047,16.55916371919003
2024-12-07T06-07-50.898716Z_210_vnaData.s1p,-28.862838,122.526098,22.035091,19.705107929294826
2024-12-07T06-08-13.787933Z_210_vnaData.s1p,-28.862841,122.526097,19.577297,17.654077230704992
2024-12-07T06-08-25.289267Z_210_vnaData.s1p,-28.862845,122.5261,15.413161,10.25948748587939
2024-12-07T06-08-37.434411Z_210_vnaData.s1p,-28.862845,122.5261,14.225986,5.136517094175865
2024-12-07T06-08-48.810847Z_210_vnaData.s1p,-28.862846,122.5261,20.03198,6.222564725393283
2024-12-07T06-09-11.752386Z_210_vnaData.s1p,-28.862848,122.526094,4.939943,1.5466897991039872
2024-12-07T06-09-34.543634Z_210_vnaData.s1p,-28.862856,122.526096,14.491223,3.080974139184363
2024-12-07T06-09-46.070902Z_210_vnaData.s1p,-28.862927,122.525992,17.070942,54.13498720748008
2024-12-07T06-10-08.971257Z_210_vnaData.s1p,-28.863045,122.525774,38.333244,21.712943562055788
2024-12-07T06-10-31.869634Z_210_vnaData.s1p,-28.86321,122.525496,51.702793,16.017304708608833
2024-12-07T06-10-54.867956Z_210_vnaData.s1p,-28.863155,122.525388,92.85568,95.3191951040015
2024-12-07T06-11-06.290154Z_210_vnaData.s1p,-28.863147,122.525426,65.082664,71.54008639396672
2024-12-07T06-11-17.680895Z_210_vnaData.s1p,-28.863064,122.525558,66.56233,55.53479415557241
2024-12-07T06-11-40.701225Z_210_vnaData.s1p,-28.862898,122.525828,65.11422,43.246629516352606
2024-12-07T06-12-03.517072Z_210_vnaData.s1p,-28.862898,122.525841,61.040257,24.475328308130596
2024-12-07T06-12-14.907373Z_210_vnaData.s1p,-28.862906,122.525837,81.53435,71.83657028826089
2024-12-07T06-12-37.782779Z_210_vnaData.s1p,-28.862909,122.525841,72.663216,51.17822088692339
2024-12-07T06-13-00.675420Z_210_vnaData.s1p,-28.86291,122.525834,56.294796,45.95943730274853
2024-12-07T06-13-12.232771Z_210_vnaData.s1p,-28.862916,122.525829,51.514206,47.164282065886724
2024-12-07T06-13-35.698186Z_210_vnaData.s1p,-28.862916,122.525829,36.782444,2.4051044976305036
2024-12-07T06-13-47.115250Z_210_vnaData.s1p,-28.862916,122.525829,34.72879,19.413237199965753
2024-12-07T06-14-10.058372Z_210_vnaData.s1p,-28.862916,122.525829,38.94096,18.35764213525746
2024-12-07T06-14-33.005202Z_210_vnaData.s1p,-28.862911,122.525834,40.609737,25.91706155261296
2024-12-07T06-14-44.554846Z_210_vnaData.s1p,-28.86291,122.525834,43.517895,32.01726049890486
2024-12-07T06-14-55.987162Z_210_vnaData.s1p,-28.862873,122.525905,40.604374,25.423513992292836
2024-12-07T06-15-18.881439Z_210_vnaData.s1p,-28.862719,122.526193,30.934788,20.516737260601133
2024-12-07T06-15-41.828907Z_210_vnaData.s1p,-28.862706,122.526205,3.889349,5.982518998558703
2024-12-07T06-15-53.266434Z_210_vnaData.s1p,-28.862706,122.526205,0.6409157,1.3044564315115466
2024-12-07T06-16-04.778133Z_210_vnaData.s1p,-28.862707,122.526207,3.6080194,17.186074511441305
2024-12-07T06-16-16.192097Z_210_vnaData.s1p,-28.862707,122.526213,1.0761731,24.199406036483513
2024-12-07T06-16-39.045860Z_210_vnaData.s1p,-28.862707,122.526213,7.290409,2.702061039004697
2024-12-07T06-17-02.018614Z_210_vnaData.s1p,-28.862707,122.526213,0.639367,14.627251113283712
2024-12-07T06-17-24.900254Z_210_vnaData.s1p,-28.862696,122.526205,0.6356241,9.151641260876119
2024-12-07T06-17-36.362691Z_210_vnaData.s1p,-28.862701,122.526201,0.65640616,11.742306168876752
2024-12-07T06-17-59.256466Z_210_vnaData.s1p,-28.862778,122.526053,62.912037,2.5128157841334584
2024-12-07T06-18-22.099308Z_210_vnaData.s1p,-28.86294,122.525771,75.47637,48.68161461733252
2024-12-07T06-18-45.014639Z_210_vnaData.s1p,-28.86308,122.525542,51.957535,26.88223572698475
2024-12-07T06-18-56.543964Z_210_vnaData.s1p,-28.863131,122.525447,54.923973,49.01503066253937
2024-12-07T06-19-07.981145Z_210_vnaData.s1p,-28.86314,122.525371,51.809864,75.1600260557723
2024-12-07T06-19-19.495964Z_210_vnaData.s1p,-28.863116,122.525378,51.65794,37.24017453079049
2024-12-07T06-19-42.318622Z_210_vnaData.s1p,-28.863047,122.52543,65.97824,92.08619985058058
2024-12-07T06-20-05.264615Z_210_vnaData.s1p,-28.863023,122.525432,89.09895,81.1036857237172
2024-12-07T06-20-16.799862Z_210_vnaData.s1p,-28.862967,122.525528,55.881786,55.6324008037606
2024-12-07T06-20-28.288163Z_210_vnaData.s1p,-28.862908,122.525633,88.835526,49.19294074014971
2024-12-07T06-20-51.251788Z_210_vnaData.s1p,-28.862789,122.525844,58.21851,64.96614249257637
2024-12-07T06-21-14.064786Z_210_vnaData.s1p,-28.862675,122.526066,68.62866,68.73728140600176
2024-12-07T06-21-25.601273Z_210_vnaData.s1p,-28.862616,122.526182,87.55599,85.07072299703604
2024-12-07T06-21-48.445548Z_210_vnaData.s1p,-28.862526,122.526331,37.041256,4.193468180729354
2024-12-07T06-22-11.347301Z_210_vnaData.s1p,-28.862523,122.526336,53.413033,23.35373308815551
2024-12-07T06-22-34.225100Z_210_vnaData.s1p,-28.862523,122.526337,41.290226,20.550568495603375
2024-12-07T06-22-45.766280Z_210_vnaData.s1p,-28.862523,122.526337,45.57349,41.94367086782632
2024-12-07T06-22-57.140935Z_210_vnaData.s1p,-28.862523,122.526337,26.144478,27.123666561888907
2024-12-07T06-23-08.617446Z_210_vnaData.s1p,-28.862523,122.526337,42.648136,6.770382730004492
2024-12-07T06-23-31.442707Z_210_vnaData.s1p,-28.862525,122.526324,50.100883,11.789174233275233
2024-12-07T06-23-54.419127Z_210_vnaData.s1p,-28.862523,122.526322,49.474773,6.585538198373605
2024-12-07T06-24-05.840675Z_210_vnaData.s1p,-28.862523,122.526322,38.117157,9.287812146363436
2024-12-07T06-24-17.343812Z_210_vnaData.s1p,-28.862518,122.526317,37.696102,-5.574760183389792
2024-12-07T06-24-40.290321Z_210_vnaData.s1p,-28.862521,122.526314,43.398945,12.135943554258418
2024-12-07T06-24-51.648023Z_210_vnaData.s1p,-28.862532,122.526316,42.789692,9.536059580765908
2024-12-07T06-25-14.616810Z_210_vnaData.s1p,-28.862528,122.526317,45.913692,3.798039752822014
2024-12-07T06-25-26.049353Z_210_vnaData.s1p,-28.862528,122.526315,35.16512,2.2349637091894934
2024-12-07T06-25-37.443960Z_210_vnaData.s1p,-28.862528,122.526315,43.788555,-8.263952769691038
2024-12-07T06-26-00.429575Z_210_vnaData.s1p,-28.862528,122.526315,41.700016,-6.473116258114452
2024-12-07T06-26-23.269691Z_210_vnaData.s1p,-28.862528,122.526315,23.551,9.643670642348141
2024-12-07T06-26-34.809512Z_210_vnaData.s1p,-28.862597,122.52618,62.187366,14.021705073598156
2024-12-07T06-26-46.368125Z_210_vnaData.s1p,-28.862682,122.526041,49.84671,20.89904588266227
2024-12-07T06-26-57.764621Z_210_vnaData.s1p,-28.862757,122.525901,59.689594,22.209592943116622
2024-12-07T06-27-20.625930Z_210_vnaData.s1p,-28.862915,122.525629,64.218315,56.593728905831576
2024-12-07T06-27-43.529962Z_210_vnaData.s1p,-28.863014,122.525448,52.750587,63.46108136481161
2024-12-07T06-27-54.962163Z_210_vnaData.s1p,-28.863052,122.525384,42.52192,-7.0702442613548016
2024-12-07T06-28-06.479250Z_210_vnaData.s1p,-28.862945,122.525388,31.49156,45.34926053708245
2024-12-07T06-28-30.028422Z_210_vnaData.s1p,-28.862922,122.525437,46.510956,30.875927492373943
2024-12-07T06-28-41.421101Z_210_vnaData.s1p,-28.862851,122.525564,84.25972,62.87872487411833
2024-12-07T06-28-52.901663Z_210_vnaData.s1p,-28.862826,122.525608,56.851536,33.282517223841225
2024-12-07T06-29-15.819587Z_210_vnaData.s1p,-28.862707,122.525821,91.354256,66.702434642631
2024-12-07T06-29-27.195191Z_210_vnaData.s1p,-28.862674,122.525886,64.74676,71.52295780292546
2024-12-07T06-29-38.665866Z_210_vnaData.s1p,-28.862677,122.525894,51.06502,41.418080509836315
2024-12-07T06-30-01.515891Z_210_vnaData.s1p,-28.862676,122.525885,77.4768,67.61052861673673
2024-12-07T06-30-13.718927Z_210_vnaData.s1p,-28.862676,122.525885,42.108356,42.57563346509657
2024-12-07T06-30-25.128203Z_210_vnaData.s1p,-28.862676,122.525885,46.08464,35.21690943399571
2024-12-07T06-30-36.544252Z_210_vnaData.s1p,-28.862676,122.525885,49.779633,42.30644474292616
2024-12-07T06-30-48.032274Z_210_vnaData.s1p,-28.862676,122.525885,40.451427,19.89496646036633
2024-12-07T06-31-10.924107Z_210_vnaData.s1p,-28.862676,122.525885,42.518757,50.18401236776428
2024-12-07T06-31-33.844692Z_210_vnaData.s1p,-28.862676,122.525885,64.43958,56.86184379017526
2024-12-07T06-31-45.255497Z_210_vnaData.s1p,-28.862676,122.525885,77.37672,68.34217798323225
2024-12-07T06-31-56.779790Z_210_vnaData.s1p,-28.862676,122.525885,65.887535,63.00092525453095
2024-12-07T06-32-19.669094Z_210_vnaData.s1p,-28.862681,122.52588,53.918716,54.44833395652335
2024-12-07T06-32-31.195671Z_210_vnaData.s1p,-28.862681,122.52588,52.29924,51.04573058923787
2024-12-07T06-32-54.014226Z_210_vnaData.s1p,-28.862671,122.525895,51.539127,48.00174317037857
2024-12-07T06-33-06.230022Z_210_vnaData.s1p,-28.862655,122.525928,49.75592,48.868018394855305
2024-12-07T06-33-17.597897Z_210_vnaData.s1p,-28.862568,122.526065,64.63226,31.615683968099432
2024-12-07T06-33-29.095326Z_210_vnaData.s1p,-28.862489,122.5262,81.89649,76.70862147906394
2024-12-07T06-33-51.930762Z_210_vnaData.s1p,-28.86235,122.526449,55.009655,3.3773644243839414
2024-12-07T06-34-14.843140Z_210_vnaData.s1p,-28.862366,122.52644,17.322702,1.7729685090094733
2024-12-07T06-34-26.342376Z_210_vnaData.s1p,-28.862367,122.526439,53.50416,21.060734172655792
2024-12-07T06-34-37.811565Z_210_vnaData.s1p,-28.862367,122.526439,44.28446,-12.209405083135131
2024-12-07T06-35-01.290690Z_210_vnaData.s1p,-28.862373,122.526437,55.447014,-0.9806931281736482
2024-12-07T06-35-12.745055Z_210_vnaData.s1p,-28.862373,122.526437,41.159595,19.791175121552506
2024-12-07T06-35-24.267032Z_210_vnaData.s1p,-28.862372,122.526437,46.680157,13.137960721480972
2024-12-07T06-35-35.692541Z_210_vnaData.s1p,-28.862372,122.526436,38.267345,12.721692117814328
2024-12-07T06-35-47.206159Z_210_vnaData.s1p,-28.862379,122.526436,42.44155,23.20264620904038
2024-12-07T06-36-09.979944Z_210_vnaData.s1p,-28.862383,122.526438,30.024496,12.424207162761192
2024-12-07T06-36-32.966145Z_210_vnaData.s1p,-28.862383,122.526438,55.05954,24.51481121657742
