site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-31T02:12:18.644758Z,210,52.09872883291071,96.3160582670364,7.254491796806622,2024-07-31T02-12-18.644758Z_210_vnaData.s1p,-27.432803,153.138561
port_of_brisbane,2024-07-31T02:12:31.436364Z,210,50.361943672707056,85.85412729779567,7.862805150426426,2024-07-31T02-12-31.436364Z_210_vnaData.s1p,-27.432803,153.138561
port_of_brisbane,2024-07-31T02:12:50.673263Z,210,50.980754663655404,89.58167980034581,7.63470552810111,2024-07-31T02-12-50.673263Z_210_vnaData.s1p,-27.432803,153.138561
port_of_brisbane,2024-07-31T02:12:57.063418Z,210,51.08986807012348,90.23894988328102,7.595850826719125,2024-07-31T02-12-57.063418Z_210_vnaData.s1p,-27.432803,153.138561
port_of_brisbane,2024-07-31T02:13:09.924549Z,210,50.6441028896608,87.55377922812363,7.757130793868938,2024-07-31T02-13-09.924549Z_210_vnaData.s1p,-27.432803,153.138561
port_of_brisbane,2024-07-31T02:13:29.028597Z,210,46.73803812366416,64.02468600484407,9.530268341184136,2024-07-31T02-13-29.028597Z_210_vnaData.s1p,-27.432804,153.138561
port_of_brisbane,2024-07-31T02:13:41.828854Z,210,44.9146996008857,53.041380645055725,10.668622880249071,2024-07-31T02-13-41.828854Z_210_vnaData.s1p,-27.432804,153.138561
port_of_brisbane,2024-07-31T02:14:01.022308Z,210,47.88093414912374,70.90918709188448,8.93282410322392,2024-07-31T02-14-01.022308Z_210_vnaData.s1p,-27.432802,153.138583
port_of_brisbane,2024-07-31T02:14:07.390433Z,210,47.69207314852858,69.7715387538617,9.026330004158881,2024-07-31T02-14-07.390433Z_210_vnaData.s1p,-27.432804,153.138598
port_of_brisbane,2024-07-31T02:14:27.213890Z,210,45.82992169836531,58.55443466276317,10.065157737480513,2024-07-31T02-14-27.213890Z_210_vnaData.s1p,-27.432805,153.138605
port_of_brisbane,2024-07-31T02:14:46.491549Z,210,47.23710008178008,67.03090224552787,9.259835391650949,2024-07-31T02-14-46.491549Z_210_vnaData.s1p,-27.432804,153.138605
port_of_brisbane,2024-07-31T02:14:59.229859Z,210,45.141236926977136,54.40598112750521,10.51261177864102,2024-07-31T02-14-59.229859Z_210_vnaData.s1p,-27.432781,153.138611
port_of_brisbane,2024-07-31T02:15:12.043249Z,210,46.55229031101321,62.90579068136385,9.634999833520276,2024-07-31T02-15-12.043249Z_210_vnaData.s1p,-27.432778,153.138614
port_of_brisbane,2024-07-31T02:15:31.229580Z,210,46.28254813421781,61.28093569193311,9.791255470866354,2024-07-31T02-15-31.229580Z_210_vnaData.s1p,-27.432777,153.138614
port_of_brisbane,2024-07-31T02:15:37.620066Z,210,46.67293050811374,63.63249507929486,9.566718266855101,2024-07-31T02-15-37.620066Z_210_vnaData.s1p,-27.432777,153.138614
port_of_brisbane,2024-07-31T02:15:56.786683Z,210,50.89036008289517,89.03716693509533,7.667196899709476,2024-07-31T02-15-56.786683Z_210_vnaData.s1p,-27.432777,153.138615
port_of_brisbane,2024-07-31T02:16:09.636232Z,210,47.48862395572257,68.54601503356767,9.129273794239953,2024-07-31T02-16-09.636232Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:16:28.862923Z,210,51.37350491467152,91.9475026484641,7.4966752998701685,2024-07-31T02-16-28.862923Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:16:41.579192Z,210,50.3999557267729,86.08310178165716,7.848401359822018,2024-07-31T02-16-41.579192Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:17:00.763058Z,210,47.044627381329136,65.87149799005564,9.362294708766276,2024-07-31T02-17-00.763058Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:17:07.146488Z,210,44.338581257495115,49.570997274231175,11.0870630076376,2024-07-31T02-17-07.146488Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:17:19.993119Z,210,49.11588526198896,78.34820349369893,8.366116304733344,2024-07-31T02-17-19.993119Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:17:39.224904Z,210,49.232448705408366,79.05035061386886,8.316318052608556,2024-07-31T02-17-39.224904Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:17:52.049314Z,210,45.99031722858193,59.52061459298797,9.96636018892005,2024-07-31T02-17-52.049314Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:18:11.894238Z,210,49.29640381093282,79.435599126154,8.2892461928421,2024-07-31T02-18-11.894238Z_210_vnaData.s1p,-27.432776,153.138615
port_of_brisbane,2024-07-31T02:18:31.023092Z,210,47.54464375254687,68.88346336092326,9.10069466133695,2024-07-31T02-18-31.023092Z_210_vnaData.s1p,-27.432776,153.138614
port_of_brisbane,2024-07-31T02:18:37.424835Z,210,52.438463700838014,98.36253057549555,7.146341522272421,2024-07-31T02-18-37.424835Z_210_vnaData.s1p,-27.432777,153.138613
