site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-31T03:26:15.264109Z,210,54.67749631066449,111.84986633735613,6.507014979163237,2024-07-31T03-26-15.264109Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:26:22.160133Z,210,52.739088205324855,100.17341247710895,7.053295678566433,2024-07-31T03-26-22.160133Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:26:35.140048Z,210,52.8491932365076,100.83665584306732,7.019820568870281,2024-07-31T03-26-35.140048Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:26:48.004884Z,210,52.12997496711437,96.50427665269788,7.2444084904667285,2024-07-31T03-26-48.004884Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:26:54.481602Z,210,51.65708138416169,93.6556917303879,7.400076475034014,2024-07-31T03-26-54.481602Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:07.358189Z,210,52.4289196306432,98.30503964004099,7.149335715516096,2024-07-31T03-27-07.358189Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:13.584210Z,210,51.92144473220051,95.24814608879294,7.312238054879391,2024-07-31T03-27-13.584210Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:26.248573Z,210,53.84825713846528,106.85475054795062,6.729998796229859,2024-07-31T03-27-26.248573Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:32.484522Z,210,53.71233208859971,106.03597427022295,6.7680153341922065,2024-07-31T03-27-32.484522Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:45.249129Z,210,54.22169428873734,109.10423642393435,6.627718192242039,2024-07-31T03-27-45.249129Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:27:58.132764Z,210,53.96706855626854,107.57043886674626,6.6971168296796995,2024-07-31T03-27-58.132764Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:28:04.582702Z,210,53.12021460748199,102.46921635733989,6.938760274648616,2024-07-31T03-28-04.582702Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:28:17.226678Z,210,52.98968451722316,101.68293787858059,6.9775657674871,2024-07-31T03-28-17.226678Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:28:23.584348Z,210,53.09232551332383,102.30121988629499,6.947015164485847,2024-07-31T03-28-23.584348Z_210_vnaData.s1p,-27.432818,153.138597
port_of_brisbane,2024-07-31T03:28:36.361160Z,210,52.72361910150003,100.08023071802921,7.0580243282227375,2024-07-31T03-28-36.361160Z_210_vnaData.s1p,-27.432817,153.138597
port_of_brisbane,2024-07-31T03:28:42.931149Z,210,51.7171450844079,94.01749945429736,7.379934708667106,2024-07-31T03-28-42.931149Z_210_vnaData.s1p,-27.432817,153.138597
port_of_brisbane,2024-07-31T03:28:55.463727Z,210,53.34603013428097,103.82946891320388,6.8726367769062096,2024-07-31T03-28-55.463727Z_210_vnaData.s1p,-27.432817,153.138597
port_of_brisbane,2024-07-31T03:29:08.010551Z,210,53.10079820163094,102.35225710277057,6.944505258057348,2024-07-31T03-29-08.010551Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:29:14.259836Z,210,53.417958576174634,104.26274667896294,6.851838473764718,2024-07-31T03-29-14.259836Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:29:27.328065Z,210,53.460615547345,104.51970090563823,6.8395634523705535,2024-07-31T03-29-27.328065Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:29:33.592563Z,210,52.98490531420027,101.65414923318036,6.9789948227964675,2024-07-31T03-29-33.592563Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:29:46.240352Z,210,52.82529885096676,100.69272243218339,7.02705812870898,2024-07-31T03-29-46.240352Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:29:52.735510Z,210,52.59329729844174,99.29520690585954,7.0981146910202115,2024-07-31T03-29-52.735510Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:30:05.696737Z,210,52.094944561419574,96.29326282404419,7.255714908823615,2024-07-31T03-30-05.696737Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:30:13.608060Z,210,52.43356394847547,98.33301577299844,7.14787837338301,2024-07-31T03-30-13.608060Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:30:26.560358Z,210,52.19751899904088,96.9111439012161,7.222707144949659,2024-07-31T03-30-26.560358Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:30:33.046168Z,210,52.26395119801967,97.31131376434956,7.20148947410871,2024-07-31T03-30-33.046168Z_210_vnaData.s1p,-27.432817,153.138598
port_of_brisbane,2024-07-31T03:30:46.243368Z,210,51.470015411877384,92.52885616455266,7.4635176636932945,2024-07-31T03-30-46.243368Z_210_vnaData.s1p,-27.432814,153.138613
port_of_brisbane,2024-07-31T03:30:52.941175Z,210,47.08747551155256,66.12960370792462,9.339289574754272,2024-07-31T03-30-52.941175Z_210_vnaData.s1p,-27.432814,153.138609
port_of_brisbane,2024-07-31T03:31:05.814772Z,210,48.15010562098039,72.53060430685136,8.80285559554666,2024-07-31T03-31-05.814772Z_210_vnaData.s1p,-27.432814,153.138609
port_of_brisbane,2024-07-31T03:31:12.368045Z,210,48.25845019220621,73.18324313117411,8.751603091464442,2024-07-31T03-31-12.368045Z_210_vnaData.s1p,-27.432814,153.138608
port_of_brisbane,2024-07-31T03:31:25.370139Z,210,49.04667413638649,77.93129411714051,8.395967884683357,2024-07-31T03-31-25.370139Z_210_vnaData.s1p,-27.432814,153.138608
port_of_brisbane,2024-07-31T03:31:32.048333Z,210,49.7261959869215,82.02455265900552,8.111791669045605,2024-07-31T03-31-32.048333Z_210_vnaData.s1p,-27.432814,153.138608
port_of_brisbane,2024-07-31T03:31:44.919037Z,210,51.32146384367786,91.63402110522176,7.514677351715955,2024-07-31T03-31-44.919037Z_210_vnaData.s1p,-27.432814,153.138609
port_of_brisbane,2024-07-31T03:31:57.906196Z,210,48.10820452984322,72.27820330006159,8.822838286524846,2024-07-31T03-31-57.906196Z_210_vnaData.s1p,-27.432814,153.138609
port_of_brisbane,2024-07-31T03:32:04.253359Z,210,50.25444887666012,85.20660729269396,7.903825469887249,2024-07-31T03-32-04.253359Z_210_vnaData.s1p,-27.432814,153.138609
port_of_brisbane,2024-07-31T03:32:17.463262Z,210,51.92533972172346,95.27160846770353,7.310959475384519,2024-07-31T03-32-17.463262Z_210_vnaData.s1p,-27.432814,153.13861
port_of_brisbane,2024-07-31T03:32:23.577995Z,210,48.52395798291199,74.7825913072224,8.62849218329621,2024-07-31T03-32-23.577995Z_210_vnaData.s1p,-27.432814,153.138611
port_of_brisbane,2024-07-31T03:32:36.119471Z,210,48.99619712815672,77.62723407118081,8.417873907426836,2024-07-31T03-32-36.119471Z_210_vnaData.s1p,-27.432814,153.138611
port_of_brisbane,2024-07-31T03:32:42.387171Z,210,49.12482298298202,78.40204194314813,8.362276828579402,2024-07-31T03-32-42.387171Z_210_vnaData.s1p,-27.432815,153.138611
port_of_brisbane,2024-07-31T03:32:55.341792Z,210,48.10562914098612,72.2626898439017,8.82406945303154,2024-07-31T03-32-55.341792Z_210_vnaData.s1p,-27.432815,153.138612
port_of_brisbane,2024-07-31T03:33:02.051623Z,210,52.701363871548544,99.94617114359706,7.064838517920713,2024-07-31T03-33-02.051623Z_210_vnaData.s1p,-27.432815,153.138612
port_of_brisbane,2024-07-31T03:33:14.899683Z,210,53.26973505383549,103.36988768047402,6.894836145378273,2024-07-31T03-33-14.899683Z_210_vnaData.s1p,-27.432815,153.138613
port_of_brisbane,2024-07-31T03:33:27.899583Z,210,52.626080621584876,99.49268490804698,7.087986878930486,2024-07-31T03-33-27.899583Z_210_vnaData.s1p,-27.432815,153.138612
port_of_brisbane,2024-07-31T03:33:34.268838Z,210,52.73073414091093,100.12308981935386,7.05584859092408,2024-07-31T03-33-34.268838Z_210_vnaData.s1p,-27.432814,153.138613
port_of_brisbane,2024-07-31T03:33:47.341819Z,210,52.049321164772955,96.01843964082259,7.270493343952832,2024-07-31T03-33-47.341819Z_210_vnaData.s1p,-27.432815,153.138613
port_of_brisbane,2024-07-31T03:33:53.797731Z,210,51.2146559202301,90.99063863761282,7.551896513082103,2024-07-31T03-33-53.797731Z_210_vnaData.s1p,-27.432815,153.138613
port_of_brisbane,2024-07-31T03:34:06.358729Z,210,51.35936044473233,91.86230013090979,7.501559615107658,2024-07-31T03-34-06.358729Z_210_vnaData.s1p,-27.432816,153.138613
port_of_brisbane,2024-07-31T03:34:12.911941Z,210,52.381841093073724,98.02145107568055,7.164142119349156,2024-07-31T03-34-12.911941Z_210_vnaData.s1p,-27.432816,153.138613
port_of_brisbane,2024-07-31T03:34:26.011317Z,210,52.76722346295188,100.3428917712902,7.044711417113645,2024-07-31T03-34-26.011317Z_210_vnaData.s1p,-27.432817,153.138614
port_of_brisbane,2024-07-31T03:34:32.595583Z,210,52.54298481779604,98.99213793022133,7.113714234941993,2024-07-31T03-34-32.595583Z_210_vnaData.s1p,-27.432817,153.138614
port_of_brisbane,2024-07-31T03:34:45.118823Z,210,52.072458975529585,96.15781564682602,7.262990975426846,2024-07-31T03-34-45.118823Z_210_vnaData.s1p,-27.432817,153.138615
port_of_brisbane,2024-07-31T03:34:57.765348Z,210,51.66871105270497,93.72574575450258,7.396168002579358,2024-07-31T03-34-57.765348Z_210_vnaData.s1p,-27.432816,153.138615
port_of_brisbane,2024-07-31T03:35:04.150910Z,210,51.363395967608255,91.88660904528798,7.500165434734861,2024-07-31T03-35-04.150910Z_210_vnaData.s1p,-27.432816,153.138614
port_of_brisbane,2024-07-31T03:35:17.455326Z,210,53.256919584386715,103.29269070770869,6.898579102576639,2024-07-31T03-35-17.455326Z_210_vnaData.s1p,-27.432815,153.138613
port_of_brisbane,2024-07-31T03:35:23.934878Z,210,50.587546994842484,87.21310158931684,7.778083897389415,2024-07-31T03-35-23.934878Z_210_vnaData.s1p,-27.432815,153.138613
port_of_brisbane,2024-07-31T03:35:36.896166Z,210,50.700055768921096,87.8908244619065,7.73651189376947,2024-07-31T03-35-36.896166Z_210_vnaData.s1p,-27.432814,153.138612
port_of_brisbane,2024-07-31T03:35:43.428047Z,210,51.13852985816688,90.53207552657604,7.578649851302013,2024-07-31T03-35-43.428047Z_210_vnaData.s1p,-27.432814,153.138612
port_of_brisbane,2024-07-31T03:35:56.640184Z,210,51.17655329127177,90.76111855473631,7.565263446069128,2024-07-31T03-35-56.640184Z_210_vnaData.s1p,-27.432814,153.138611
port_of_brisbane,2024-07-31T03:36:03.270227Z,210,51.25358908109414,91.2251616233609,7.538286921239392,2024-07-31T03-36-03.270227Z_210_vnaData.s1p,-27.432814,153.138611
port_of_brisbane,2024-07-31T03:36:16.134863Z,210,49.01418110021532,77.7355647263136,8.410056123331612,2024-07-31T03-36-16.134863Z_210_vnaData.s1p,-27.432814,153.138611
port_of_brisbane,2024-07-31T03:36:22.701728Z,210,47.632350814386015,69.41178732838996,9.05630753686149,2024-07-31T03-36-22.701728Z_210_vnaData.s1p,-27.432814,153.138612
port_of_brisbane,2024-07-31T03:36:35.782054Z,210,47.84614442961825,70.69962309269474,8.949902801711156,2024-07-31T03-36-35.782054Z_210_vnaData.s1p,-27.432814,153.138613
port_of_brisbane,2024-07-31T03:36:42.477657Z,210,52.234257665574034,97.13244783792565,7.210957815185018,2024-07-31T03-36-42.477657Z_210_vnaData.s1p,-27.432814,153.138614
port_of_brisbane,2024-07-31T03:36:55.466608Z,210,48.64355104590071,75.50298804831462,8.574163472247143,2024-07-31T03-36-55.466608Z_210_vnaData.s1p,-27.432815,153.138615
port_of_brisbane,2024-07-31T03:37:02.036967Z,210,50.13193369386361,84.46860848059522,7.951102627290225,2024-07-31T03-37-02.036967Z_210_vnaData.s1p,-27.432815,153.138615
port_of_brisbane,2024-07-31T03:37:15.161499Z,210,50.867364380189635,88.8986469501213,7.675506633215911,2024-07-31T03-37-15.161499Z_210_vnaData.s1p,-27.432815,153.138616
port_of_brisbane,2024-07-31T03:37:28.204871Z,210,49.773585407915455,82.31001390226768,8.092689274996165,2024-07-31T03-37-28.204871Z_210_vnaData.s1p,-27.432814,153.138615
port_of_brisbane,2024-07-31T03:37:34.691522Z,210,49.186255383410455,78.77209435221046,8.335981686555877,2024-07-31T03-37-34.691522Z_210_vnaData.s1p,-27.432814,153.138615
port_of_brisbane,2024-07-31T03:37:47.655357Z,210,50.87679127842949,88.95543207294433,7.672097949136148,2024-07-31T03-37-47.655357Z_210_vnaData.s1p,-27.432814,153.138615
port_of_brisbane,2024-07-31T03:37:54.141418Z,210,50.990012805868545,89.63744838183572,7.6313933268297305,2024-07-31T03-37-54.141418Z_210_vnaData.s1p,-27.432813,153.138615
