site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-31T02:49:18.572149Z,210,48.71851022838383,75.95452218772262,8.540458456968118,2024-07-31T02-49-18.572149Z_210_vnaData.s1p,-27.432823,153.138589
port_of_brisbane,2024-07-31T02:49:37.827311Z,210,50.10272189230908,84.29264437268286,7.962458738545126,2024-07-31T02-49-37.827311Z_210_vnaData.s1p,-27.432823,153.138589
port_of_brisbane,2024-07-31T02:49:44.204440Z,210,50.85283075939385,88.81110029151165,7.680767802247879,2024-07-31T02-49-44.204440Z_210_vnaData.s1p,-27.432823,153.138589
port_of_brisbane,2024-07-31T02:49:56.926792Z,210,51.38811325287498,92.03549938482611,7.491637475624679,2024-07-31T02-49-56.926792Z_210_vnaData.s1p,-27.432823,153.138588
port_of_brisbane,2024-07-31T02:50:16.211748Z,210,52.19663346831768,96.90580970012458,7.222990817586368,2024-07-31T02-50-16.211748Z_210_vnaData.s1p,-27.432822,153.138588
port_of_brisbane,2024-07-31T02:50:22.617720Z,210,46.93960250981217,65.23885615211235,9.419164757884426,2024-07-31T02-50-22.617720Z_210_vnaData.s1p,-27.432816,153.138589
port_of_brisbane,2024-07-31T02:50:48.172758Z,210,48.319697521186825,73.55218071915444,8.722893166115773,2024-07-31T02-50-48.172758Z_210_vnaData.s1p,-27.432806,153.138591
port_of_brisbane,2024-07-31T02:50:54.539649Z,210,48.18869567010053,72.76306047889003,8.784531849092916,2024-07-31T02-50-54.539649Z_210_vnaData.s1p,-27.432806,153.138591
port_of_brisbane,2024-07-31T02:51:13.754679Z,210,51.12433860796907,90.44659121721025,7.583658124239634,2024-07-31T02-51-13.754679Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:51:26.589757Z,210,48.48378615455057,74.54060691856259,8.64689623730084,2024-07-31T02-51-26.589757Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:51:45.809825Z,210,48.60395844335792,75.26449276162835,8.592073676762274,2024-07-31T02-51-45.809825Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:51:52.193190Z,210,48.84683520157661,76.72751762891761,8.483368796879613,2024-07-31T02-51-52.193190Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:52:04.949631Z,210,49.240733266459245,79.10025460188692,8.312801276384848,2024-07-31T02-52-04.949631Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:52:24.247060Z,210,49.87956127503479,82.94838428428885,8.050294886380497,2024-07-31T02-52-24.247060Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:52:36.963931Z,210,49.323514618191325,79.598907404321,8.27782345024271,2024-07-31T02-52-36.963931Z_210_vnaData.s1p,-27.432806,153.13859
port_of_brisbane,2024-07-31T02:52:56.167904Z,210,50.72647818421686,88.04998605033951,7.726813163844574,2024-07-31T02-52-56.167904Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:53:02.552301Z,210,50.19226574847313,84.83203269967554,7.927750728280137,2024-07-31T02-53-02.552301Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:53:28.182516Z,210,50.159298491842364,84.63344673117503,7.940493885866444,2024-07-31T02-53-28.182516Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:53:34.550434Z,210,51.72453262519703,94.06200003130553,7.377464939817712,2024-07-31T02-53-34.550434Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:53:53.839510Z,210,50.81405403596113,88.57751964316084,7.6948403295799945,2024-07-31T02-53-53.839510Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:54:06.656095Z,210,51.49904176612816,92.70370318732704,7.453602519632491,2024-07-31T02-54-06.656095Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:54:25.799007Z,210,47.94527807551384,71.2967777574474,8.901408037727927,2024-07-31T02-54-25.799007Z_210_vnaData.s1p,-27.432789,153.138604
port_of_brisbane,2024-07-31T02:54:32.191465Z,210,51.90344657384823,95.13972997920747,7.318151990035478,2024-07-31T02-54-32.191465Z_210_vnaData.s1p,-27.43279,153.138604
port_of_brisbane,2024-07-31T02:54:45.022747Z,210,49.57891341800477,81.13736171317855,8.171740323445727,2024-07-31T02-54-45.022747Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:55:04.197182Z,210,51.01317322059877,89.77696054815237,7.623120009738714,2024-07-31T02-55-04.197182Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:55:17.026605Z,210,49.271697783852375,79.2867766029298,8.299683205509261,2024-07-31T02-55-17.026605Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:55:36.200815Z,210,51.335286263933924,91.71728368130792,7.5098874720351505,2024-07-31T02-55-36.200815Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:55:42.592383Z,210,51.082574231636954,90.19501374397299,7.598435784830675,2024-07-31T02-55-42.592383Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:55:55.443389Z,210,51.93407155866389,95.3242067264857,7.308094763782804,2024-07-31T02-55-55.443389Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:56:14.587276Z,210,50.750899042434924,88.19709079233135,7.717870733281552,2024-07-31T02-56-14.587276Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:56:27.339736Z,210,51.527735255870915,92.87654512301017,7.443826937904805,2024-07-31T02-56-27.339736Z_210_vnaData.s1p,-27.43279,153.138603
port_of_brisbane,2024-07-31T02:56:46.565957Z,210,51.894857981244705,95.08799458613763,7.320977450533581,2024-07-31T02-56-46.565957Z_210_vnaData.s1p,-27.43279,153.138602
port_of_brisbane,2024-07-31T02:56:52.963949Z,210,50.9618375291318,89.46772802320223,7.6414822864092615,2024-07-31T02-56-52.963949Z_210_vnaData.s1p,-27.43279,153.138602
