site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-31T00:02:54.075294Z,210,48.97008870756666,77.4699639031785,8.429249359395742,2024-07-31T00-02-54.075294Z_210_vnaData.s1p,-27.432829,153.138577
port_of_brisbane,2024-07-31T00:03:00.531185Z,210,49.54336525824665,80.9232290720237,8.18634252490115,2024-07-31T00-03-00.531185Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:03:19.866799Z,210,49.209496322176804,78.91209157386186,8.326076844008659,2024-07-31T00-03-19.866799Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:03:32.672468Z,210,48.82210633366463,76.57855751861112,8.49431081610673,2024-07-31T00-03-32.672468Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:03:51.867558Z,210,49.05885798421679,78.004686369597,8.39069740628802,2024-07-31T00-03-51.867558Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:04:04.614204Z,210,49.23734448977319,79.07984151420514,8.314239444380332,2024-07-31T00-04-04.614204Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:04:23.755978Z,210,48.270822308471054,73.25776946250862,8.745788391452667,2024-07-31T00-04-23.755978Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:04:30.239939Z,210,48.46749173655401,74.44245368685027,8.654383653717142,2024-07-31T00-04-30.239939Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:04:43.051557Z,210,49.1132375410029,78.33225432807004,8.3672543927008,2024-07-31T00-04-43.051557Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:05:02.216110Z,210,48.98047159347462,77.53250764095309,8.424721850652828,2024-07-31T00-05-02.216110Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:05:15.070927Z,210,49.166094613132756,78.65065124470068,8.344592928102776,2024-07-31T00-05-15.070927Z_210_vnaData.s1p,-27.432829,153.138578
port_of_brisbane,2024-07-31T00:05:34.214991Z,210,50.382249823703866,85.97644614001487,7.855104031875821,2024-07-31T00-05-34.214991Z_210_vnaData.s1p,-27.432829,153.138577
port_of_brisbane,2024-07-31T00:05:40.583060Z,210,50.75435747610242,88.21792347510646,7.716605996876357,2024-07-31T00-05-40.583060Z_210_vnaData.s1p,-27.432829,153.138577
port_of_brisbane,2024-07-31T00:05:59.853675Z,210,51.54760942871721,92.99626184396851,7.4370710256187476,2024-07-31T00-05-59.853675Z_210_vnaData.s1p,-27.432829,153.138576
port_of_brisbane,2024-07-31T00:06:12.644618Z,210,50.23635448066113,85.09761147317107,7.910772466206082,2024-07-31T00-06-12.644618Z_210_vnaData.s1p,-27.432829,153.138576
port_of_brisbane,2024-07-31T00:06:31.839534Z,210,46.88535761302466,64.91209934958535,9.448809324722667,2024-07-31T00-06-31.839534Z_210_vnaData.s1p,-27.432829,153.138576
port_of_brisbane,2024-07-31T00:06:44.696988Z,210,48.92017910602423,77.16932176389514,8.451080780171829,2024-07-31T00-06-44.696988Z_210_vnaData.s1p,-27.432829,153.138576
port_of_brisbane,2024-07-31T00:07:03.945019Z,210,48.07809775476056,72.09684811011726,8.83725235420967,2024-07-31T00-07-03.945019Z_210_vnaData.s1p,-27.432829,153.138576
