measurment_date,actuator_extension,vna_filename,latitude,longitude,DNN
2024-12-07T02:42:12.967624Z,210,2024-12-07T02-42-12.967624Z_210_vnaData.s1p,-28.86305,122.527635,0
2024-12-07T02:42:24.476150Z,210,2024-12-07T02-42-24.476150Z_210_vnaData.s1p,-28.862939,122.527615,0
2024-12-07T02:42:35.963628Z,210,2024-12-07T02-42-35.963628Z_210_vnaData.s1p,-28.862845,122.527614,0
2024-12-07T02:42:58.849835Z,210,2024-12-07T02-42-58.849835Z_210_vnaData.s1p,-28.862615,122.527583,0
2024-12-07T02:43:21.872731Z,210,2024-12-07T02-43-21.872731Z_210_vnaData.s1p,-28.862415,122.527547,0
2024-12-07T02:43:33.307220Z,210,2024-12-07T02-43-33.307220Z_210_vnaData.s1p,-28.862343,122.527537,0
2024-12-07T02:43:44.850495Z,210,2024-12-07T02-43-44.850495Z_210_vnaData.s1p,-28.862244,122.527522,0
2024-12-07T02:44:07.807360Z,210,2024-12-07T02-44-07.807360Z_210_vnaData.s1p,-28.862171,122.527545,0
2024-12-07T02:44:30.813651Z,210,2024-12-07T02-44-30.813651Z_210_vnaData.s1p,-28.862184,122.527538,0
2024-12-07T02:44:53.924498Z,210,2024-12-07T02-44-53.924498Z_210_vnaData.s1p,-28.862253,122.527469,0
2024-12-07T02:45:05.449462Z,210,2024-12-07T02-45-05.449462Z_210_vnaData.s1p,-28.862333,122.527415,0
2024-12-07T02:45:16.833279Z,210,2024-12-07T02-45-16.833279Z_210_vnaData.s1p,-28.862396,122.52736,0
2024-12-07T02:45:39.740281Z,210,2024-12-07T02-45-39.740281Z_210_vnaData.s1p,-28.862603,122.527214,0
2024-12-07T02:45:51.249029Z,210,2024-12-07T02-45-51.249029Z_210_vnaData.s1p,-28.862696,122.527137,0
2024-12-07T02:46:14.030361Z,210,2024-12-07T02-46-14.030361Z_210_vnaData.s1p,-28.862883,122.526992,0
2024-12-07T02:46:25.526349Z,210,2024-12-07T02-46-25.526349Z_210_vnaData.s1p,-28.862991,122.526923,0
2024-12-07T02:46:37.001736Z,210,2024-12-07T02-46-37.001736Z_210_vnaData.s1p,-28.863106,122.526854,0
2024-12-07T02:46:59.944811Z,210,2024-12-07T02-46-59.944811Z_210_vnaData.s1p,-28.863232,122.526737,0
2024-12-07T02:47:22.844222Z,210,2024-12-07T02-47-22.844222Z_210_vnaData.s1p,-28.862992,122.526933,0
2024-12-07T02:47:34.374969Z,210,2024-12-07T02-47-34.374969Z_210_vnaData.s1p,-28.86297,122.526953,0
2024-12-07T02:47:45.750382Z,210,2024-12-07T02-47-45.750382Z_210_vnaData.s1p,-28.862973,122.526952,0
2024-12-07T02:47:57.241037Z,210,2024-12-07T02-47-57.241037Z_210_vnaData.s1p,-28.862978,122.52695,0
2024-12-07T02:48:20.343884Z,210,2024-12-07T02-48-20.343884Z_210_vnaData.s1p,-28.862976,122.52695,0
2024-12-07T02:48:31.842080Z,210,2024-12-07T02-48-31.842080Z_210_vnaData.s1p,-28.862976,122.526947,0
2024-12-07T02:48:43.308622Z,210,2024-12-07T02-48-43.308622Z_210_vnaData.s1p,-28.862976,122.526947,0
2024-12-07T02:48:54.724063Z,210,2024-12-07T02-48-54.724063Z_210_vnaData.s1p,-28.862975,122.526947,0
2024-12-07T02:49:06.225138Z,210,2024-12-07T02-49-06.225138Z_210_vnaData.s1p,-28.862976,122.526944,0
2024-12-07T02:49:29.156531Z,210,2024-12-07T02-49-29.156531Z_210_vnaData.s1p,-28.862976,122.526938,0
2024-12-07T02:49:52.088650Z,210,2024-12-07T02-49-52.088650Z_210_vnaData.s1p,-28.862969,122.526945,0
2024-12-07T02:50:03.520108Z,210,2024-12-07T02-50-03.520108Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:50:14.904167Z,210,2024-12-07T02-50-14.904167Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:50:26.408935Z,210,2024-12-07T02-50-26.408935Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:50:49.278335Z,210,2024-12-07T02-50-49.278335Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:51:12.893360Z,210,2024-12-07T02-51-12.893360Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:51:24.303191Z,210,2024-12-07T02-51-24.303191Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:51:47.205211Z,210,2024-12-07T02-51-47.205211Z_210_vnaData.s1p,-28.86297,122.526943,0
2024-12-07T02:52:10.176447Z,210,2024-12-07T02-52-10.176447Z_210_vnaData.s1p,-28.862974,122.526945,0
2024-12-07T02:52:33.112046Z,210,2024-12-07T02-52-33.112046Z_210_vnaData.s1p,-28.862979,122.526956,0
2024-12-07T02:52:44.529617Z,210,2024-12-07T02-52-44.529617Z_210_vnaData.s1p,-28.86298,122.526958,0
2024-12-07T02:52:56.038970Z,210,2024-12-07T02-52-56.038970Z_210_vnaData.s1p,-28.862976,122.526965,0
2024-12-07T02:53:07.543124Z,210,2024-12-07T02-53-07.543124Z_210_vnaData.s1p,-28.862986,122.526952,0
2024-12-07T02:53:30.340918Z,210,2024-12-07T02-53-30.340918Z_210_vnaData.s1p,-28.862986,122.52694,0
2024-12-07T02:53:53.335116Z,210,2024-12-07T02-53-53.335116Z_210_vnaData.s1p,-28.862987,122.52694,0
2024-12-07T02:54:04.741359Z,210,2024-12-07T02-54-04.741359Z_210_vnaData.s1p,-28.862985,122.526935,0
2024-12-07T02:54:16.230283Z,210,2024-12-07T02-54-16.230283Z_210_vnaData.s1p,-28.862985,122.526935,0
2024-12-07T02:54:39.748934Z,210,2024-12-07T02-54-39.748934Z_210_vnaData.s1p,-28.862984,122.526929,0
2024-12-07T02:54:51.235943Z,210,2024-12-07T02-54-51.235943Z_210_vnaData.s1p,-28.862984,122.526928,0
2024-12-07T02:55:14.119405Z,210,2024-12-07T02-55-14.119405Z_210_vnaData.s1p,-28.862988,122.526939,0
2024-12-07T02:55:25.630258Z,210,2024-12-07T02-55-25.630258Z_210_vnaData.s1p,-28.862979,122.526938,0
2024-12-07T02:55:48.524042Z,210,2024-12-07T02-55-48.524042Z_210_vnaData.s1p,-28.86297,122.526938,0
2024-12-07T02:56:11.358919Z,210,2024-12-07T02-56-11.358919Z_210_vnaData.s1p,-28.862975,122.526932,0
2024-12-07T02:56:34.427076Z,210,2024-12-07T02-56-34.427076Z_210_vnaData.s1p,-28.862976,122.526936,0
2024-12-07T02:56:45.834682Z,210,2024-12-07T02-56-45.834682Z_210_vnaData.s1p,-28.862976,122.526936,0
2024-12-07T02:56:57.325247Z,210,2024-12-07T02-56-57.325247Z_210_vnaData.s1p,-28.862957,122.52695,0
2024-12-07T02:57:20.190184Z,210,2024-12-07T02-57-20.190184Z_210_vnaData.s1p,-28.862776,122.52709,0
2024-12-07T02:57:31.751845Z,210,2024-12-07T02-57-31.751845Z_210_vnaData.s1p,-28.862656,122.527188,0
2024-12-07T02:57:54.541352Z,210,2024-12-07T02-57-54.541352Z_210_vnaData.s1p,-28.862443,122.527337,0
2024-12-07T02:58:06.057762Z,210,2024-12-07T02-58-06.057762Z_210_vnaData.s1p,-28.862345,122.527421,0
2024-12-07T02:58:17.439662Z,210,2024-12-07T02-58-17.439662Z_210_vnaData.s1p,-28.862292,122.527445,0
2024-12-07T02:58:40.385379Z,210,2024-12-07T02-58-40.385379Z_210_vnaData.s1p,-28.862297,122.527449,0
2024-12-07T02:59:03.954761Z,210,2024-12-07T02-59-03.954761Z_210_vnaData.s1p,-28.86241,122.52744,0
2024-12-07T02:59:15.479149Z,210,2024-12-07T02-59-15.479149Z_210_vnaData.s1p,-28.862491,122.527451,0
2024-12-07T02:59:38.325795Z,210,2024-12-07T02-59-38.325795Z_210_vnaData.s1p,-28.862599,122.52746,0
2024-12-07T02:59:49.742140Z,210,2024-12-07T02-59-49.742140Z_210_vnaData.s1p,-28.862711,122.527477,0
2024-12-07T03:00:13.337686Z,210,2024-12-07T03-00-13.337686Z_210_vnaData.s1p,-28.862945,122.527504,0
2024-12-07T03:00:24.867397Z,210,2024-12-07T03-00-24.867397Z_210_vnaData.s1p,-28.863068,122.527518,0
2024-12-07T03:00:47.718322Z,210,2024-12-07T03-00-47.718322Z_210_vnaData.s1p,-28.863303,122.527539,0
2024-12-07T03:01:10.599181Z,210,2024-12-07T03-01-10.599181Z_210_vnaData.s1p,-28.863306,122.527549,0
2024-12-07T03:01:33.547429Z,210,2024-12-07T03-01-33.547429Z_210_vnaData.s1p,-28.863301,122.527555,0
2024-12-07T03:01:45.070872Z,210,2024-12-07T03-01-45.070872Z_210_vnaData.s1p,-28.863307,122.527518,0
2024-12-07T03:01:56.442365Z,210,2024-12-07T03-01-56.442365Z_210_vnaData.s1p,-28.863244,122.527443,0
2024-12-07T03:02:07.937084Z,210,2024-12-07T03-02-07.937084Z_210_vnaData.s1p,-28.86324,122.527463,0
2024-12-07T03:02:30.858687Z,210,2024-12-07T03-02-30.858687Z_210_vnaData.s1p,-28.863246,122.527441,0
2024-12-07T03:02:53.758408Z,210,2024-12-07T03-02-53.758408Z_210_vnaData.s1p,-28.863035,122.527432,0
2024-12-07T03:03:05.285156Z,210,2024-12-07T03-03-05.285156Z_210_vnaData.s1p,-28.862935,122.527422,0
2024-12-07T03:03:16.676524Z,210,2024-12-07T03-03-16.676524Z_210_vnaData.s1p,-28.862818,122.527408,0
2024-12-07T03:03:39.630970Z,210,2024-12-07T03-03-39.630970Z_210_vnaData.s1p,-28.862605,122.527385,0
2024-12-07T03:04:02.506582Z,210,2024-12-07T03-04-02.506582Z_210_vnaData.s1p,-28.86241,122.527362,0
2024-12-07T03:04:13.927704Z,210,2024-12-07T03-04-13.927704Z_210_vnaData.s1p,-28.862342,122.527401,0
2024-12-07T03:04:25.447028Z,210,2024-12-07T03-04-25.447028Z_210_vnaData.s1p,-28.862393,122.527355,0
2024-12-07T03:04:36.848712Z,210,2024-12-07T03-04-36.848712Z_210_vnaData.s1p,-28.862472,122.52731,0
2024-12-07T03:04:59.761722Z,210,2024-12-07T03-04-59.761722Z_210_vnaData.s1p,-28.862531,122.527266,0
2024-12-07T03:05:22.682731Z,210,2024-12-07T03-05-22.682731Z_210_vnaData.s1p,-28.86277,122.527301,0
2024-12-07T03:05:34.122413Z,210,2024-12-07T03-05-34.122413Z_210_vnaData.s1p,-28.862895,122.527312,0
2024-12-07T03:05:45.610132Z,210,2024-12-07T03-05-45.610132Z_210_vnaData.s1p,-28.863036,122.527336,0
2024-12-07T03:05:57.094161Z,210,2024-12-07T03-05-57.094161Z_210_vnaData.s1p,-28.863168,122.527351,0
2024-12-07T03:06:19.956198Z,210,2024-12-07T03-06-19.956198Z_210_vnaData.s1p,-28.863292,122.527315,0
2024-12-07T03:06:42.910247Z,210,2024-12-07T03-06-42.910247Z_210_vnaData.s1p,-28.863281,122.527278,0
2024-12-07T03:06:54.372817Z,210,2024-12-07T03-06-54.372817Z_210_vnaData.s1p,-28.863177,122.527249,0
2024-12-07T03:07:05.806610Z,210,2024-12-07T03-07-05.806610Z_210_vnaData.s1p,-28.863045,122.527236,0
2024-12-07T03:07:29.336957Z,210,2024-12-07T03-07-29.336957Z_210_vnaData.s1p,-28.862828,122.52721,0
2024-12-07T03:07:40.741394Z,210,2024-12-07T03-07-40.741394Z_210_vnaData.s1p,-28.862683,122.527198,0
2024-12-07T03:07:52.234695Z,210,2024-12-07T03-07-52.234695Z_210_vnaData.s1p,-28.862596,122.52722,0
2024-12-07T03:08:15.167158Z,210,2024-12-07T03-08-15.167158Z_210_vnaData.s1p,-28.862476,122.52731,0
2024-12-07T03:08:26.684932Z,210,2024-12-07T03-08-26.684932Z_210_vnaData.s1p,-28.862547,122.527246,0
2024-12-07T03:08:38.136406Z,210,2024-12-07T03-08-38.136406Z_210_vnaData.s1p,-28.862617,122.527192,0
2024-12-07T03:09:00.960449Z,210,2024-12-07T03-09-00.960449Z_210_vnaData.s1p,-28.862712,122.527115,0
2024-12-07T03:09:23.881466Z,210,2024-12-07T03-09-23.881466Z_210_vnaData.s1p,-28.862819,122.527113,0
2024-12-07T03:09:35.362542Z,210,2024-12-07T03-09-35.362542Z_210_vnaData.s1p,-28.862963,122.52712,0
2024-12-07T03:09:46.837806Z,210,2024-12-07T03-09-46.837806Z_210_vnaData.s1p,-28.862996,122.527122,0
2024-12-07T03:10:09.717507Z,210,2024-12-07T03-10-09.717507Z_210_vnaData.s1p,-28.862852,122.52712,0
2024-12-07T03:10:21.163121Z,210,2024-12-07T03-10-21.163121Z_210_vnaData.s1p,-28.862849,122.527118,0
2024-12-07T03:10:44.025627Z,210,2024-12-07T03-10-44.025627Z_210_vnaData.s1p,-28.86287,122.527105,0
2024-12-07T03:10:55.548989Z,210,2024-12-07T03-10-55.548989Z_210_vnaData.s1p,-28.862862,122.527107,0
2024-12-07T03:11:06.915768Z,210,2024-12-07T03-11-06.915768Z_210_vnaData.s1p,-28.862862,122.527107,0
2024-12-07T03:11:29.840413Z,210,2024-12-07T03-11-29.840413Z_210_vnaData.s1p,-28.862863,122.527108,0
2024-12-07T03:11:41.325806Z,210,2024-12-07T03-11-41.325806Z_210_vnaData.s1p,-28.862863,122.527108,0
2024-12-07T03:12:04.209090Z,210,2024-12-07T03-12-04.209090Z_210_vnaData.s1p,-28.862862,122.52711,0
2024-12-07T03:12:15.712921Z,210,2024-12-07T03-12-15.712921Z_210_vnaData.s1p,-28.862862,122.52711,0
2024-12-07T03:12:27.128487Z,210,2024-12-07T03-12-27.128487Z_210_vnaData.s1p,-28.862861,122.52711,0
2024-12-07T03:12:50.000901Z,210,2024-12-07T03-12-50.000901Z_210_vnaData.s1p,-28.862861,122.52711,0
2024-12-07T03:13:12.931391Z,210,2024-12-07T03-13-12.931391Z_210_vnaData.s1p,-28.862861,122.52711,0
2024-12-07T03:13:24.431956Z,210,2024-12-07T03-13-24.431956Z_210_vnaData.s1p,-28.862859,122.527109,0
2024-12-07T03:13:35.804055Z,210,2024-12-07T03-13-35.804055Z_210_vnaData.s1p,-28.862859,122.527109,0
2024-12-07T03:13:47.301836Z,210,2024-12-07T03-13-47.301836Z_210_vnaData.s1p,-28.862858,122.527109,0
2024-12-07T03:14:10.352653Z,210,2024-12-07T03-14-10.352653Z_210_vnaData.s1p,-28.862846,122.52712,0
2024-12-07T03:14:33.207018Z,210,2024-12-07T03-14-33.207018Z_210_vnaData.s1p,-28.862845,122.527126,0
2024-12-07T03:14:44.617552Z,210,2024-12-07T03-14-44.617552Z_210_vnaData.s1p,-28.862847,122.52712,0
2024-12-07T03:14:56.426218Z,210,2024-12-07T03-14-56.426218Z_210_vnaData.s1p,-28.862851,122.527104,0
2024-12-07T03:15:19.060268Z,210,2024-12-07T03-15-19.060268Z_210_vnaData.s1p,-28.862849,122.527106,0
2024-12-07T03:15:30.465675Z,210,2024-12-07T03-15-30.465675Z_210_vnaData.s1p,-28.862849,122.527102,0
2024-12-07T03:15:53.401607Z,210,2024-12-07T03-15-53.401607Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:16:04.851223Z,210,2024-12-07T03-16-04.851223Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:16:16.920114Z,210,2024-12-07T03-16-16.920114Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:16:28.393709Z,210,2024-12-07T03-16-28.393709Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:16:51.211355Z,210,2024-12-07T03-16-51.211355Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:17:02.724865Z,210,2024-12-07T03-17-02.724865Z_210_vnaData.s1p,-28.862852,122.527109,0
2024-12-07T03:17:25.525078Z,210,2024-12-07T03-17-25.525078Z_210_vnaData.s1p,-28.862852,122.527113,0
2024-12-07T03:17:37.048497Z,210,2024-12-07T03-17-37.048497Z_210_vnaData.s1p,-28.862862,122.52712,0
2024-12-07T03:17:48.516329Z,210,2024-12-07T03-17-48.516329Z_210_vnaData.s1p,-28.862868,122.527111,0
2024-12-07T03:18:12.040203Z,210,2024-12-07T03-18-12.040203Z_210_vnaData.s1p,-28.862873,122.527111,0
2024-12-07T03:18:23.441069Z,210,2024-12-07T03-18-23.441069Z_210_vnaData.s1p,-28.862859,122.52711,0
2024-12-07T03:18:34.868517Z,210,2024-12-07T03-18-34.868517Z_210_vnaData.s1p,-28.862856,122.527123,0
2024-12-07T03:18:46.385675Z,210,2024-12-07T03-18-46.385675Z_210_vnaData.s1p,-28.862817,122.527118,0
2024-12-07T03:19:09.198636Z,210,2024-12-07T03-19-09.198636Z_210_vnaData.s1p,-28.862711,122.527137,0
2024-12-07T03:19:20.648583Z,210,2024-12-07T03-19-20.648583Z_210_vnaData.s1p,-28.862805,122.527077,0
2024-12-07T03:19:43.535505Z,210,2024-12-07T03-19-43.535505Z_210_vnaData.s1p,-28.862873,122.527007,0
2024-12-07T03:19:55.001818Z,210,2024-12-07T03-19-55.001818Z_210_vnaData.s1p,-28.862947,122.52699,0
2024-12-07T03:20:06.423959Z,210,2024-12-07T03-20-06.423959Z_210_vnaData.s1p,-28.863072,122.527011,0
2024-12-07T03:20:29.335018Z,210,2024-12-07T03-20-29.335018Z_210_vnaData.s1p,-28.863266,122.527019,0
2024-12-07T03:20:41.429202Z,210,2024-12-07T03-20-41.429202Z_210_vnaData.s1p,-28.863222,122.527022,0
2024-12-07T03:21:04.317536Z,210,2024-12-07T03-21-04.317536Z_210_vnaData.s1p,-28.862978,122.526998,0
2024-12-07T03:21:15.748706Z,210,2024-12-07T03-21-15.748706Z_210_vnaData.s1p,-28.86286,122.527006,0
2024-12-07T03:21:39.328064Z,210,2024-12-07T03-21-39.328064Z_210_vnaData.s1p,-28.862936,122.526976,0
2024-12-07T03:21:50.737642Z,210,2024-12-07T03-21-50.737642Z_210_vnaData.s1p,-28.863004,122.526903,0
2024-12-07T03:22:13.683091Z,210,2024-12-07T03-22-13.683091Z_210_vnaData.s1p,-28.863245,122.526918,0
2024-12-07T03:22:25.120979Z,210,2024-12-07T03-22-25.120979Z_210_vnaData.s1p,-28.863208,122.526909,0
2024-12-07T03:22:36.625286Z,210,2024-12-07T03-22-36.625286Z_210_vnaData.s1p,-28.863053,122.5269,0
2024-12-07T03:22:59.488017Z,210,2024-12-07T03-22-59.488017Z_210_vnaData.s1p,-28.862992,122.526922,0
2024-12-07T03:23:10.853989Z,210,2024-12-07T03-23-10.853989Z_210_vnaData.s1p,-28.863117,122.526834,0
2024-12-07T03:23:33.846475Z,210,2024-12-07T03-23-33.846475Z_210_vnaData.s1p,-28.863298,122.526824,0
2024-12-07T03:23:57.340507Z,210,2024-12-07T03-23-57.340507Z_210_vnaData.s1p,-28.863213,122.526814,0
2024-12-07T03:24:08.716847Z,210,2024-12-07T03-24-08.716847Z_210_vnaData.s1p,-28.863103,122.526851,0
2024-12-07T03:24:31.669268Z,210,2024-12-07T03-24-31.669268Z_210_vnaData.s1p,-28.863306,122.526693,0
2024-12-07T03:24:54.644487Z,210,2024-12-07T03-24-54.644487Z_210_vnaData.s1p,-28.863191,122.526678,0
2024-12-07T03:25:06.177212Z,210,2024-12-07T03-25-06.177212Z_210_vnaData.s1p,-28.863197,122.52667,0
2024-12-07T03:25:17.588551Z,210,2024-12-07T03-25-17.588551Z_210_vnaData.s1p,-28.863201,122.526661,0
2024-12-07T03:25:29.051960Z,210,2024-12-07T03-25-29.051960Z_210_vnaData.s1p,-28.863196,122.526655,0
2024-12-07T03:25:52.558114Z,210,2024-12-07T03-25-52.558114Z_210_vnaData.s1p,-28.863137,122.52671,0
2024-12-07T03:26:04.051789Z,210,2024-12-07T03-26-04.051789Z_210_vnaData.s1p,-28.863131,122.526711,0
2024-12-07T03:26:15.474844Z,210,2024-12-07T03-26-15.474844Z_210_vnaData.s1p,-28.863103,122.526734,0
2024-12-07T03:26:26.908914Z,210,2024-12-07T03-26-26.908914Z_210_vnaData.s1p,-28.863033,122.526793,0
2024-12-07T03:26:49.764484Z,210,2024-12-07T03-26-49.764484Z_210_vnaData.s1p,-28.862853,122.526907,0
2024-12-07T03:27:12.735211Z,210,2024-12-07T03-27-12.735211Z_210_vnaData.s1p,-28.862685,122.527025,0
2024-12-07T03:27:24.159477Z,210,2024-12-07T03-27-24.159477Z_210_vnaData.s1p,-28.862597,122.527061,0
2024-12-07T03:27:35.563951Z,210,2024-12-07T03-27-35.563951Z_210_vnaData.s1p,-28.862509,122.527131,0
2024-12-07T03:27:47.086031Z,210,2024-12-07T03-27-47.086031Z_210_vnaData.s1p,-28.862437,122.527214,0
2024-12-07T03:28:10.521633Z,210,2024-12-07T03-28-10.521633Z_210_vnaData.s1p,-28.862297,122.527336,0
2024-12-07T03:28:21.976179Z,210,2024-12-07T03-28-21.976179Z_210_vnaData.s1p,-28.862241,122.527391,0
2024-12-07T03:28:44.941298Z,210,2024-12-07T03-28-44.941298Z_210_vnaData.s1p,-28.862235,122.527399,0
2024-12-07T03:28:56.449493Z,210,2024-12-07T03-28-56.449493Z_210_vnaData.s1p,-28.862235,122.527399,0
2024-12-07T03:29:07.872036Z,210,2024-12-07T03-29-07.872036Z_210_vnaData.s1p,-28.862232,122.527393,0
2024-12-07T03:29:30.734532Z,210,2024-12-07T03-29-30.734532Z_210_vnaData.s1p,-28.862119,122.527484,0
2024-12-07T03:29:42.144416Z,210,2024-12-07T03-29-42.144416Z_210_vnaData.s1p,-28.862107,122.527483,0
2024-12-07T03:30:05.679976Z,210,2024-12-07T03-30-05.679976Z_210_vnaData.s1p,-28.862104,122.527485,0
2024-12-07T03:30:17.112840Z,210,2024-12-07T03-30-17.112840Z_210_vnaData.s1p,-28.862138,122.527454,0
2024-12-07T03:30:40.037490Z,210,2024-12-07T03-30-40.037490Z_210_vnaData.s1p,-28.862276,122.527352,0
2024-12-07T03:31:02.933101Z,210,2024-12-07T03-31-02.933101Z_210_vnaData.s1p,-28.862405,122.527241,0
2024-12-07T03:31:25.935844Z,210,2024-12-07T03-31-25.935844Z_210_vnaData.s1p,-28.862524,122.527131,0
2024-12-07T03:31:37.339523Z,210,2024-12-07T03-31-37.339523Z_210_vnaData.s1p,-28.862618,122.527086,0
2024-12-07T03:31:48.735505Z,210,2024-12-07T03-31-48.735505Z_210_vnaData.s1p,-28.86271,122.527009,0
2024-12-07T03:32:00.242326Z,210,2024-12-07T03-32-00.242326Z_210_vnaData.s1p,-28.862809,122.52694,0
2024-12-07T03:32:23.010933Z,210,2024-12-07T03-32-23.010933Z_210_vnaData.s1p,-28.863045,122.526806,0
2024-12-07T03:32:46.045752Z,210,2024-12-07T03-32-46.045752Z_210_vnaData.s1p,-28.863286,122.526611,0
2024-12-07T03:32:57.420649Z,210,2024-12-07T03-32-57.420649Z_210_vnaData.s1p,-28.863298,122.526596,0
2024-12-07T03:33:08.927141Z,210,2024-12-07T03-33-08.927141Z_210_vnaData.s1p,-28.863299,122.526601,0
2024-12-07T03:33:20.283447Z,210,2024-12-07T03-33-20.283447Z_210_vnaData.s1p,-28.863297,122.526601,0
2024-12-07T03:33:43.307927Z,210,2024-12-07T03-33-43.307927Z_210_vnaData.s1p,-28.863297,122.526601,0
2024-12-07T03:34:06.189857Z,210,2024-12-07T03-34-06.189857Z_210_vnaData.s1p,-28.863205,122.526542,0
2024-12-07T03:34:17.630421Z,210,2024-12-07T03-34-17.630421Z_210_vnaData.s1p,-28.863256,122.526507,0
2024-12-07T03:34:29.659745Z,210,2024-12-07T03-34-29.659745Z_210_vnaData.s1p,-28.863231,122.526524,0
2024-12-07T03:34:41.187869Z,210,2024-12-07T03-34-41.187869Z_210_vnaData.s1p,-28.863112,122.526609,0
2024-12-07T03:35:04.073303Z,210,2024-12-07T03-35-04.073303Z_210_vnaData.s1p,-28.862857,122.526784,0
2024-12-07T03:35:15.567537Z,210,2024-12-07T03-35-15.567537Z_210_vnaData.s1p,-28.862731,122.526885,0
2024-12-07T03:35:27.016013Z,210,2024-12-07T03-35-27.016013Z_210_vnaData.s1p,-28.862634,122.526953,0
2024-12-07T03:35:38.412048Z,210,2024-12-07T03-35-38.412048Z_210_vnaData.s1p,-28.862519,122.52704,0
2024-12-07T03:36:02.052817Z,210,2024-12-07T03-36-02.052817Z_210_vnaData.s1p,-28.862294,122.527206,0
2024-12-07T03:36:13.396828Z,210,2024-12-07T03-36-13.396828Z_210_vnaData.s1p,-28.862191,122.527285,0
2024-12-07T03:36:36.356902Z,210,2024-12-07T03-36-36.356902Z_210_vnaData.s1p,-28.862073,122.527398,0
2024-12-07T03:36:48.414281Z,210,2024-12-07T03-36-48.414281Z_210_vnaData.s1p,-28.862072,122.527424,0
