site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-08-07T00:31:18.525412Z,210,46.35259174253583,61.70285972252172,9.750195657889874,2024-08-07T00-31-18.525412Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:31:24.918968Z,210,45.216411668306726,54.858813735960055,10.461844070875875,2024-08-07T00-31-24.918968Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:31:37.860998Z,210,45.90311557434147,58.995335066209705,10.019831206741506,2024-08-07T00-31-37.860998Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:31:44.380978Z,210,44.856632158832554,52.691597848518505,10.70936103577313,2024-08-07T00-31-44.380978Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:31:57.560906Z,210,44.469311437354534,50.35848103942255,10.989258804546369,2024-08-07T00-31-57.560906Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:04.254952Z,210,45.852315118991214,58.68932666099161,10.051246758281577,2024-08-07T00-32-04.254952Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:17.314815Z,210,46.05508327942486,59.91074802376283,9.92701429781917,2024-08-07T00-32-17.314815Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:23.836667Z,210,45.932924365245476,59.17489527887163,10.001488385058988,2024-08-07T00-32-23.836667Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:36.884200Z,210,45.884778026096555,58.88487456235503,10.031148669786496,2024-08-07T00-32-36.884200Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:43.604699Z,210,44.89862934518507,52.94457770727712,10.679866177811007,2024-08-07T00-32-43.604699Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:32:56.445546Z,210,46.29368371572856,61.34801346743308,9.784704649640418,2024-08-07T00-32-56.445546Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:33:09.418515Z,210,46.2358652653389,60.9997305303229,9.818813723926038,2024-08-07T00-33-09.418515Z_210_vnaData.s1p,-27.432847,153.138594
port_of_brisbane,2024-08-07T00:33:35.592232Z,210,45.59384982006086,57.13240057864504,10.21418485357843,2024-08-07T00-33-35.592232Z_210_vnaData.s1p,-27.432847,153.138595
