site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-24T21:42:19.586104Z,210,49.21357634181578,78.93666852488275,8.324340446136583,2024-07-24T21-42-19.586104Z_210_vnaData.s1p,-27.432897,153.138527
port_of_brisbane,2024-07-24T21:42:32.422855Z,210,48.77461356264491,76.29247372233547,8.51540475564129,2024-07-24T21-42-32.422855Z_210_vnaData.s1p,-27.432897,153.138527
port_of_brisbane,2024-07-24T21:42:51.603214Z,210,48.930595517721905,77.23206745209269,8.446515108303625,2024-07-24T21-42-51.603214Z_210_vnaData.s1p,-27.432898,153.138528
port_of_brisbane,2024-07-24T21:43:04.479115Z,210,49.23423227677562,79.06109437248132,8.315560679532805,2024-07-24T21-43-04.479115Z_210_vnaData.s1p,-27.432898,153.138529
port_of_brisbane,2024-07-24T21:43:24.363546Z,210,47.800720162528705,70.42599941285891,8.972300676356868,2024-07-24T21-43-24.363546Z_210_vnaData.s1p,-27.432898,153.138529
port_of_brisbane,2024-07-24T21:43:43.571732Z,210,54.546481408969825,111.06066748370476,6.541257084819641,2024-07-24T21-43-43.571732Z_210_vnaData.s1p,-27.432898,153.138528
port_of_brisbane,2024-07-24T21:43:50.001811Z,210,53.83604953386751,106.78121519105784,6.733395645823495,2024-07-24T21-43-50.001811Z_210_vnaData.s1p,-27.432898,153.138528
port_of_brisbane,2024-07-24T21:44:02.757442Z,210,53.706753879666365,106.00237262614523,6.7695846663646435,2024-07-24T21-44-02.757442Z_210_vnaData.s1p,-27.432899,153.138528
port_of_brisbane,2024-07-24T21:44:22.005561Z,210,50.008525951396145,83.72523312689687,7.9992994561902755,2024-07-24T21-44-22.005561Z_210_vnaData.s1p,-27.432803,153.138652
port_of_brisbane,2024-07-24T21:44:34.858626Z,210,49.82666280942895,82.62973802438984,8.071400622843916,2024-07-24T21-44-34.858626Z_210_vnaData.s1p,-27.432783,153.138675
