site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-30T03:18:47.414060Z,210,42.26768393486749,37.09646367608876,12.906711138332403,2024-07-30T03-18-47.414060Z_210_vnaData.s1p,-27.432988,153.138212
port_of_brisbane,2024-07-30T03:18:53.987336Z,210,43.196204179955465,42.689622191166,12.02203996134033,2024-07-30T03-18-53.987336Z_210_vnaData.s1p,-27.432988,153.138212
port_of_brisbane,2024-07-30T03:19:06.938367Z,210,51.04546655154444,89.97148696792028,7.6116141491395135,2024-07-30T03-19-06.938367Z_210_vnaData.s1p,-27.432988,153.138212
port_of_brisbane,2024-07-30T03:19:19.805570Z,210,49.31053592255956,79.52072720052745,8.283287903391688,2024-07-30T03-19-19.805570Z_210_vnaData.s1p,-27.432988,153.138212
port_of_brisbane,2024-07-30T03:19:26.194415Z,210,45.29276761904739,55.31876163512675,10.410778161833825,2024-07-30T03-19-26.194415Z_210_vnaData.s1p,-27.432988,153.138212
port_of_brisbane,2024-07-30T03:19:39.229022Z,210,47.94110840392371,71.2716607669641,8.903437191699606,2024-07-30T03-19-39.229022Z_210_vnaData.s1p,-27.432989,153.138212
port_of_brisbane,2024-07-30T03:19:45.542733Z,210,53.428464786758916,104.32603329172291,6.848811106231113,2024-07-30T03-19-45.542733Z_210_vnaData.s1p,-27.432989,153.138213
port_of_brisbane,2024-07-30T03:19:58.473101Z,210,49.78290810792665,82.36617136272908,8.088941935536656,2024-07-30T03-19-58.473101Z_210_vnaData.s1p,-27.432989,153.138213
port_of_brisbane,2024-07-30T03:20:04.900782Z,210,50.81967689525463,88.61139024910929,7.692796532297806,2024-07-30T03-20-04.900782Z_210_vnaData.s1p,-27.432989,153.138213
port_of_brisbane,2024-07-30T03:20:17.934402Z,210,53.08940246820503,102.28361224146155,6.94788149360305,2024-07-30T03-20-17.934402Z_210_vnaData.s1p,-27.433026,153.138212
port_of_brisbane,2024-07-30T03:20:24.633928Z,210,52.59861265168701,99.32722517732074,7.096470643759215,2024-07-30T03-20-24.633928Z_210_vnaData.s1p,-27.433036,153.13821
