site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-23T01:50:09.845469Z,210,37.99523906950136,11.360394370829237,19.51427159554813,2024-07-23T01-50-09.845469Z_210_vnaData.s1p,-27.432838,153.138735
port_of_brisbane,2024-07-23T01:50:22.653653Z,210,41.4289256461754,32.0440072656792,13.825759026578705,2024-07-23T01-50-22.653653Z_210_vnaData.s1p,-27.432846,153.13872
port_of_brisbane,2024-07-23T01:50:29.098454Z,210,44.6276978645847,51.31255866866273,10.873051202367886,2024-07-23T01-50-29.098454Z_210_vnaData.s1p,-27.432847,153.138718
port_of_brisbane,2024-07-23T01:50:41.955318Z,210,43.938991704279886,47.16397629227088,11.397106038134739,2024-07-23T01-50-41.955318Z_210_vnaData.s1p,-27.432848,153.138718
port_of_brisbane,2024-07-23T01:50:54.861308Z,210,33.461936744573634,-15.947010754932613,42.719977795723246,2024-07-23T01-50-54.861308Z_210_vnaData.s1p,-27.432848,153.138718
port_of_brisbane,2024-07-23T01:51:01.295341Z,210,42.7656456122249,40.09605211869709,12.416690783508905,2024-07-23T01-51-01.295341Z_210_vnaData.s1p,-27.432848,153.138718
port_of_brisbane,2024-07-23T01:51:14.048793Z,210,43.9078645731578,46.976474749459705,11.42198728266274,2024-07-23T01-51-14.048793Z_210_vnaData.s1p,-27.432848,153.138717
port_of_brisbane,2024-07-23T01:51:26.876153Z,210,38.918940215575546,16.924523917688987,17.569615424536746,2024-07-23T01-51-26.876153Z_210_vnaData.s1p,-27.432848,153.138717
port_of_brisbane,2024-07-23T01:51:33.294979Z,210,47.150482779588216,66.5091426997664,9.30566562894403,2024-07-23T01-51-33.294979Z_210_vnaData.s1p,-27.432848,153.138717
port_of_brisbane,2024-07-23T01:51:46.268434Z,210,40.04419906260472,23.70278334199579,15.667600486570999,2024-07-23T01-51-46.268434Z_210_vnaData.s1p,-27.432849,153.138716
port_of_brisbane,2024-07-23T01:51:59.714464Z,210,44.987474218533926,53.47975554806294,10.618002214712916,2024-07-23T01-51-59.714464Z_210_vnaData.s1p,-27.432849,153.138715
port_of_brisbane,2024-07-23T01:52:06.100543Z,210,43.47593859813613,44.3746677798695,11.778807168221995,2024-07-23T01-52-06.100543Z_210_vnaData.s1p,-27.432849,153.138715
port_of_brisbane,2024-07-23T01:52:18.941482Z,210,38.46957514590135,14.217668489255797,18.464779045174602,2024-07-23T01-52-18.941482Z_210_vnaData.s1p,-27.43285,153.138714
port_of_brisbane,2024-07-23T01:52:31.716079Z,210,38.092323036018385,11.94520231322443,19.2898700203008,2024-07-23T01-52-31.716079Z_210_vnaData.s1p,-27.43285,153.138713
port_of_brisbane,2024-07-23T01:52:38.126816Z,210,50.49911329443219,86.68040054473944,7.81107508708885,2024-07-23T01-52-38.126816Z_210_vnaData.s1p,-27.43285,153.138713
port_of_brisbane,2024-07-23T01:52:50.964523Z,210,44.496080996233395,50.51973372828985,10.969443946177277,2024-07-23T01-52-50.964523Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:03.860777Z,210,40.11262056252186,24.114936223853167,15.565142709501558,2024-07-23T01-53-03.860777Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:10.258881Z,210,42.69163318477235,39.65022097929253,12.487155347980423,2024-07-23T01-53-10.258881Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:23.074162Z,210,37.984153131657706,11.29361563555032,19.54022839628138,2024-07-23T01-53-23.074162Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:35.949320Z,210,37.77174353320999,10.014116819528914,20.0512532696579,2024-07-23T01-53-35.949320Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:42.359527Z,210,38.20864390100781,12.645888205576854,19.02770777952256,2024-07-23T01-53-42.359527Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:53:55.195506Z,210,39.4344644371533,20.0299044464388,16.643928932450994,2024-07-23T01-53-55.195506Z_210_vnaData.s1p,-27.432851,153.138712
port_of_brisbane,2024-07-23T01:54:08.071298Z,210,40.47800093789832,26.315890234915518,15.039923391210744,2024-07-23T01-54-08.071298Z_210_vnaData.s1p,-27.432851,153.138713
port_of_brisbane,2024-07-23T01:54:14.466571Z,210,40.350546561516765,25.548139036906015,15.219060250575959,2024-07-23T01-54-14.466571Z_210_vnaData.s1p,-27.432851,153.138713
port_of_brisbane,2024-07-23T01:54:27.390436Z,210,40.55111907348022,26.75633439841109,14.939046807940182,2024-07-23T01-54-27.390436Z_210_vnaData.s1p,-27.432836,153.138668
port_of_brisbane,2024-07-23T01:54:40.253708Z,210,39.77150111172782,22.060123557182248,16.089714174747062,2024-07-23T01-54-40.253708Z_210_vnaData.s1p,-27.432835,153.138667
