site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-30T03:36:38.998702Z,210,51.9049095450921,95.14854252811341,7.317670921632413,2024-07-30T03-36-38.998702Z_210_vnaData.s1p,-27.432883,153.13842
port_of_brisbane,2024-07-30T03:36:58.125822Z,210,51.91481799841534,95.20822841042913,7.314414391902201,2024-07-30T03-36-58.125822Z_210_vnaData.s1p,-27.432873,153.138462
port_of_brisbane,2024-07-30T03:37:10.970930Z,210,50.690103220806776,87.8308729643201,7.740171436363331,2024-07-30T03-37-10.970930Z_210_vnaData.s1p,-27.432873,153.138462
