site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-29T23:01:14.959736Z,210,47.315234728335376,67.50156453427734,9.218878991651502,2024-07-29T23-01-14.959736Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:01:21.360666Z,210,46.790145572716355,64.33856739182193,9.501295937348754,2024-07-29T23-01-21.360666Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:01:34.435556Z,210,42.43329315084211,38.09404945992479,12.739506074968267,2024-07-29T23-01-34.435556Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:01:41.056616Z,210,43.200375462496,42.71474888558521,12.018339217919287,2024-07-29T23-01-41.056616Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:01:53.971737Z,210,41.43171996540864,32.060839500082174,13.822479979019011,2024-07-29T23-01-53.971737Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:00.476968Z,210,41.95512277909771,35.21367856814474,13.234546968418647,2024-07-29T23-02-00.476968Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:13.662220Z,210,38.93563453498818,17.02508604896202,17.53802841681625,2024-07-29T23-02-13.662220Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:20.369146Z,210,40.89397808181127,28.821625696110306,14.483524699449164,2024-07-29T23-02-20.369146Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:33.339353Z,210,42.1884415452291,36.61912863820914,12.98827945907112,2024-07-29T23-02-33.339353Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:39.829607Z,210,42.688473982677806,39.63119078777067,12.4901809123373,2024-07-29T23-02-39.829607Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:02:52.884654Z,210,42.24335077682082,36.94988721655817,12.931649316829787,2024-07-29T23-02-52.884654Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:05.953053Z,210,41.31799691036168,31.375802122532868,13.957199182673353,2024-07-29T23-03-05.953053Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:12.439108Z,210,41.21353981404801,30.746580411107853,14.083276416584546,2024-07-29T23-03-12.439108Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:25.426113Z,210,41.2097884242006,30.723983038374833,14.087846638203596,2024-07-29T23-03-25.426113Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:31.801532Z,210,42.71521422685513,39.792266892688,12.464618030353549,2024-07-29T23-03-31.801532Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:44.864220Z,210,41.13832934008384,30.293532558784683,14.175473321304993,2024-07-29T23-03-44.864220Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:03:51.260848Z,210,40.885024406074095,28.76769113953435,14.495067005793372,2024-07-29T23-03-51.260848Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:04.194184Z,210,42.42631540869091,38.05201740070426,12.746463586900829,2024-07-29T23-04-04.194184Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:10.720120Z,210,41.920435176722926,35.0047296953372,13.271959332071004,2024-07-29T23-04-10.720120Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:23.879531Z,210,41.68361868834333,33.57821027855751,13.533140777964444,2024-07-29T23-04-23.879531Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:30.495320Z,210,41.4362260837455,32.087983156108095,13.817195463146929,2024-07-29T23-04-30.495320Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:43.456629Z,210,43.90956998215381,46.98674767877727,11.420621263806272,2024-07-29T23-04-43.456629Z_210_vnaData.s1p,-27.432811,153.138562
port_of_brisbane,2024-07-29T23:04:50.067732Z,210,42.142867421381354,36.34460226119726,13.035659967765412,2024-07-29T23-04-50.067732Z_210_vnaData.s1p,-27.432811,153.138563
port_of_brisbane,2024-07-29T23:05:03.116405Z,210,42.57756780064111,38.96312150256681,12.59733280084292,2024-07-29T23-05-03.116405Z_210_vnaData.s1p,-27.432811,153.138563
port_of_brisbane,2024-07-29T23:05:09.833431Z,210,44.44140368061004,50.190372149930965,11.009992518239379,2024-07-29T23-05-09.833431Z_210_vnaData.s1p,-27.432811,153.138563
port_of_brisbane,2024-07-29T23:05:22.808797Z,210,46.45398851654203,62.313646867911785,9.69136291872867,2024-07-29T23-05-22.808797Z_210_vnaData.s1p,-27.432811,153.138563
port_of_brisbane,2024-07-29T23:05:35.730603Z,210,47.02098259447369,65.72906809513702,9.37503817284457,2024-07-29T23-05-35.730603Z_210_vnaData.s1p,-27.432816,153.138571
port_of_brisbane,2024-07-29T23:05:42.115781Z,210,47.13897653815235,66.43983216765467,9.31178787447845,2024-07-29T23-05-42.115781Z_210_vnaData.s1p,-27.432817,153.138575
port_of_brisbane,2024-07-29T23:05:55.298610Z,210,42.09383667468995,36.0492541093305,13.087021632779035,2024-07-29T23-05-55.298610Z_210_vnaData.s1p,-27.432817,153.138576
