site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-19T03:55:16.001963Z,210,57.10291788795349,126.45995956842053,5.932135448718164,2024-07-19T03-55-16.001963Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:55:28.999025Z,210,57.00590944348719,125.87560655073305,5.953171573671717,2024-07-19T03-55-28.999025Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:55:35.409565Z,210,57.05723384270217,126.18477105416645,5.942023408999228,2024-07-19T03-55-35.409565Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:55:41.840118Z,210,57.025705608553714,125.99485337361435,5.94886669965411,2024-07-19T03-55-41.840118Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:55:48.267363Z,210,56.993775415875135,125.80251440199469,5.95581332052025,2024-07-19T03-55-48.267363Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:55:54.578508Z,210,57.10197315665199,126.4542687588217,5.932339595299174,2024-07-19T03-55-54.578508Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:56:00.993898Z,210,57.05992785587195,126.2009990715737,5.941439396035569,2024-07-19T03-56-00.993898Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:56:07.395969Z,210,56.9544933217474,125.56588953525332,5.964381683963032,2024-07-19T03-56-07.395969Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:56:13.831831Z,210,57.135964270626374,126.65902217111245,5.925003301056984,2024-07-19T03-56-13.831831Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:56:20.154025Z,210,57.01013672620791,125.90107057531422,5.952251785689656,2024-07-19T03-56-20.154025Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:56:26.572212Z,210,57.072544540015464,126.27699861463446,5.938705855864221,2024-07-19T03-56-26.572212Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:56:32.993577Z,210,57.09191750228032,126.3936961766178,5.934513388363244,2024-07-19T03-56-32.993577Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:56:39.403209Z,210,56.988725578343946,125.77209552643787,5.956913431538276,2024-07-19T03-56-39.403209Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:56:45.811513Z,210,57.12429873302897,126.58875208137447,5.927519025410683,2024-07-19T03-56-45.811513Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:56:52.158345Z,210,57.12731461165143,126.60691893049474,5.926868433221107,2024-07-19T03-56-52.158345Z_210_vnaData.s1p,-27.432842,153.138567
port_of_brisbane,2024-07-19T03:56:58.580591Z,210,57.02440579741755,125.98702365771673,5.949149165597136,2024-07-19T03-56-58.580591Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:05.006921Z,210,57.115935298613465,126.53837298122684,5.92932395196408,2024-07-19T03-57-05.006921Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:11.320470Z,210,57.02547402840991,125.99345839654185,5.948917023081398,2024-07-19T03-57-11.320470Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:17.717263Z,210,57.05086387950033,126.14640009336986,5.943404757728591,2024-07-19T03-57-17.717263Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:24.143882Z,210,57.09947139297626,126.43919880113407,5.932880268213504,2024-07-19T03-57-24.143882Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:30.555668Z,210,57.03693501508499,126.06249632603455,5.946427519292212,2024-07-19T03-57-30.555668Z_210_vnaData.s1p,-27.43284,153.138567
port_of_brisbane,2024-07-19T03:57:36.945738Z,210,57.09402992197814,126.40642082993882,5.934056601348031,2024-07-19T03-57-36.945738Z_210_vnaData.s1p,-27.432841,153.138567
port_of_brisbane,2024-07-19T03:57:43.359236Z,210,57.050300562550206,126.14300682218065,5.943526945883241,2024-07-19T03-57-43.359236Z_210_vnaData.s1p,-27.43284,153.138567
port_of_brisbane,2024-07-19T03:57:49.793536Z,210,57.09715633982698,126.42525353790124,5.933380677667465,2024-07-19T03-57-49.793536Z_210_vnaData.s1p,-27.43284,153.138567
port_of_brisbane,2024-07-19T03:57:56.201884Z,210,56.99810268311406,125.82858070666867,5.95487094522941,2024-07-19T03-57-56.201884Z_210_vnaData.s1p,-27.43284,153.138567
