site,measurment_date,actuator_extension,permittivity,water_percentage,density,vna_filename,latitude,longitude
port_of_brisbane,2024-07-23T00:41:33.486915Z,210,44.0850255262105,48.04364511903201,11.281807587320626,2024-07-23T00-41-33.486915Z_210_vnaData.s1p,-27.432777,153.138642
port_of_brisbane,2024-07-23T00:41:46.396806Z,210,45.41283389692972,56.04200889663106,10.331479927165354,2024-07-23T00-41-46.396806Z_210_vnaData.s1p,-27.432777,153.138642
port_of_brisbane,2024-07-23T00:41:59.148831Z,210,45.22599008337884,54.91651155580292,10.455410683018076,2024-07-23T00-41-59.148831Z_210_vnaData.s1p,-27.432777,153.138644
port_of_brisbane,2024-07-23T00:42:05.668910Z,210,45.29194499885577,55.313806390312465,10.411325663357369,2024-07-23T00-42-05.668910Z_210_vnaData.s1p,-27.432777,153.138644
port_of_brisbane,2024-07-23T00:42:18.508409Z,210,43.27745805981889,43.17907391011923,11.950359631844684,2024-07-23T00-42-18.508409Z_210_vnaData.s1p,-27.432777,153.138644
port_of_brisbane,2024-07-23T00:42:31.375931Z,210,45.201498501684526,54.768980794437255,10.47187634432696,2024-07-23T00-42-31.375931Z_210_vnaData.s1p,-27.432777,153.138644
port_of_brisbane,2024-07-23T00:42:37.758756Z,210,46.00621795005596,59.616396301764745,9.956671515182604,2024-07-23T00-42-37.758756Z_210_vnaData.s1p,-27.432777,153.138644
port_of_brisbane,2024-07-23T00:42:50.594641Z,210,46.22368927197496,60.92638559107864,9.826027092508872,2024-07-23T00-42-50.594641Z_210_vnaData.s1p,-27.432776,153.138644
port_of_brisbane,2024-07-23T00:43:03.456195Z,210,48.07054508354792,72.05135283144342,8.840875700676573,2024-07-23T00-43-03.456195Z_210_vnaData.s1p,-27.432776,153.138645
port_of_brisbane,2024-07-23T00:43:09.857499Z,210,47.90047355913896,71.02688729075936,8.923260522138765,2024-07-23T00-43-09.857499Z_210_vnaData.s1p,-27.432776,153.138645
port_of_brisbane,2024-07-23T00:43:22.671789Z,210,44.27273714490172,49.174369886764175,11.136985685047202,2024-07-23T00-43-22.671789Z_210_vnaData.s1p,-27.432777,153.138643
port_of_brisbane,2024-07-23T00:43:35.552380Z,210,42.27520134274158,37.14174653780847,12.89902625330288,2024-07-23T00-43-35.552380Z_210_vnaData.s1p,-27.43279,153.138635
port_of_brisbane,2024-07-23T00:43:41.975397Z,210,43.18466542606476,42.620115812690585,12.032288975056849,2024-07-23T00-43-41.975397Z_210_vnaData.s1p,-27.432808,153.138603
port_of_brisbane,2024-07-23T00:43:54.806524Z,210,42.00065691250417,35.48796405339541,13.185755049140282,2024-07-23T00-43-54.806524Z_210_vnaData.s1p,-27.432809,153.138604
port_of_brisbane,2024-07-23T00:44:07.574051Z,210,43.232334871718834,42.90726384988155,11.990060395918814,2024-07-23T00-44-07.574051Z_210_vnaData.s1p,-27.432808,153.138604
port_of_brisbane,2024-07-23T00:44:14.078136Z,210,46.23040985258673,60.96686857771661,9.82204433939964,2024-07-23T00-44-14.078136Z_210_vnaData.s1p,-27.432808,153.138604
port_of_brisbane,2024-07-23T00:44:26.914922Z,210,45.57257016059734,57.0042175808526,10.227835362988124,2024-07-23T00-44-26.914922Z_210_vnaData.s1p,-27.432809,153.138605
port_of_brisbane,2024-07-23T00:44:39.685391Z,210,47.41477941982911,68.10119522817368,9.167221810691771,2024-07-23T00-44-39.685391Z_210_vnaData.s1p,-27.432808,153.138605
port_of_brisbane,2024-07-23T00:44:47.625972Z,210,42.93396931881852,41.10998927063744,12.259359288962576,2024-07-23T00-44-47.625972Z_210_vnaData.s1p,-27.432808,153.138605
port_of_brisbane,2024-07-23T00:45:00.426893Z,210,49.59410408195952,81.22886622468239,8.165516293025027,2024-07-23T00-45-00.426893Z_210_vnaData.s1p,-27.432809,153.138605
port_of_brisbane,2024-07-23T00:45:11.770396Z,210,42.577790548561374,38.96446327667837,12.597115750676231,2024-07-23T00-45-11.770396Z_210_vnaData.s1p,-27.432808,153.138606
port_of_brisbane,2024-07-23T00:45:18.176118Z,210,42.78653119752024,40.2218613187172,12.396950012563629,2024-07-23T00-45-18.176118Z_210_vnaData.s1p,-27.432808,153.138606
port_of_brisbane,2024-07-23T00:45:31.011939Z,210,41.55908112676319,32.82802919560986,13.674658948079593,2024-07-23T00-45-31.011939Z_210_vnaData.s1p,-27.432808,153.138606
port_of_brisbane,2024-07-23T00:45:43.863802Z,210,49.00499506737739,77.68023051248356,8.414047554026912,2024-07-23T00-45-43.863802Z_210_vnaData.s1p,-27.432808,153.138606
port_of_brisbane,2024-07-23T00:45:50.255599Z,210,46.116538405161435,60.28093732402529,9.88996599647875,2024-07-23T00-45-50.255599Z_210_vnaData.s1p,-27.432808,153.138606
port_of_brisbane,2024-07-23T00:46:03.072210Z,210,46.34464691949271,61.65500222572564,9.7548356181153,2024-07-23T00-46-03.072210Z_210_vnaData.s1p,-27.432807,153.138606
port_of_brisbane,2024-07-23T00:46:15.974976Z,210,44.40407353750765,49.96550531599092,11.037849103241042,2024-07-23T00-46-15.974976Z_210_vnaData.s1p,-27.432807,153.138606
port_of_brisbane,2024-07-23T00:46:22.286347Z,210,52.80215802976197,100.55332829204248,7.034081675219742,2024-07-23T00-46-22.286347Z_210_vnaData.s1p,-27.432807,153.138606
port_of_brisbane,2024-07-23T00:46:35.101161Z,210,46.41373517361056,62.07117145720478,9.714633647310379,2024-07-23T00-46-35.101161Z_210_vnaData.s1p,-27.432807,153.138607
port_of_brisbane,2024-07-23T00:46:47.940278Z,210,45.497524060400444,56.55215987229954,10.276268661841838,2024-07-23T00-46-47.940278Z_210_vnaData.s1p,-27.432807,153.138607
port_of_brisbane,2024-07-23T00:46:54.433723Z,210,48.83233391754695,76.64016575836968,8.48978189792634,2024-07-23T00-46-54.433723Z_210_vnaData.s1p,-27.432758,153.138632
