UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Mud Condition,Predicted Mud Condition
2025-01-15 15:36:02,-33.215454,116.06588,Dry (70%),3.5306670008127665
2025-01-15 15:34:22,-33.215572,116.065857,Dry (70%),3.161865735714813
2025-01-15 15:32:42,-33.214981,116.066376,Super Dry (90%),3.3551602276785104
2025-01-15 15:31:02,-33.21505,116.066353,Super Dry (90%),3.7746328001881455
2025-01-15 15:29:22,-33.21553,116.065933,Unknown,2.196460929801831
2025-01-15 15:27:42,-33.215809,116.065773,Dry (70%),2.7545073425839552
2025-01-15 15:26:02,-33.215134,116.066353,Super Dry (90%),3.8173325173007537
2025-01-15 15:24:22,-33.214874,116.06665,Dry (70%),3.162335567587827
2025-01-15 15:22:42,-33.215225,116.066353,Super Dry (90%),3.645116563583625
2025-01-15 15:21:02,-33.215778,116.065895,Dry (70%),3.2500168949479056
2025-01-15 15:19:22,-33.215847,116.065933,Dry (70%),3.2309588138817866
2025-01-15 15:17:42,-33.215153,116.066475,Super Dry (90%),4.198765947326421
2025-01-15 15:16:02,-33.214958,116.066673,Dry (70%),3.784850662649358
2025-01-15 15:14:22,-33.215233,116.066505,Unknown,3.765246153193607
2025-01-15 15:12:42,-33.215839,116.065979,Unknown,2.846315467361787
2025-01-15 15:11:02,-33.216084,116.065849,Unknown,2.380564812141311
2025-01-15 15:09:22,-33.215317,116.066513,Dry (70%),3.7827232813731086
2025-01-15 15:07:42,-33.214966,116.066849,Super Dry (90%),4.162161732757072
2025-01-15 15:06:02,-33.215382,116.066559,Unknown,3.5601457442128273
2025-01-15 15:04:22,-33.216007,116.06601,Dry (70%),3.078548078916394
2025-01-15 15:02:42,-33.216419,116.065742,Good Run (50%),1.4148832066405026
2025-01-15 15:01:02,-33.215588,116.06646,Dry (70%),3.1005157235844174
2025-01-15 14:59:22,-33.214931,116.067024,Super Dry (90%),4.049981896124992
2025-01-15 14:57:42,-33.215214,116.066856,Unknown,3.4336974425737887
2025-01-15 14:56:02,-33.215797,116.066353,Unknown,3.3692910790442374
2025-01-15 14:54:22,-33.216492,116.065758,Good Run (50%),1.2520180598322397
2025-01-15 14:52:42,-33.216045,116.066223,Dry (70%),3.5577443284226713
2025-01-15 14:51:02,-33.21537,116.066803,Dry (70%),3.7072987883849473
2025-01-15 14:49:22,-33.215031,116.067108,Unknown,2.325200816991645
2025-01-15 14:47:42,-33.215363,116.066895,Unknown,2.7072860625671824
2025-01-15 14:46:02,-33.215958,116.066376,Unknown,3.8224629860482793
2025-01-15 14:44:22,-33.21661,116.065819,Unknown,1.6879769064486112
2025-01-15 14:42:42,-33.216541,116.065956,Unknown,2.332718110081087
2025-01-15 14:41:02,-33.215794,116.066597,Dry (70%),3.36043877792964
2025-01-15 14:39:22,-33.215046,116.067261,Unknown,2.751276154091515
2025-01-15 14:37:42,-33.215355,116.067078,Dry (70%),2.702296023375381
2025-01-15 14:36:02,-33.216015,116.066498,Dry (70%),3.154373690134107
2025-01-15 14:20:59,-33.216324,116.066483,Dry (70%),3.4530021187822824
2025-01-15 14:20:08,-33.215973,116.066772,Dry (70%),3.690344189496047
2025-01-15 14:19:16,-33.215614,116.067101,Unknown,3.9609287309341545
2025-01-15 14:18:26,-33.215237,116.067429,Unknown,1.9484559774901515
2025-01-15 14:17:36,-33.215206,116.067459,Unknown,2.5494640218121853
2025-01-15 14:15:54,-33.215126,116.067604,Good Run (50%),2.084013214536377
2025-01-15 14:15:04,-33.215431,116.067337,Unknown,2.6852402584484913
2025-01-15 14:14:14,-33.215759,116.067055,Dry (70%),3.1054885105281587
2025-01-15 14:13:24,-33.216114,116.066757,Dry (70%),3.4239942667363232
2025-01-15 14:12:34,-33.216473,116.066437,Dry (70%),3.411619465973925
2025-01-15 14:11:44,-33.216808,116.066147,Unknown,2.5588487610147013
2025-01-15 14:10:54,-33.217133,116.065857,Good Run (50%),2.1550338146010946
2025-01-15 14:10:04,-33.217484,116.065712,Good Run (50%),2.038478099016567
2025-01-15 14:09:14,-33.21777,116.06572,Unknown,1.8046150816269197
2025-01-15 14:08:23,-33.218166,116.065742,Unknown,0.06287935478367968
2025-01-15 14:07:31,-33.218628,116.065735,Water/Loose (10%),-0.6636038925408658
2025-01-15 14:06:41,-33.218872,116.065636,Unknown,1.7063763336042919
2025-01-15 14:05:51,-33.218948,116.065422,Unknown,0.5795881915401497
2025-01-15 14:05:01,-33.218948,116.065239,Sticky (30%),0.9149395133416185
2025-01-15 14:04:11,-33.218903,116.065056,Unknown,1.0375993555146545
2025-01-15 14:03:21,-33.218842,116.06485,Good Run (50%),1.7380378099971843
2025-01-15 14:01:41,-33.218632,116.064468,Unknown,1.9679050759855983
2025-01-15 14:00:51,-33.218433,116.064186,Unknown,1.3112549330363832
2025-01-15 14:00:01,-33.218216,116.063904,Good Run (50%),1.519306850749829
2025-01-15 13:59:11,-33.217937,116.063568,Unknown,2.4611933891750013
2025-01-15 13:58:21,-33.217602,116.063164,Good Run (50%),1.9430479910753176
2025-01-15 13:57:31,-33.217289,116.062767,Unknown,2.599728539165607
2025-01-15 13:56:41,-33.216969,116.062378,Unknown,2.6157037149330984
2025-01-15 13:55:51,-33.216637,116.061966,Dry (70%),3.0605519258048783
2025-01-15 13:55:01,-33.21632,116.061562,Unknown,2.587885059463515
2025-01-15 13:54:11,-33.216095,116.061279,Unknown,3.9863682038967703
2025-01-15 11:34:07,-33.217297,116.065887,Unknown,1.2050859882748277
2025-01-15 11:09:41,-33.215397,116.067619,Unknown,0.5268459915547057
2025-01-15 11:09:16,-33.215275,116.067749,Unknown,1.0210065237415766
2025-01-15 11:08:51,-33.215153,116.067856,Unknown,1.5620202538423582
2025-01-15 11:08:26,-33.215157,116.067856,Unknown,2.9997178897805874
2025-01-15 11:08:01,-33.215332,116.067696,Unknown,2.4920033303239695
2025-01-15 11:07:36,-33.215508,116.067543,Unknown,2.6334488121618223
2025-01-15 11:07:11,-33.215672,116.067398,Unknown,2.4666086577558692
2025-01-15 11:06:46,-33.215828,116.067284,Dry (70%),3.1674259172428814
2025-01-15 11:06:21,-33.215977,116.067146,Unknown,2.6781060406516044
2025-01-15 11:05:56,-33.216133,116.067017,Dry (70%),3.2748666253299814
2025-01-15 11:05:31,-33.216312,116.066856,Good Run (50%),1.9625317583733488
2025-01-15 11:05:06,-33.216465,116.066711,Good Run (50%),2.46357699551713
2025-01-15 11:04:41,-33.216602,116.066589,Unknown,1.372543009116959
2025-01-15 11:04:16,-33.216774,116.066429,Good Run (50%),1.690290699115438
2025-01-15 11:03:51,-33.21693,116.066299,Good Run (50%),1.3880578766371754
2025-01-15 11:03:26,-33.217068,116.066185,Good Run (50%),1.8246672099158536
2025-01-15 11:03:01,-33.217197,116.066086,Unknown,2.5657874100917644
2025-01-15 11:02:36,-33.217255,116.066025,Sticky (30%),1.04826738487079
2025-01-15 11:02:11,-33.217369,116.065918,Unknown,2.371219183383704
2025-01-15 11:01:46,-33.217461,116.065826,Unknown,1.229518156166022
2025-01-15 11:01:21,-33.217548,116.065781,Unknown,1.2048844547793203
2025-01-15 11:00:56,-33.21769,116.065765,Unknown,1.5097435868455154
2025-01-15 11:00:31,-33.217644,116.065788,Good Run (50%),1.5675701448976884
2025-01-15 11:00:06,-33.217484,116.06591,Good Run (50%),1.412146086178368
2025-01-15 10:59:41,-33.217327,116.06604,Unknown,0.7767342413208793
2025-01-15 10:59:16,-33.217175,116.066162,Unknown,0.909073780081264
2025-01-15 10:58:51,-33.21701,116.066299,Unknown,0.8728412215143104
2025-01-15 10:58:26,-33.216858,116.066444,Unknown,1.469016455897231
2025-01-15 10:58:01,-33.21669,116.066605,Unknown,2.0175853676987217
2025-01-15 10:57:36,-33.216518,116.06675,Unknown,1.7211981762893942
2025-01-15 10:57:11,-33.216347,116.066887,Unknown,1.2190531471285944
2025-01-15 10:56:46,-33.216171,116.067039,Unknown,1.199480328290377
2025-01-15 10:56:21,-33.216003,116.067184,Unknown,1.6387565788317189
2025-01-15 10:55:56,-33.215843,116.067322,Unknown,1.2625657345600128
2025-01-15 10:55:31,-33.215691,116.067451,Unknown,1.1216220903422078
2025-01-15 10:55:06,-33.21553,116.067589,Unknown,1.1426506317306386
2025-01-15 10:54:41,-33.215385,116.067726,Unknown,1.3075338266459884
2025-01-15 10:54:16,-33.215237,116.067848,Unknown,0.844318093411603
2025-01-15 10:53:26,-33.215157,116.067924,Unknown,1.2037941784080584
2025-01-15 10:53:01,-33.215305,116.06781,Unknown,1.9934101747698674
2025-01-15 10:52:36,-33.215382,116.067734,Unknown,0.7571360021923952
2025-01-15 10:52:11,-33.215515,116.067612,Good Run (50%),1.5681404995318915
2025-01-15 10:51:46,-33.215641,116.06749,Good Run (50%),1.7689919749184206
2025-01-15 10:51:21,-33.215778,116.067383,Unknown,1.7621208910862505
2025-01-15 10:50:56,-33.215893,116.067284,Unknown,1.759739516355973
2025-01-15 10:50:31,-33.216019,116.067169,Unknown,1.6600543468519982
2025-01-15 10:50:06,-33.216137,116.067047,Good Run (50%),1.8614544871348182
2025-01-15 10:49:41,-33.216286,116.066933,Unknown,1.3383472557189726
2025-01-15 10:49:16,-33.216427,116.066818,Unknown,2.303153057323131
2025-01-15 10:48:51,-33.216568,116.066696,Good Run (50%),2.3415458299945193
2025-01-15 10:48:26,-33.216702,116.066582,Good Run (50%),2.030762884670765
2025-01-15 10:48:01,-33.216831,116.066452,Unknown,1.702765846535946
2025-01-15 10:47:36,-33.216953,116.066345,Water/Loose (10%),0.3605080670547731
2025-01-15 10:47:11,-33.21706,116.066246,Unknown,0.7201146577658859
2025-01-15 10:46:46,-33.217178,116.066139,Unknown,0.10855375441177073
2025-01-15 10:46:21,-33.217281,116.066048,Unknown,0.06889038076621001
2025-01-15 10:45:56,-33.217365,116.065971,Unknown,0.4644192106930791
2025-01-15 10:45:31,-33.217422,116.065933,Unknown,0.8469986896598758
2025-01-15 10:45:06,-33.217518,116.065842,Unknown,1.6511039782260837
2025-01-15 10:44:41,-33.217632,116.065765,Unknown,3.5170910109000992
2025-01-15 10:44:16,-33.217731,116.065765,Unknown,-1.807700157234168
2025-01-15 10:43:51,-33.217705,116.065773,Unknown,-1.9807708419550347
2025-01-15 10:43:26,-33.217606,116.065842,Unknown,1.0984951754877157
2025-01-15 10:43:01,-33.217484,116.065964,Unknown,1.1803537222767528
2025-01-15 10:42:36,-33.21735,116.066071,Water/Loose (10%),0.6307732258195182
2025-01-15 10:42:11,-33.21722,116.066193,Water/Loose (10%),0.24028090257437684
2025-01-15 10:41:46,-33.217087,116.066315,Unknown,1.4611902273571586
2025-01-15 10:41:21,-33.216927,116.066429,Unknown,1.3474421050859142
2025-01-15 10:40:56,-33.216778,116.066551,Unknown,1.1339166642161689
2025-01-15 10:40:31,-33.216625,116.066681,Unknown,0.9765280560150953
2025-01-15 10:40:06,-33.216473,116.066818,Unknown,0.9002034957771141
2025-01-15 10:39:41,-33.216331,116.06694,Unknown,1.4287376915278238
2025-01-15 10:39:16,-33.216183,116.06707,Unknown,1.0990599791028284
2025-01-15 10:38:51,-33.216045,116.067192,Good Run (50%),1.362266183436803
2025-01-15 10:38:26,-33.215919,116.067314,Unknown,1.5109760537439465
2025-01-15 10:38:01,-33.215786,116.067429,Unknown,1.2601374246324584
2025-01-15 10:37:36,-33.215656,116.067543,Good Run (50%),1.4390290507234342
2025-01-15 10:37:11,-33.215523,116.067673,Unknown,1.2138141379667586
2025-01-15 10:36:46,-33.215393,116.06778,Unknown,1.3590522112520147
2025-01-15 10:36:21,-33.215248,116.067902,Unknown,0.5855622422599884
2025-01-15 10:35:56,-33.215134,116.068024,Unknown,0.03089491411403844
2025-01-15 10:35:31,-33.215206,116.06794,Unknown,1.6189771896929872
2025-01-15 10:35:06,-33.215378,116.067772,Unknown,2.5671814576481236
2025-01-15 10:34:41,-33.215557,116.067612,Good Run (50%),2.089314264119049
2025-01-15 10:34:16,-33.215717,116.067467,Unknown,2.618983444256723
2025-01-15 10:33:51,-33.215889,116.067299,Dry (70%),3.27824344894294
2025-01-15 10:33:26,-33.216084,116.067146,Unknown,2.9418129583525614
2025-01-15 10:33:01,-33.21627,116.066986,Dry (70%),2.9842899696655873
2025-01-15 10:32:36,-33.216431,116.066856,Good Run (50%),1.577226206024368
2025-01-15 10:32:11,-33.21661,116.066711,Good Run (50%),1.5201545263669913
2025-01-15 10:31:46,-33.21677,116.066559,Good Run (50%),2.0032657543507257
2025-01-15 10:31:21,-33.216934,116.066437,Good Run (50%),1.7627590119528886
2025-01-15 10:30:56,-33.217064,116.066307,Good Run (50%),1.362512691276956
2025-01-15 10:30:31,-33.217228,116.066162,Unknown,0.9858673877546471
2025-01-15 10:30:06,-33.217361,116.06604,Unknown,0.962630973545596
2025-01-15 10:29:41,-33.217464,116.065948,Sticky (30%),0.6314303164536421
2025-01-15 10:29:16,-33.217602,116.065826,Unknown,1.1176118759515126
2025-01-15 10:28:51,-33.217728,116.065742,Unknown,2.2923730933804305
2025-01-15 10:28:26,-33.217789,116.065735,Unknown,1.2239155009308433
2025-01-15 10:28:01,-33.217667,116.065857,Water/Loose (10%),0.29129763909703876
2025-01-15 10:27:36,-33.217514,116.065979,Unknown,0.09282997487150646
2025-01-15 10:27:11,-33.217342,116.066132,Unknown,0.9178236068793775
2025-01-15 10:26:46,-33.217213,116.066261,Unknown,0.7538549424364134
2025-01-15 10:26:21,-33.217049,116.066383,Unknown,1.1336873302234958
2025-01-15 10:25:56,-33.216892,116.066528,Unknown,0.8833636213143825
2025-01-15 10:25:31,-33.216743,116.066673,Unknown,1.3916478423085565
2025-01-15 10:25:06,-33.216587,116.066795,Unknown,1.5096092823281833
2025-01-15 10:24:41,-33.216438,116.06694,Unknown,1.4405107700902762
2025-01-15 10:24:16,-33.216286,116.067055,Unknown,1.3335790421956848
2025-01-15 10:23:51,-33.216148,116.067192,Unknown,1.2322961933207481
2025-01-15 10:23:01,-33.215927,116.067375,Unknown,1.3101025947503877
2025-01-15 10:22:36,-33.215748,116.067535,Unknown,1.3988829822072892
2025-01-15 10:22:11,-33.215591,116.06768,Good Run (50%),1.8490835111290165
2025-01-15 10:21:46,-33.215424,116.067818,Unknown,1.9164613941775146
2025-01-15 10:21:21,-33.215252,116.06797,Unknown,1.0519125582335587
2025-01-15 09:53:14,-33.217842,116.065781,Unknown,0.1086350641678393
2025-01-15 09:51:34,-33.217224,116.06633,Unknown,0.640454146438211
2025-01-15 09:49:54,-33.216614,116.066849,Unknown,1.2823541194686443
2025-01-15 09:48:14,-33.215992,116.067398,Unknown,1.5044571076177864
2025-01-15 09:46:34,-33.215378,116.067955,Unknown,1.4936622586044495
2025-01-15 09:44:54,-33.215446,116.067871,Dry (70%),3.3795139458258916
2025-01-15 09:43:14,-33.216206,116.067207,Unknown,2.4751986034985256
2025-01-15 09:41:34,-33.216972,116.066551,Unknown,1.5112485548177736
2025-01-15 09:39:54,-33.217571,116.066017,Good Run (50%),1.0380933143845734
2025-01-15 09:38:14,-33.217934,116.065727,Unknown,0.8055159189435732
2025-01-15 09:34:54,-33.217506,116.066177,Unknown,0.8260479392573177
2025-01-15 09:33:14,-33.216915,116.066704,Unknown,1.2192961491173513
2025-01-15 09:31:34,-33.21632,116.067215,Unknown,0.9252111469050961
2025-01-15 09:29:54,-33.215771,116.067703,Unknown,-1.064124403535756
2025-01-15 09:28:14,-33.215275,116.068146,Unknown,0.4704797107193186
2025-01-15 09:26:34,-33.215584,116.067856,Good Run (50%),1.3651709006802488
2025-01-15 09:24:54,-33.216209,116.067314,Good Run (50%),2.136196482095195
2025-01-15 09:23:14,-33.216808,116.06678,Good Run (50%),2.2310255470493288
2025-01-15 09:21:34,-33.217484,116.066193,Unknown,0.8754345335803149
2025-01-15 09:19:54,-33.218075,116.065735,Unknown,-0.43735226580404785
2025-01-15 09:18:14,-33.218094,116.06575,Unknown,-0.8277184902089978
2025-01-15 09:16:34,-33.217621,116.066147,Unknown,0.5302997566542393
2025-01-15 09:14:54,-33.217007,116.066666,Unknown,1.041402325848626
2025-01-15 09:13:14,-33.216396,116.067207,Unknown,1.26463720493939
2025-01-14 16:23:03,-33.215931,116.061226,Unknown,0.08239656375179072
2025-01-14 16:21:23,-33.216095,116.061165,Unknown,0.9165702187002505
2025-01-14 16:16:23,-33.216648,116.06179,Unknown,1.296926363714876
2025-01-14 16:14:43,-33.217228,116.062523,Unknown,1.2918740115481948
2025-01-14 16:13:03,-33.217983,116.063408,Unknown,2.4682479943424123
2025-01-14 16:11:23,-33.218277,116.063782,Unknown,1.7981222023304584
2025-01-14 16:09:43,-33.217621,116.062981,Unknown,1.7899001226999087
2025-01-14 16:08:03,-33.217022,116.062225,Unknown,2.036979774517813
2025-01-14 16:06:23,-33.216438,116.061516,Unknown,0.16055013204726087
2025-01-14 16:04:43,-33.216427,116.061409,Unknown,1.535187416360545
2025-01-14 15:59:43,-33.217365,116.062546,Unknown,0.9145350567677806
2025-01-14 15:58:03,-33.217834,116.063118,Good Run (50%),1.267749418359324
2025-01-14 15:56:23,-33.218178,116.06353,Good Run (50%),1.5210138481326465
2025-01-14 15:54:43,-33.218468,116.06411,Sticky (30%),1.2143461523513008
2025-01-14 15:53:03,-33.21854,116.064781,Unknown,2.810032154830416
2025-01-14 15:51:23,-33.218704,116.065155,Unknown,1.0848518498470936
2025-01-14 15:49:43,-33.218689,116.065155,Unknown,-0.1043584286178394
2025-01-14 15:46:23,-33.218861,116.064941,Unknown,2.6113030584323145
2025-01-14 15:44:43,-33.219055,116.064827,Sticky (30%),1.5376322391512558
2025-01-14 15:43:03,-33.219131,116.064766,Unknown,1.8115457807924498
2025-01-14 15:41:23,-33.219131,116.064766,Unknown,2.648654104849423
2025-01-14 15:39:43,-33.219013,116.064865,Unknown,1.4709853494835468
2025-01-14 15:38:03,-33.218803,116.065079,Unknown,1.1302254024259129
2025-01-14 15:36:23,-33.218491,116.065453,Unknown,0.1437247294774937
2025-01-14 15:34:43,-33.218147,116.065605,Unknown,0.5888064099657264
2025-01-14 15:31:23,-33.216961,116.065575,Unknown,1.68507232378521
2025-01-14 15:29:43,-33.216484,116.065544,Good Run (50%),2.068795722022047
2025-01-14 15:28:03,-33.215748,116.065231,Unknown,1.3536190092944347
2025-01-14 15:26:23,-33.215195,116.064995,Unknown,1.665297246085497
2025-01-14 15:24:43,-33.214607,116.064743,Unknown,2.7299735662522036
2025-01-14 15:23:03,-33.214588,116.064728,Unknown,2.4826487738791774
2025-01-14 15:19:43,-33.214912,116.064819,Unknown,2.629045907497125
2025-01-14 15:18:03,-33.215576,116.065086,Unknown,1.2523428254118811
2025-01-14 15:16:23,-33.216244,116.065369,Unknown,0.5295886709561426
2025-01-14 15:14:43,-33.216583,116.065514,Good Run (50%),1.2208575432172106
2025-01-14 15:13:03,-33.215851,116.065208,Good Run (50%),2.0300892295272703
2025-01-14 15:12:29,-33.215614,116.065109,Unknown,1.543213928095587
2025-01-14 15:10:49,-33.215099,116.064903,Super Dry (90%),3.7392529932936855
2025-01-14 15:09:59,-33.214802,116.064781,Unknown,3.0007355433569796
2025-01-14 15:09:09,-33.214577,116.064667,Unknown,2.0406914818601343
2025-01-14 15:07:29,-33.21452,116.064636,Unknown,1.8122830022500982
2025-01-14 15:04:09,-33.214722,116.064758,Unknown,2.188917981001653
2025-01-14 15:03:19,-33.214699,116.064735,Super Dry (90%),3.6547065749037415
2025-01-14 15:02:29,-33.214535,116.064583,Unknown,2.1345615737863493
2025-01-14 15:00:49,-33.21455,116.06459,Unknown,2.1968615011534443
2025-01-14 14:59:59,-33.214832,116.064728,Unknown,2.0844156860861762
2025-01-14 14:59:09,-33.215122,116.064842,Unknown,1.7684148736724152
2025-01-14 14:58:19,-33.215424,116.064957,Unknown,1.4164395462553072
2025-01-14 14:57:29,-33.215717,116.065094,Unknown,0.8031231258800899
2025-01-14 14:56:39,-33.216022,116.065224,Unknown,0.9063572551080492
2025-01-14 14:55:49,-33.21627,116.065323,Unknown,1.2302031773836488
2025-01-14 14:54:59,-33.216633,116.065491,Unknown,0.9525361212222054
2025-01-14 14:53:19,-33.216648,116.065491,Unknown,1.2954954688770601
2025-01-14 14:52:29,-33.216362,116.065361,Unknown,0.8979860810659741
2025-01-14 14:51:39,-33.216057,116.065239,Unknown,1.4048983068043293
2025-01-14 14:50:49,-33.215729,116.065102,Good Run (50%),1.3410392689569925
2025-01-14 14:49:08,-33.21508,116.064827,Unknown,3.120084736853441
2025-01-14 12:45:29,-33.215988,116.06115,Unknown,-1.2153691728742082
2025-01-14 12:43:49,-33.215969,116.061256,Unknown,1.760186914610584
2025-01-14 12:40:29,-33.216541,116.06192,Unknown,2.4530455741545003
2025-01-14 12:38:49,-33.217113,116.06263,Unknown,2.431714884915995
2025-01-14 12:37:09,-33.217899,116.063622,Unknown,2.317627940935642
2025-01-14 12:35:29,-33.218433,116.064346,Unknown,1.248207494681373
2025-01-14 12:33:49,-33.218597,116.064804,Unknown,1.2866473961394136
2025-01-14 12:32:09,-33.218712,116.065216,Unknown,0.3963773710774896
2025-01-14 12:27:09,-33.218769,116.065178,Unknown,-0.017155902506623022
2025-01-14 12:25:29,-33.218304,116.065643,Water/Loose (10%),0.15470649799281055
2025-01-14 12:23:49,-33.217785,116.065613,Good Run (50%),1.5341814243853502
2025-01-14 12:20:09,-33.217266,116.06559,Unknown,0.6679101300449415
2025-01-14 12:19:44,-33.217152,116.065559,Unknown,0.2847444441092126
2025-01-14 12:19:19,-33.217072,116.065514,Unknown,1.2050753001045513
2025-01-14 12:18:54,-33.216896,116.06543,Unknown,1.2638707403075196
2025-01-14 12:18:29,-33.216724,116.065361,Unknown,1.0838472035096722
2025-01-14 12:18:04,-33.216553,116.065277,Unknown,1.1259914556305417
2025-01-14 12:17:39,-33.216393,116.065216,Unknown,1.331565832523641
2025-01-14 12:17:14,-33.216267,116.065147,Unknown,0.42646344797543945
2025-01-14 12:16:49,-33.21616,116.065109,Good Run (50%),1.8013185887117513
2025-01-14 12:16:24,-33.215977,116.065025,Good Run (50%),1.3840342138818709
2025-01-14 12:15:59,-33.215797,116.064941,Good Run (50%),2.031405081878739
2025-01-14 12:15:34,-33.21563,116.064873,Unknown,1.8848178902618888
2025-01-14 12:15:09,-33.215466,116.064812,Good Run (50%),2.041632974160859
2025-01-14 12:14:44,-33.215317,116.064766,Unknown,2.5160558903304264
2025-01-14 12:14:19,-33.215187,116.064713,Unknown,2.167144776644069
2025-01-14 12:13:54,-33.215069,116.064651,Unknown,2.4569426966084933
2025-01-14 12:13:04,-33.214828,116.064537,Unknown,2.747172491004306
2025-01-14 12:12:39,-33.214668,116.064453,Unknown,1.507111708132485
2025-01-14 12:12:14,-33.214542,116.0644,Unknown,1.7196317366017917
2025-01-14 12:11:24,-33.214573,116.06443,Unknown,3.354288848638382
2025-01-14 12:10:34,-33.214516,116.064407,Unknown,0.46680847980633966
2025-01-14 12:08:54,-33.214512,116.064407,Unknown,2.1832028651479423
2025-01-14 12:08:29,-33.214661,116.064468,Unknown,0.5194932903459741
2025-01-14 12:08:04,-33.214634,116.064461,Unknown,1.4689099579861202
2025-01-14 12:07:39,-33.214516,116.064415,Unknown,1.6041205313537086
2025-01-14 09:02:05,-33.217823,116.065506,Good Run (50%),2.098270757065128
2025-01-14 09:00:25,-33.217705,116.065453,Unknown,1.54402919413072
2025-01-14 08:59:35,-33.217289,116.065269,Unknown,2.1571600392359525
2025-01-14 08:58:45,-33.216827,116.065079,Good Run (50%),1.632265571061253
2025-01-14 08:57:52,-33.216385,116.064873,Good Run (50%),2.2279882259055808
2025-01-14 08:57:32,-33.216221,116.064796,Dry (70%),3.195356742019424
2025-01-14 08:57:12,-33.216057,116.06472,Good Run (50%),2.136604828309521
2025-01-14 08:56:52,-33.215935,116.064674,Unknown,3.2010331377361245
2025-01-14 08:56:32,-33.215805,116.064613,Dry (70%),4.1170935054389926
2025-01-14 08:56:12,-33.215664,116.064545,Super Dry (90%),3.5216965077056495
2025-01-14 08:55:52,-33.215515,116.064484,Dry (70%),3.6528289944200334
2025-01-14 08:55:32,-33.21537,116.064423,Unknown,2.977165546672904
2025-01-14 08:55:12,-33.215233,116.064369,Dry (70%),3.7954733678198287
2025-01-14 08:54:52,-33.215096,116.064308,Unknown,2.7980207183698047
2025-01-14 08:54:32,-33.214966,116.064262,Unknown,2.934721099026963
2025-01-14 08:54:12,-33.214844,116.064201,Unknown,2.4187894025330308
2025-01-14 08:53:52,-33.214737,116.064125,Super Dry (90%),3.8488321558887257
2025-01-14 08:53:32,-33.214645,116.064026,Unknown,3.380179559124932
2025-01-14 08:52:32,-33.214661,116.064041,Super Dry (90%),3.7801208264690587
2025-01-14 08:52:12,-33.214775,116.064087,Dry (70%),3.562528739508681
2025-01-14 08:51:52,-33.21492,116.064171,Unknown,2.727206934381276
2025-01-14 08:51:32,-33.215054,116.06424,Unknown,2.8362648798850847
2025-01-14 08:51:12,-33.215195,116.064293,Unknown,2.6023590475658582
2025-01-14 08:50:52,-33.215332,116.064354,Unknown,3.100779596000457
2025-01-14 08:50:32,-33.215469,116.064407,Good Run (50%),2.599863066243517
2025-01-14 08:45:53,-33.217525,116.0653,Unknown,1.1375292777529273
2025-01-14 08:45:33,-33.217667,116.065361,Unknown,1.0690150720155174
2025-01-14 08:45:13,-33.217812,116.065407,Unknown,1.0156065451062362
2025-01-14 08:41:34,-33.216972,116.065048,Good Run (50%),2.160864753570329
2025-01-14 08:41:14,-33.216816,116.06498,Unknown,1.9141586116491802
2025-01-14 08:38:55,-33.215881,116.064575,Unknown,2.121058983657941
2025-01-14 08:36:36,-33.21513,116.06427,Unknown,3.126174216412402
2025-01-14 08:36:16,-33.215088,116.06424,Unknown,2.6992056466606686
2025-01-14 08:28:59,-33.215816,116.064484,Dry (70%),3.129627444350545
2025-01-14 08:28:39,-33.215988,116.064552,Unknown,2.669624132446161
2025-01-14 08:26:20,-33.217098,116.065033,Good Run (50%),1.3966359391096612
2025-01-14 08:24:01,-33.218079,116.06546,Unknown,0.8635388704485805
2025-01-14 08:21:22,-33.217278,116.065132,Unknown,1.2369745528988942
2025-01-14 08:19:03,-33.216293,116.064697,Unknown,2.5537054934422883
2025-01-14 08:18:43,-33.216156,116.064636,Good Run (50%),2.2244391171956552
2025-01-14 08:14:05,-33.215168,116.064224,Unknown,4.222247263214234
2025-01-14 08:00:50,-33.215446,116.06427,Unknown,2.741944960369903
2025-01-14 08:00:30,-33.215595,116.064331,Unknown,2.6176132559343492
2025-01-14 08:00:10,-33.21574,116.0644,Dry (70%),3.3671943234690493
2025-01-14 07:59:50,-33.215969,116.064491,Unknown,2.55619613433763
2025-01-14 07:59:30,-33.216167,116.064606,Unknown,2.318106030780325
2025-01-14 07:59:10,-33.216381,116.064697,Unknown,2.442429440497099
2025-01-14 07:58:50,-33.216576,116.064781,Unknown,1.9121571569841285
2025-01-14 07:58:30,-33.21677,116.064865,Dry (70%),3.190800130409325
2025-01-14 07:58:10,-33.216965,116.064949,Unknown,2.699297956438344
2025-01-14 07:57:30,-33.217239,116.065071,Good Run (50%),2.2629380561266523
2025-01-14 07:57:10,-33.21743,116.065163,Unknown,0.9250920370079128
2025-01-14 07:51:30,-33.217533,116.065201,Unknown,0.25892527328878945
2025-01-14 07:51:10,-33.217686,116.065269,Unknown,0.7718897515644314
2025-01-14 07:50:50,-33.217819,116.065315,Unknown,0.9056123698616776
2025-01-14 07:50:30,-33.217968,116.065376,Unknown,0.6935248407153032
2025-01-14 07:50:10,-33.218029,116.06543,Unknown,-0.0450246136897432
2025-01-14 07:49:50,-33.218128,116.065544,Unknown,1.1117804504272832
2025-01-14 07:49:30,-33.218231,116.065643,Unknown,-0.22324769313035153
2025-01-14 07:48:50,-33.218353,116.065697,Unknown,0.35359930519012983
