UTC adjusted datetime Column,GPS_Latitude,GPS_Longitude,Average of Traction_Average,Average of Engine_Torque,Average of GPS_Speed,Sum of Every1000thRow,Sum of Air_Temp_Manifold,Sum of Ambient_Air_Temp,Sum of BEARING_PRESSURE_LEFT_DRIVE,Sum of BEARING_PRESSURE_LEFT_IDLE,Sum of BEARING_PRESSURE_RIGHT_DRIVE,Sum of BEARING_PRESSURE_RIGHT_IDLE,Sum of Boost_Pressure_Left,Sum of Boost_Pressure_Left_Voltage,Sum of Boost_Pressure_Right,Sum of Boost_Pressure_Right_Voltage,Year,Quarter,Month,Day,Sum of Eng_Hours,Sum of Engine_Hours__ECU_,Sum of Engine_RPM,Sum of Engine_Temp,Sum of Expr1,Count of FileDetailId,Sum of G_Force_Lat,Sum of G_Force_Long,Sum of G_Force_Vert,Sum of GPS_Altitude,Year,Quarter,Month,Day,Sum of GPS_Heading,Sum of GPS_Sats_Used,Sum of GPS_Time,Year,Quarter,Month,Day,X devidelineTimeWetBegin,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Vehicle_Id,Sum of Traction_Right,Sum of Traction_Left,Sum of Traction_Diff_radio,Time Video Column,Time second,Time minute,Time hour,Time Column,Sum of Time,Sum of Scroll_Speed_Right,Sum of Scroll_Speed_Left,Sum of Scroll_Speed_Difference,Sum of SCROLL_REVERSE_TABLE_RIGHT,Sum of SCROLL_REVERSE_TABLE_LEFT,Sum of SCROLL_FORWARD_TABLE_RIGHT,Sum of SCROLL_FORWARD_TABLE_LEFT,Sum of RowIndex,Count of MeasurementId,Sum of Main_Hydraulic_Pressure_Right,Sum of Main_Hydraulic_Pressure_Left,Log_Date,Sum of JOY_STICK_RIGHT_REVERSE,Sum of JOY_STICK_RIGHT_FORWARD,Sum of JOY_STICK_LEFT_REVERSE,Sum of JOY_STICK_LEFT_FORWARD,Mud Condition
2025-01-16 14:45:22,-33.215954,116.069328,66,49.20000076293945,2,1,59,39.5,,13.279999732971191,,10.09000015258789,13.760000228881836,1.8700000047683716,6.809999942779541,1.1299999952316284,1899,Qtr 4,December,30,8625.400390625,,1992,91,118061,1,0.009999999776482582,0.029999999329447746,0.029999999329447746,297.5,1899,Qtr 4,December,30,49.91999816894531,16,64522,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,48,84.0999984741211,0.4292508814400233,1899-12-30 14:45:22,22,45,6,1899-12-30 14:45:22,25528,44.63999938964844,25.65999984741211,,0,0,56.939998626708984,55.720001220703125,1293900,1,98.30000305175781,70.69999694824219,17/01/2025,90.9000015258789,91.80000305175781,87.19999694824219,86.5,Unknown
2025-01-16 14:43:42,-33.216587,116.068680,89.0999984741211,45.20000076293945,3.0999999046325684,1,60,39.5,,13.300000190734863,,10.119999885559082,12.399999618530273,1.7300000190734863,12.619999885559082,1.75,1899,Qtr 4,December,30,8625.400390625,,1992,91,118061,1,0.029999999329447746,0.009999999776482582,0,301.20001220703125,1899,Qtr 4,December,30,45.470001220703125,16,64342,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,87.5999984741211,90.5999984741211,0.03311258333913678,1899-12-30 14:43:42,42,43,6,1899-12-30 14:43:42,25428,37.529998779296875,37.5099983215332,,0,0,53.31999969482422,57.43000030517578,1293800,1,81,90,17/01/2025,80.30000305175781,82.19999694824219,91.9000015258789,91.4000015258789,Unknown
2025-01-16 14:40:22,-33.216511,116.068695,98.30000305175781,59.599998474121094,3.799999952316284,1,59,39.29999923706055,,13.770000457763672,,10.180000305175781,12.9399995803833,1.7799999713897705,14.4399995803833,1.9299999475479126,1899,Qtr 4,December,30,8625.400390625,,1968,90,118061,1,0.07999999821186066,0,-0.029999999329447746,302.70001220703125,1899,Qtr 4,December,30,218.22999572753906,16,64022,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,96.69999694824219,0.033000030517578126,1899-12-30 14:40:22,22,40,6,1899-12-30 14:40:22,25228,37.5,42.209999084472656,,54.72999954223633,54.54999923706055,0,0,1293600,1,76.69999694824219,133.8000030517578,17/01/2025,-83.80000305175781,-83.80000305175781,-82.5,-81.5,Unknown
2025-01-16 14:38:42,-33.215832,116.069366,91.5999984741211,47.400001525878906,3.5,1,56,39.400001525878906,,13.369999885559082,,10.149999618530273,13.75,1.8700000047683716,13.470000267028809,1.840000033378601,1899,Qtr 4,December,30,8625.2998046875,,2004,89,118061,1,0.09000000357627869,0.009999999776482582,-0.019999999552965164,303.29998779296875,1899,Qtr 4,December,30,217.75999450683594,16,63842,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,91.5,91.80000305175781,0.003268006991118155,1899-12-30 14:38:42,42,38,6,1899-12-30 14:38:42,25128,38.880001068115234,41.52000045776367,,58.119998931884766,51.66999816894531,0,0,1293500,1,91.4000015258789,80.0999984741211,17/01/2025,-91.80000305175781,-92.0999984741211,-75.5,-74.4000015258789,Unknown
2025-01-16 14:37:02,-33.216103,116.069107,81.0999984741211,36.29999923706055,2.700000047683716,1,57,39.20000076293945,,13.25,,10.0600004196167,11.520000457763672,1.6399999856948853,12.84000015258789,1.7699999809265137,1899,Qtr 4,December,30,8625.2998046875,,1998,90,118061,1,0.029999999329447746,0,-0.03999999910593033,302.79998779296875,1899,Qtr 4,December,30,43.72999954223633,16,63702,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,82.4000015258789,79.9000015258789,0.030339805263411786,1899-12-30 14:37:02,02,37,6,1899-12-30 14:37:02,25028,34.959999084472656,35.709999084472656,,0,0,51.560001373291016,56.939998626708984,1293400,1,72.4000015258789,83.5999984741211,17/01/2025,75.0999984741211,77.4000015258789,90.30000305175781,89.80000305175781,Water/Loose (10%)
2025-01-16 14:35:22,-33.216717,116.068474,82,68.30000305175781,2.9000000953674316,1,59,39.099998474121094,,13.220000267028809,,9.960000038146973,14.65999984741211,1.9600000381469727,11.869999885559082,1.6799999475479126,1899,Qtr 4,December,30,8625.2998046875,,2004,89,118061,1,0.029999999329447746,0,-0.009999999776482582,304.20001220703125,1899,Qtr 4,December,30,41.810001373291016,17,63522,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,80.0999984741211,83.9000015258789,0.045292049852772694,1899-12-30 14:35:22,22,35,6,1899-12-30 14:35:22,24928,39.380001068115234,37.90999984741211,,0,0,52.400001525878906,58.720001220703125,1293300,1,89.5999984741211,194.10000610351562,17/01/2025,76.69999694824219,79.19999694824219,96.4000015258789,95.80000305175781,Good Run (50%)
2025-01-16 14:34:24,-33.217087,116.068100,87.9000015258789,56,3.299999952316284,1,56,38.79999923706055,,13.270000457763672,,9.979999542236328,14.229999542236328,1.909999966621399,13.739999771118164,1.8700000047683716,1899,Qtr 4,December,30,8625.2998046875,,1998,88,118061,1,0,0.009999999776482582,-0.009999999776482582,304.20001220703125,1899,Qtr 4,December,30,45.31999969482422,17,63424,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,86.80000305175781,89,0.02471906683418188,1899-12-30 14:34:24,24,34,6,1899-12-30 14:34:24,24870,41.2400016784668,39.7599983215332,,0,0,54.36000061035156,58.599998474121094,1293200,1,71.19999694824219,107.30000305175781,17/01/2025,82.9000015258789,84.69999694824219,95.9000015258789,95.30000305175781,Good Run (50%)
2025-01-16 14:30:36,-33.217045,116.068047,100,42.599998474121094,3.5,1,58,38.099998474121094,,13.350000381469727,,10.149999618530273,13.970000267028809,1.8899999856948853,14.449999809265137,1.940000057220459,1899,Qtr 4,December,30,8625.2001953125,,1998,90,118061,1,0.07000000029802322,0,-0.019999999552965164,298.3999938964844,1899,Qtr 4,December,30,217.92999267578125,17,63036,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:30:36,36,30,6,1899-12-30 14:30:36,24642,36.060001373291016,35.68000030517578,,53.79999923706055,49.470001220703125,0,0,1292700,1,53.599998474121094,87,17/01/2025,-81.69999694824219,-81.5,-68,-66.69999694824219,Unknown
2025-01-16 14:28:56,-33.216419,116.068710,100,51.099998474121094,4,1,56,39.29999923706055,,13.279999732971191,,10.140000343322754,13.529999732971191,1.840000033378601,13.760000228881836,1.8600000143051147,1899,Qtr 4,December,30,8625.2001953125,,2004,89,118061,1,0.07000000029802322,0,0,302.6000061035156,1899,Qtr 4,December,30,217.91000366210938,17,62856,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:28:56,56,28,6,1899-12-30 14:28:56,24542,41.93000030517578,41.22999954223633,,56.08000183105469,53.75,0,0,1292400,1,62.900001525878906,88.30000305175781,17/01/2025,-86.69999694824219,-86.4000015258789,-81.19999694824219,-80.19999694824219,Unknown
2025-01-16 14:27:16,-33.215790,116.069344,96.4000015258789,47.20000076293945,3.700000047683716,1,55,39.20000076293945,,13.270000457763672,,10.0600004196167,14.510000228881836,1.940000057220459,14.529999732971191,1.940000057220459,1899,Qtr 4,December,30,8625.099609375,,1992,89,118061,1,0.09000000357627869,0,-0.009999999776482582,305.1000061035156,1899,Qtr 4,December,30,216.1699981689453,17,62716,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,95,97.9000015258789,0.02962207845433301,1899-12-30 14:27:16,16,27,6,1899-12-30 14:27:16,24442,43.380001068115234,39.83000183105469,,54.68000030517578,52.68000030517578,0,0,1292100,1,75.30000305175781,84.30000305175781,17/01/2025,-83.5999984741211,-83.0999984741211,-78.9000015258789,-77.80000305175781,Unknown
2025-01-16 14:25:36,-33.215923,116.069206,72.80000305175781,41.70000076293945,2.700000047683716,1,57,39.20000076293945,,13.1899995803833,,10,12.829999923706055,1.7699999809265137,11.210000038146973,1.6100000143051147,1899,Qtr 4,December,30,8625.099609375,,2004,90,118061,1,0.019999999552965164,0,-0.019999999552965164,304.29998779296875,1899,Qtr 4,December,30,40.06999969482422,16,62536,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,73.19999694824219,72.5,0.009562800238053795,1899-12-30 14:25:36,36,25,6,1899-12-30 14:25:36,24342,38.709999084472656,40.060001373291016,,0,0,53.709999084472656,59.720001220703125,1291800,1,72.0999984741211,77,17/01/2025,81.19999694824219,83.19999694824219,99.69999694824219,99,Water/Loose (10%)
2025-01-16 14:24:29,-33.216351,116.068764,81.5,44,2.9000000953674316,1,59,39.20000076293945,,13.140000343322754,,10,13.270000457763672,1.8200000524520874,10.710000038146973,1.559999942779541,1899,Qtr 4,December,30,8625.099609375,,1998,90,118061,1,0.029999999329447746,0,-0.019999999552965164,301.5,1899,Qtr 4,December,30,42.630001068115234,16,62429,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,82.30000305175781,80.69999694824219,0.01944114269970797,1899-12-30 14:24:29,29,24,6,1899-12-30 14:24:29,24275,38.380001068115234,39.54999923706055,,0,0,53.369998931884766,59.02000045776367,1291600,1,79.0999984741211,85.9000015258789,17/01/2025,80.4000015258789,82.30000305175781,97.4000015258789,96.69999694824219,Water/Loose (10%)
2025-01-16 14:18:08,-33.216244,116.068787,100,37.900001525878906,3.700000047683716,1,57,39,,13.09000015258789,,9.989999771118164,15.319999694824219,2.0199999809265137,14.4399995803833,1.9299999475479126,1899,Qtr 4,December,30,8625,,1992,89,118061,1,0.07999999821186066,0,-0.03999999910593033,306.1000061035156,1899,Qtr 4,December,30,218.61000061035156,18,61808,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:18:08,08,18,6,1899-12-30 14:18:08,23894,36.90999984741211,36.22999954223633,,54.7599983215332,50.880001068115234,0,0,1290200,1,45.29999923706055,84.30000305175781,17/01/2025,-83.5999984741211,-83.4000015258789,-73,-71.80000305175781,Unknown
2025-01-16 14:16:28,-33.215626,116.069405,78.4000015258789,37.599998474121094,2.700000047683716,1,55,39.099998474121094,,13.109999656677246,,9.930000305175781,14.899999618530273,1.9800000190734863,14.010000228881836,1.8899999856948853,1899,Qtr 4,December,30,8625,,1998,89,118061,1,0.09000000357627869,0.009999999776482582,-0.009999999776482582,306.20001220703125,1899,Qtr 4,December,30,217.1699981689453,18,61628,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,69.0999984741211,87.69999694824219,0.21208664904627345,1899-12-30 14:16:28,28,16,6,1899-12-30 14:16:28,23794,40.7599983215332,33.36000061035156,,59.54999923706055,45.380001068115234,0,0,1289900,1,57.400001525878906,69,17/01/2025,-95.30000305175781,-95.69999694824219,-54.70000076293945,-53.29999923706055,Water/Loose (10%)
2025-01-16 14:14:48,-33.215954,116.069099,79.19999694824219,41.400001525878906,2.700000047683716,1,58,39.20000076293945,,13.039999961853027,,9.819999694824219,14.970000267028809,1.9900000095367432,14.140000343322754,1.899999976158142,1899,Qtr 4,December,30,8624.900390625,,1986,90,118061,1,0.019999999552965164,0.009999999776482582,0,306.6000061035156,1899,Qtr 4,December,30,42.68000030517578,18,61448,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,76.69999694824219,81.69999694824219,0.061199512689915435,1899-12-30 14:14:48,48,14,6,1899-12-30 14:14:48,23694,38.13999938964844,34.529998779296875,,0,0,53.29999923706055,56.56999969482422,1289600,1,0,96.80000305175781,17/01/2025,80.30000305175781,82.0999984741211,88.9000015258789,88.5,Water/Loose (10%)
2025-01-16 14:13:08,-33.216568,116.068459,81.5999984741211,47.5,2.700000047683716,1,61,39.20000076293945,,13.079999923706055,,9.819999694824219,14.680000305175781,1.9600000381469727,12.899999618530273,1.7799999713897705,1899,Qtr 4,December,30,8624.900390625,,2004,91,118061,1,0.029999999329447746,0.009999999776482582,-0.009999999776482582,306.29998779296875,1899,Qtr 4,December,30,42.779998779296875,18,61308,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,84.30000305175781,78.9000015258789,0.0640569552834234,1899-12-30 14:13:08,08,13,6,1899-12-30 14:13:08,23594,35.20000076293945,35.5,,0,0,51.119998931884766,56.75,1289300,1,49.900001525878906,92,17/01/2025,73.5,75.9000015258789,89.5,89.0999984741211,Unknown
2025-01-16 14:12:09,-33.216923,116.068085,90.5999984741211,49.599998474121094,3.0999999046325684,1,60,39.099998474121094,,13.039999961853027,,9.850000381469727,13.880000114440918,1.8799999952316284,11.25,1.6200000047683716,1899,Qtr 4,December,30,8624.900390625,,1998,90,118061,1,0.029999999329447746,0.009999999776482582,-0.009999999776482582,306.20001220703125,1899,Qtr 4,December,30,45.18000030517578,18,61209,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,93.5,87.80000305175781,0.06096253420579879,1899-12-30 14:12:09,09,12,6,1899-12-30 14:12:09,23535,36.459999084472656,35.560001373291016,,0,0,50.970001220703125,56.75,1289100,1,65.80000305175781,122.30000305175781,17/01/2025,73.0999984741211,75.5,89.5,89.0999984741211,Unknown
2025-01-16 14:11:44,-33.217091,116.067917,83.69999694824219,49.599998474121094,2.9000000953674316,1,60,39,,13.0600004196167,,9.850000381469727,11.960000038146973,1.690000057220459,11.050000190734863,1.590000033378601,1899,Qtr 4,December,30,8624.900390625,,2004,90,118061,1,0.03999999910593033,0.009999999776482582,0,306.5,1899,Qtr 4,December,30,41.16999816894531,18,61144,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,83.30000305175781,84.19999694824219,0.010688764003609193,1899-12-30 14:11:44,44,11,6,1899-12-30 14:11:44,23510,37.40999984741211,37.650001525878906,,0,0,51.72999954223633,57.630001068115234,1289000,1,53.900001525878906,124.19999694824219,17/01/2025,75.5,77.80000305175781,92.5999984741211,92.0999984741211,Unknown
2025-01-16 14:11:19,-33.217255,116.067741,95.69999694824219,52.20000076293945,3.700000047683716,1,59,39,,13.079999923706055,,9.869999885559082,13.050000190734863,1.7999999523162842,9.380000114440918,1.4299999475479126,1899,Qtr 4,December,30,8624.900390625,,1998,90,118061,1,0.029999999329447746,0.009999999776482582,-0.009999999776482582,305.8999938964844,1899,Qtr 4,December,30,41,18,61119,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,96.30000305175781,95.0999984741211,0.012461106330305713,1899-12-30 14:11:19,19,11,6,1899-12-30 14:11:19,23485,41.349998474121094,41.4900016784668,,0,0,54.0099983215332,58.91999816894531,1288900,1,95.9000015258789,85.4000015258789,17/01/2025,81.9000015258789,83.80000305175781,96.9000015258789,96.4000015258789,Unknown
2025-01-16 14:10:54,-33.217407,116.067581,84.5999984741211,53.900001525878906,3.0999999046325684,1,57,38.900001525878906,,13.09000015258789,,9.869999885559082,12.720000267028809,1.7599999904632568,10.15999984741211,1.5099999904632568,1899,Qtr 4,December,30,8624.900390625,,1998,90,118061,1,0.029999999329447746,0.019999999552965164,0,305.6000061035156,1899,Qtr 4,December,30,59.31999969482422,18,61054,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,76,93.30000305175781,0.18542339213173126,1899-12-30 14:10:54,54,10,6,1899-12-30 14:10:54,23460,43.34000015258789,35.91999816894531,,0,0,54.720001220703125,54.540000915527344,1288800,1,86.9000015258789,86.69999694824219,17/01/2025,84.4000015258789,85.9000015258789,81.9000015258789,81.5999984741211,Good Run (50%)
2025-01-16 14:10:29,-33.217525,116.067390,100,9,0.10000000149011612,1,57,38.79999923706055,,12.989999771118164,,10.020000457763672,15.739999771118164,2.059999942779541,18.09000015258789,2.299999952316284,1899,Qtr 4,December,30,8624.900390625,,2010,89,118061,1,0.07000000029802322,0.019999999552965164,0.019999999552965164,306.1000061035156,1899,Qtr 4,December,30,197.27000427246094,18,61029,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:10:29,29,10,6,1899-12-30 14:10:29,23435,0.10999999940395355,0.11999999731779099,,0,0,38.779998779296875,47.880001068115234,1288700,1,5,27.100000381469727,17/01/2025,49.29999923706055,51.79999923706055,68.5999984741211,68.0999984741211,Unknown
2025-01-16 14:10:04,-33.217415,116.067513,100,38.79999923706055,3.0999999046325684,1,58,38.900001525878906,,13.079999923706055,,9.989999771118164,14.329999923706055,1.9199999570846558,12.430000305175781,1.7300000190734863,1899,Qtr 4,December,30,8624.900390625,,1986,89,118061,1,0.05999999865889549,0,-0.019999999552965164,306.70001220703125,1899,Qtr 4,December,30,218.02999877929688,18,61004,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:10:04,04,10,6,1899-12-30 14:10:04,23410,33.61000061035156,28.530000686645508,,51.04999923706055,48.220001220703125,0,0,1288600,1,93.4000015258789,87.69999694824219,17/01/2025,-73.5999984741211,-72.5999984741211,-64.30000305175781,-62.900001525878906,Unknown
2025-01-16 14:09:39,-33.217285,116.067650,100,44.29999923706055,3.299999952316284,1,59,38.79999923706055,,13.109999656677246,,9.979999542236328,11.359999656677246,1.6299999952316284,12.380000114440918,1.7300000190734863,1899,Qtr 4,December,30,8624.900390625,,1986,89,118061,1,0.05999999865889549,0,-0.029999999329447746,306.20001220703125,1899,Qtr 4,December,30,219.0399932861328,18,60939,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:09:39,39,09,6,1899-12-30 14:09:39,23385,33.61000061035156,32.75,,52.4900016784668,49.459999084472656,0,0,1288500,1,11.600000381469727,98.69999694824219,17/01/2025,-78.30000305175781,-77.5,-68.19999694824219,-66.69999694824219,Unknown
2025-01-16 14:09:14,-33.217152,116.067787,100,53.70000076293945,4,1,58,38.79999923706055,,13.09000015258789,,9.989999771118164,10.329999923706055,1.5199999809265137,10.319999694824219,1.5199999809265137,1899,Qtr 4,December,30,8624.7998046875,,1980,89,118061,1,0.05999999865889549,0,-0.029999999329447746,305.3999938964844,1899,Qtr 4,December,30,218.5500030517578,18,60914,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:09:14,14,09,6,1899-12-30 14:09:14,23360,41.77000045776367,39.34000015258789,,56.66999816894531,53.400001525878906,0,0,1288400,1,93.5,96.4000015258789,17/01/2025,-87.4000015258789,-87.19999694824219,-80.69999694824219,-79.5,Unknown
2025-01-16 14:08:49,-33.216953,116.067978,100,55.599998474121094,4.199999809265137,1,56,38.79999923706055,,13.079999923706055,,9.989999771118164,11.989999771118164,1.690000057220459,12.109999656677246,1.7000000476837158,1899,Qtr 4,December,30,8624.7998046875,,1998,89,118061,1,0.05000000074505806,0,-0.029999999329447746,302.8999938964844,1899,Qtr 4,December,30,218.9199981689453,18,60849,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:08:49,49,08,6,1899-12-30 14:08:49,23335,43.40999984741211,42.540000915527344,,57.84000015258789,54.43000030517578,0,0,1288300,1,79.69999694824219,85.9000015258789,17/01/2025,-90.5999984741211,-90.5999984741211,-82.30000305175781,-81.19999694824219,Unknown
2025-01-16 14:08:24,-33.216766,116.068169,100,44.29999923706055,3.299999952316284,1,56,38.79999923706055,,13.140000343322754,,10.020000457763672,12.329999923706055,1.7200000286102295,14.399999618530273,1.9299999475479126,1899,Qtr 4,December,30,8624.7998046875,,1938,89,118061,1,0.07000000029802322,0,-0.009999999776482582,303,1899,Qtr 4,December,30,218.33999633789062,18,60824,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:08:24,24,08,6,1899-12-30 14:08:24,23310,33.33000183105469,29.770000457763672,,49.279998779296875,51.060001373291016,0,0,1288200,1,96.9000015258789,97.30000305175781,17/01/2025,-68.0999984741211,-66.9000015258789,-73.5,-72.19999694824219,Unknown
2025-01-16 14:07:34,-33.216740,116.068207,100,64,4.800000190734863,1,62,38.5,,13.210000038146973,,9.989999771118164,11.890000343322754,1.6799999475479126,14.399999618530273,1.9299999475479126,1899,Qtr 4,December,30,8624.7998046875,,1998,91,118061,1,0.07000000029802322,0,-0.029999999329447746,305.3999938964844,1899,Qtr 4,December,30,219.6300048828125,18,60734,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:07:34,34,07,6,1899-12-30 14:07:34,23260,46.56999969482422,47.7400016784668,,60.22999954223633,56.97999954223633,0,0,1288000,1,112.5999984741211,110.9000015258789,17/01/2025,-96,-96.5,-86.4000015258789,-85.4000015258789,Unknown
2025-01-16 14:07:09,-33.216534,116.068413,100,58.29999923706055,4.800000190734863,1,61,38.599998474121094,,13.140000343322754,,10.0600004196167,10.710000038146973,1.559999942779541,11.720000267028809,1.659999966621399,1899,Qtr 4,December,30,8624.7998046875,,2010,90,118061,1,0.05000000074505806,0.009999999776482582,-0.009999999776482582,305.3999938964844,1899,Qtr 4,December,30,219.7899932861328,18,60709,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,100,0,1899-12-30 14:07:09,09,07,6,1899-12-30 14:07:09,23235,43.7400016784668,47.38999938964844,,59.029998779296875,56.86000061035156,0,0,1287900,1,74.0999984741211,102.4000015258789,17/01/2025,-94.19999694824219,-94.5999984741211,-86.19999694824219,-85.0999984741211,Unknown
2025-01-16 14:06:44,-33.216328,116.068619,94.4000015258789,54.599998474121094,4,1,60,38.5,,13.149999618530273,,10.020000457763672,13.520000457763672,1.840000033378601,11.100000381469727,1.600000023841858,1899,Qtr 4,December,30,8624.7998046875,,1992,90,118061,1,0.07000000029802322,0.019999999552965164,0,304.1000061035156,1899,Qtr 4,December,30,219.25,17,60644,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,88.80000305175781,100,0.11199996948242187,1899-12-30 14:06:44,44,06,6,1899-12-30 14:06:44,23210,48.16999816894531,42.18000030517578,,60.75,53.29999923706055,0,0,1287800,1,98.5999984741211,82.19999694824219,17/01/2025,-97.19999694824219,-97.69999694824219,-80.5,-79.4000015258789,Unknown
2025-01-16 14:06:19,-33.216137,116.068810,92.69999694824219,54.099998474121094,4,1,60,38.400001525878906,,13.149999618530273,,10,11.5600004196167,1.649999976158142,11.539999961853027,1.6399999856948853,1899,Qtr 4,December,30,8624.7998046875,,1992,90,118061,1,0.07000000029802322,0.009999999776482582,0,303.29998779296875,1899,Qtr 4,December,30,219.32000732421875,17,60619,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,88.5999984741211,96.9000015258789,0.08565534490256066,1899-12-30 14:06:19,19,06,6,1899-12-30 14:06:19,23185,47.790000915527344,44.220001220703125,,60.18000030517578,54.75,0,0,1287700,1,77.5999984741211,83.19999694824219,17/01/2025,-95.9000015258789,-96.30000305175781,-82.9000015258789,-81.80000305175781,Unknown
2025-01-16 14:05:54,-33.215942,116.069008,88.5999984741211,57.900001525878906,4.199999809265137,1,59,38.29999923706055,,13.149999618530273,,10.029999732971191,13.710000038146973,1.8600000143051147,11.449999809265137,1.6399999856948853,1899,Qtr 4,December,30,8624.7998046875,,1998,89,118061,1,0.09000000357627869,0,-0.03999999910593033,304,1899,Qtr 4,December,30,220.22999572753906,17,60554,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,96.5,80.80000305175781,0.16269426889370142,1899-12-30 14:05:54,54,05,6,1899-12-30 14:05:54,23160,47.040000915527344,55.869998931884766,,59.470001220703125,61.7400016784668,0,0,1287600,1,78.19999694824219,94.9000015258789,17/01/2025,-94.30000305175781,-94.5999984741211,-94.5,-93.9000015258789,Unknown
2025-01-16 14:05:29,-33.215767,116.069183,85.9000015258789,51.70000076293945,3.700000047683716,1,58,38.400001525878906,,13.1899995803833,,10,13.100000381469727,1.7999999523162842,11.079999923706055,1.600000023841858,1899,Qtr 4,December,30,8624.7998046875,,2004,89,118061,1,0.07000000029802322,0,-0.05000000074505806,304.8999938964844,1899,Qtr 4,December,30,223.80999755859375,17,60529,1899,Qtr 4,December,30,1899-12-30 07:36:18,1899,Qtr 4,December,30,1899,Qtr 4,December,30,MM23,100,71.9000015258789,0.28099998474121096,1899-12-30 14:05:29,29,05,6,1899-12-30 14:05:29,23135,34.88999938964844,55.11000061035156,,52.36000061035156,59.83000183105469,0,0,1287500,1,55.70000076293945,95.69999694824219,17/01/2025,-79.0999984741211,-78.5999984741211,-91.30000305175781,-90.5,Good Run (50%)
