GPS_Latitude,GPS_Longitude,UTC adjusted datetime Column,Sum of Traction_Diff_radio,Average of Traction_Average,Sum of Engine_Temp,Average of GPS_Speed,Average of Engine_Torque
-12.943278,141.639893,17/01/2025 12:48,0.010214504437322811,97.40000153,89,3.299999952316284,61.29999923706055
-12.943773,141.639297,17/01/2025 12:46,0.19315673614496456,81.80000305175781,88,3.0999999046325684,83.09999847
-12.944333,141.638641,17/01/2025 12:45,0.25800003051757814,87.09999847,87,2.4000000953674316,36.900001525878906
-12.944734,141.638138,17/01/2025 12:43,0.065,96.69999694824219,87,2.9000000953674316,27.5
-12.945222,141.637558,17/01/2025 12:41,0.017605634433428784,84.40000153,87,2.5,36.29999923706055
-12.945705,141.637024,17/01/2025 12:40,0.049729713233741556,90.19999694824219,87,2.5,33.099998474121094
-12.946234,141.636368,17/01/2025 12:38,0.015118807224064527,91.90000153,87,3.5,41.599998474121094
-12.944179,141.63942,17/01/2025 10:57,0.028340110984520824,97.40000153,88,2.5,48.20000076293945
-12.9441,141.639511,17/01/2025 10:57,0.038626674087225914,68.5,88,1.7999999523162842,55.20000076293945
-12.946013,141.637451,17/01/2025 9:01,0.012499968,95.40000153,87,2.4000000953674316,19.399999618530273
-12.945933,141.637543,17/01/2025 9:01,0.10400001525878906,94.80000305175781,87,2.4000000953674316,21.799999237060547
-12.94587,141.637619,17/01/2025 9:00,0.00900897,77.30000305175781,87,1.600000023841858,14.699999809265137
-12.945766,141.637756,17/01/2025 9:00,0.095907932,74.40000153,87,1.7999999523162842,16.700000762939453
-12.945705,141.637833,17/01/2025 8:59,0.29496405082420785,71.09999847,87,1.7999999523162842,18
-12.945645,141.637909,17/01/2025 8:59,0.072463767,73.09999847,87,1.600000023841858,15.899999618530273
-12.94559,141.63797,17/01/2025 8:59,0.2938388934051569,72,87,1.600000023841858,16.899999618530273
-12.945537,141.638046,17/01/2025 8:58,0.3472222160900572,71.40000153,87,1.600000023841858,16.799999237060547
-12.94549,141.638107,17/01/2025 8:58,0.26980482677025824,75.30000305175781,87,1.2000000476837158,13.100000381469727
-12.945438,141.638168,17/01/2025 8:58,0.11355314869950499,77.19999694824219,87,1.600000023841858,16.799999237060547
-12.945388,141.638214,17/01/2025 8:57,NaN,0,87,0,7.800000190734863
-12.945336,141.638275,17/01/2025 8:57,0.11136889575396741,81.40000153,87,2,19.700000762939453
-12.945305,141.638412,17/01/2025 8:57,0,74.09999847,87,2,31.799999237060547
-12.945289,141.63858,17/01/2025 8:56,0.05643341,86.09999847,87,2.4000000953674316,23.600000381469727
-12.945267,141.638687,17/01/2025 8:56,0.031315239,94.30000305175781,87,2.200000047683716,22.899999618530273
-12.945247,141.638794,17/01/2025 8:56,0,100,87,2.4000000953674316,24.700000762939453
-12.945231,141.638901,17/01/2025 8:55,0.10672358938841567,88.69999694824219,87,2,23.5
-12.945218,141.639008,17/01/2025 8:55,0.025,98.69999694824219,87,2.200000047683716,23.5
-12.945205,141.63913,17/01/2025 8:55,0.018909950487012505,89,87,2.200000047683716,31.5
-12.94519,141.639252,17/01/2025 8:54,0.004081648,97.80000305175781,87,2.5,32.5
-12.945178,141.639374,17/01/2025 8:54,0.014023683550810864,92,86.5,2,25.600000381469727
-12.945168,141.639404,17/01/2025 8:54,NaN,0,86,0,10
-12.945167,141.639404,17/01/2025 8:53,NaN,0,86,0,10
-12.945165,141.639404,17/01/2025 8:53,NaN,0,86,0,10
-12.945187,141.63942,17/01/2025 8:52,NaN,0,87,0,5.599999904632568
-12.945185,141.63942,17/01/2025 8:52,NaN,0,174,0,13.799999952316284
-12.945171,141.639404,17/01/2025 8:52,NaN,0,89,0,2.299999952316284
-12.94513,141.639633,17/01/2025 8:51,0.20265783425576062,81.09999847,89,2.9000000953674316,82.90000153
-12.945091,141.639816,17/01/2025 8:51,NaN,0,88,0,7.900000095367432
-12.945066,141.639984,17/01/2025 8:50,0.016094421,92.40000153,88,4,56.099998474121094
-12.945028,141.640182,17/01/2025 8:50,0.47200000762939454,76.40000153,88,2.700000047683716,42
-12.944988,141.64035,17/01/2025 8:50,0.5320000076293945,73.40000153,87,2.4000000953674316,68
-12.944985,141.640411,17/01/2025 8:49,0.018518500530834543,10.699999809265137,88,0.5,45.599998474121094
-12.94496,141.64061,17/01/2025 8:49,0.021897793959413055,94.80000305175781,89,3.799999952316284,62.099998474121094
-12.94498,141.640503,17/01/2025 8:48,0.24641458231002955,67.19999694824219,89,2.9000000953674316,67.19999694824219
-12.945004,141.640335,17/01/2025 8:48,0.3072289050493494,84.30000305175781,90,3.299999952316284,59.5
-12.945045,141.640167,17/01/2025 8:47,0.43861743006532455,65.5,90,2.4000000953674316,66.80000305175781
-12.945068,141.639999,17/01/2025 8:47,0.1504237748740281,87.30000305175781,89,3.0999999046325684,75.19999694824219
-12.945105,141.639832,17/01/2025 8:47,0.092879256,92.40000153,89,2.5,90.90000153
-12.945122,141.639633,17/01/2025 8:46,0.088000031,95.59999847,88,3.700000047683716,74.69999694824219
-12.945144,141.639542,17/01/2025 8:46,0.016999969482421873,99.09999847,88,4.199999809265137,81.80000305175781
-12.945189,141.639236,17/01/2025 8:45,0.031385297380830554,90.90000153,88,4.800000190734863,73.40000153
-12.94523,141.638977,17/01/2025 8:45,0.032258035,97.59999847,88,3.700000047683716,59.900001525878906
-12.945269,141.638718,17/01/2025 8:45,0.095,95.19999694824219,87,4,57.79999923706055
-12.945305,141.638474,17/01/2025 8:44,0.085999985,95.69999694824219,87,3.0999999046325684,39.29999923706055
-12.945336,141.638321,17/01/2025 8:44,0.1753171566697542,79.09999847,87,3.700000047683716,71
-12.945403,141.638199,17/01/2025 8:43,0.079646067,86.80000305175781,87,3.799999952316284,55.400001525878906
-12.945435,141.63829,17/01/2025 8:43,0.020833267105948034,90.19999694824219,86,3.5,31.299999237060547
-12.94541,141.638443,17/01/2025 8:42,0.051422369,89,87,2.200000047683716,21.700000762939453
-12.945392,141.638596,17/01/2025 8:42,0.038144298435486466,95.09999847,88,2.4000000953674316,32.20000076293945
-12.94537,141.638763,17/01/2025 8:42,0.043172645,97.40000153,90,2.700000047683716,39.20000076293945
-12.945338,141.638962,17/01/2025 8:41,0.062170721085499626,91.90000153,92,2.9000000953674316,40
-12.94531,141.63916,17/01/2025 8:41,0.079000015,96,94,3.0999999046325684,52.79999923706055
-12.945282,141.639374,17/01/2025 8:40,0.025960539,95,93,2.9000000953674316,94.90000153
-12.945247,141.639587,17/01/2025 8:40,0.026852846841828062,91.80000305175781,93,2.700000047683716,90.09999847
-12.945207,141.639786,17/01/2025 8:40,0,100,91,3.0999999046325684,92.80000305175781
-12.945187,141.640045,17/01/2025 8:39,0.22699996948242188,88.59999847,91,4,73.69999694824219
-12.945157,141.640289,17/01/2025 8:39,0.008571407,34.79999923706055,91,1.7999999523162842,70.40000153
-12.945127,141.640411,17/01/2025 8:38,0.1595598206473043,66.90000153,91,2.9000000953674316,88.69999694824219
-12.945093,141.640549,17/01/2025 8:38,0.16699996948242188,91.59999847,90,3.299999952316284,63.70000076293945
-12.945055,141.640762,17/01/2025 8:37,0.047570895065403525,96.40000153,90,2.9000000953674316,45.29999923706055
-12.945086,141.640549,17/01/2025 8:37,0.38669949373515816,65.5,89,2.200000047683716,62.400001525878906
-12.945122,141.640442,17/01/2025 8:37,0.5420000076293945,72.90000153,89,2.200000047683716,73.59999847
-12.945142,141.64032,17/01/2025 8:36,0.3459383786425683,59,89,2.5,73.40000153
-12.945185,141.640121,17/01/2025 8:36,0.32774052071214166,74.69999694824219,90,2.9000000953674316,66.30000305175781
-12.945195,141.639969,17/01/2025 8:35,0.1520532428441401,83.19999694824219,91,3.5,87.09999847
-12.945211,141.639786,17/01/2025 8:35,0.086242314,93.19999694824219,90,2.700000047683716,88.80000305175781
-12.945231,141.639648,17/01/2025 8:35,0.020092665899246236,64,89,1.600000023841858,91.69999694824219
-12.94526,141.639465,17/01/2025 8:34,0.030042870322391047,91.80000305175781,89,2.9000000953674316,88.69999694824219
-12.945295,141.639313,17/01/2025 8:34,NaN,0,89,0,0
-12.945335,141.639084,17/01/2025 8:33,0.048404856,88.69999694824219,88,3.5,82.09999847
-12.945367,141.638824,17/01/2025 8:33,0.00956431,93.59999847,87,3.700000047683716,51.79999923706055
-12.945395,141.638596,17/01/2025 8:32,0.019000015,99,87,3.299999952316284,47.400001525878906
-12.945415,141.638412,17/01/2025 8:32,0.1072522965918895,92.59999847,87,2.200000047683716,31.899999618530273
-12.945435,141.63826,17/01/2025 8:32,0.070408179,94.5,87,2.4000000953674316,22.899999618530273
-12.945514,141.638077,17/01/2025 8:31,0.1847715426217481,89.40000153,87,3.700000047683716,51.599998474121094
-12.945507,141.638184,17/01/2025 8:31,0.013443593209822873,96,87,3.0999999046325684,29.100000381469727
-12.945497,141.638351,17/01/2025 8:30,0.007325989,81.59999847,87,2,14.600000381469727
-12.945495,141.638489,17/01/2025 8:30,0.08,96,87,2.200000047683716,15.899999618530273
-12.94548,141.638657,17/01/2025 8:30,0.036847477856404014,95.90000153,87,2.4000000953674316,24.5
-12.945485,141.638794,17/01/2025 8:29,0.030237532,91.19999694824219,87,2.4000000953674316,34.099998474121094
-12.945492,141.638931,17/01/2025 8:29,0.00534188,93.30000305175781,88,2.4000000953674316,35.599998474121094
-12.94547,141.639114,17/01/2025 8:28,0.012074626701926586,90.5,88,2.4000000953674316,52
-12.945454,141.639343,17/01/2025 8:28,0.092857127,93.40000153,88,4,63.29999923706055
-12.94544,141.639587,17/01/2025 8:27,0,100,88,4.400000095367432,59.29999923706055
-12.945421,141.639862,17/01/2025 8:27,0.056860301450669455,78.59999847,87,3.700000047683716,65.09999847
-12.94541,141.64006,17/01/2025 8:27,0.527056277,68,87,2.200000047683716,51.20000076293945
-12.945403,141.640198,17/01/2025 8:26,0.24028269916650888,74.69999694824219,88,2.5,34.599998474121094
-12.945388,141.640366,17/01/2025 8:26,NaN,0,88,0,0
-12.945372,141.640533,17/01/2025 8:25,0.45978260040283203,70.80000305175781,88,2.5,44
-12.945369,141.640671,17/01/2025 8:25,0.3237568976470779,75.80000305175781,88,2.9000000953674316,53.900001525878906
-12.945358,141.640793,17/01/2025 8:25,NaN,0,88,0,0.800000012
-12.945375,141.640625,17/01/2025 8:24,0.3477508432428016,47.70000076293945,88,2,51.79999923706055
-12.945378,141.640457,17/01/2025 8:24,0.22150535993678597,41.29999923706055,87.59999847,1.7999999523162842,65.59999847
-12.945387,141.640289,17/01/2025 8:23,0.053287949,85.80000305175781,87,2,32.20000076293945
-12.945396,141.640152,17/01/2025 8:23,0.030902348,79.59999847,88,2.200000047683716,47.900001525878906
-12.945412,141.639999,17/01/2025 8:22,0.592526703,39.5,88,1.2000000476837158,36.79999923706055
-12.945427,141.639801,17/01/2025 8:22,0.10099998474121094,94.90000153,88,4.199999809265137,52.70000076293945
-12.945436,141.639587,17/01/2025 8:22,NaN,0,88,0,7.5
-12.94545,141.639374,17/01/2025 8:21,0.060999985,96.90000153,88,5,81.5
-12.945465,141.639099,17/01/2025 8:21,0.00217388,91.90000153,87.59999847,3.299999952316284,59.20000076293945
-12.945481,141.63887,17/01/2025 8:20,0.020042209543406506,93.80000305175781,87,3.5,51.20000076293945
-12.945481,141.638763,17/01/2025 8:20,NaN,0,88,0,9.600000381469727
-12.94549,141.638596,17/01/2025 8:20,0.13401012130195114,91.90000153,88,4,51.599998474121094
-12.94551,141.638351,17/01/2025 8:19,0.050999985,97.40000153,87,2.9000000953674316,29.899999618530273
-12.945514,141.638153,17/01/2025 8:19,0.074626863,90.30000305175781,87,3.299999952316284,38
-12.945613,141.637955,17/01/2025 8:18,0.11400001525878906,94.30000305175781,87,3.5,42.900001525878906
-12.945642,141.638016,17/01/2025 8:18,0.04983014,86.09999847,87,2.9000000953674316,23
-12.945623,141.638214,17/01/2025 8:17,0.3509999847412109,82.40000153,87,2.4000000953674316,30.200000762939453
-12.945621,141.638397,17/01/2025 8:17,0.045404274,88.19999694824219,87,2.5,24.5
-12.945612,141.638565,17/01/2025 8:17,0.038539508,96.69999694824219,87,2.700000047683716,24.399999618530273
-12.945603,141.638748,17/01/2025 8:16,0.004597719,86.80000305175781,87,2.5,36.5
-12.945593,141.638901,17/01/2025 8:16,0,100,87,2.9000000953674316,38.20000076293945
-12.945575,141.639084,17/01/2025 8:15,0.009000015,99.5,87,2.9000000953674316,43.400001525878906
-12.945572,141.639282,17/01/2025 8:15,0.13057671165131393,85.90000153,87,2.5,44
-12.945559,141.639465,17/01/2025 8:15,0.029000015258789064,98.5,88,3.0999999046325684,52.70000076293945
-12.94554,141.639679,17/01/2025 8:14,0.051999969,97.40000153,87,3.0999999046325684,33.599998474121094
-12.945521,141.639877,17/01/2025 8:14,0.001137639,87.80000305175781,88,2.9000000953674316,37.29999923706055
-12.945508,141.640076,17/01/2025 8:13,0.066875591,92.5,88,3.0999999046325684,36.29999923706055
-12.945485,141.640305,17/01/2025 8:13,0.16,92,88,4.400000095367432,66.40000153
-12.945481,141.640488,17/01/2025 8:12,0.7080291862405813,53.099998474121094,87,1.2000000476837158,59.5
-12.945478,141.640549,17/01/2025 8:12,0.7058047712500269,49,87,1.100000023841858,39.70000076293945
-12.945468,141.640656,17/01/2025 8:12,0.3044375597055227,82.09999847,87,2.5,49.20000076293945
-12.945448,141.640732,17/01/2025 8:11,0.063000031,96.80000305175781,87,3.0999999046325684,50.599998474121094
-12.945447,141.640747,17/01/2025 8:11,NaN,0,87,0,10
-12.94546,141.640671,17/01/2025 8:10,0.305,84.69999694824219,88,3.799999952316284,86
-12.945468,141.640488,17/01/2025 8:10,0.07113821,47.400001525878906,88,2.200000047683716,67.80000305175781
-12.945472,141.640335,17/01/2025 8:10,0.6090000152587891,69.5,88,1.600000023841858,79.59999847
-12.945494,141.640121,17/01/2025 8:09,0.12250710609662553,65.90000153,87,2.5,44.79999923706055
-12.945518,141.639923,17/01/2025 8:09,0.185005997,75,87,2.5,33
-12.945535,141.639725,17/01/2025 8:08,0.047276526,95,88,3.0999999046325684,53.70000076293945
-12.945553,141.639618,17/01/2025 8:08,0.46328292028180645,71.09999847,88,0.10000000149011612,6.900000095367432
-12.945573,141.639374,17/01/2025 8:07,0,100,88,4,57.099998474121094
-12.945573,141.639175,17/01/2025 8:07,0,85.90000153,88,2.5,54
-12.945597,141.639008,17/01/2025 8:07,0.009000015,99.5,88,3.299999952316284,50.599998474121094
-12.94559,141.638718,17/01/2025 8:06,0.079617837,90.40000153,88,4.400000095367432,71.40000153
-12.945597,141.638443,17/01/2025 8:06,0.20330966026558048,76,87,3.299999952316284,40.70000076293945
-12.945613,141.63826,17/01/2025 8:05,0.079345125,76.19999694824219,87,2,19.399999618530273
-12.94562,141.638107,17/01/2025 8:05,0.019430052581552004,76.40000153,87,2,17
-12.945635,141.63797,17/01/2025 8:05,0.10449321127364654,90.69999694824219,88,2.200000047683716,22.100000381469727
-12.945719,141.637802,17/01/2025 8:04,0.014066477,77.59999847,88,4,57
-12.94575,141.637863,17/01/2025 8:04,0.012752358849104601,93.5,87,2.9000000953674316,40.599998474121094
-12.945745,141.638062,17/01/2025 8:03,0.065,96.69999694824219,87,3.0999999046325684,31.200000762939453
-12.945733,141.63826,17/01/2025 8:03,0.037158487,89.80000305175781,87,3.0999999046325684,34
-12.945711,141.638474,17/01/2025 8:02,0.020999985,98.90000153,87,3.299999952316284,36.70000076293945
-12.945705,141.638672,17/01/2025 8:02,0.075409853,88,87,2.9000000953674316,39.599998474121094
-12.94571,141.638687,17/01/2025 8:02,NaN,0,87,0,10
-12.945713,141.638687,17/01/2025 8:01,NaN,0,87,0,6.800000190734863
-12.945704,141.638702,17/01/2025 8:01,NaN,0,87,0,8.600000381469727
-12.945682,141.638855,17/01/2025 8:00,0.088295671,93.09999847,87,2.4000000953674316,44.900001525878906
-12.94568,141.638992,17/01/2025 8:00,0.10599998474121093,94.69999694824219,87,2.4000000953674316,40.79999923706055
-12.945679,141.63916,17/01/2025 8:00,0,100,87,2.5,32.70000076293945
-12.94567,141.639297,17/01/2025 7:59,0.023133512,94,88,2.200000047683716,32.900001525878906
-12.945653,141.639465,17/01/2025 7:59,0.023000030517578124,98.80000305175781,88,2.4000000953674316,41.20000076293945
-12.945645,141.639648,17/01/2025 7:58,0.029000015258789064,98.5,88,4.800000190734863,72.30000305175781
-12.945632,141.639893,17/01/2025 7:58,0.067105243,73.40000153,88,2.5,37.20000076293945
-12.94562,141.640076,17/01/2025 7:57,0.099447575,68.80000305175781,88,2.700000047683716,49.29999923706055
-12.945613,141.640244,17/01/2025 7:57,0.09547737,37.900001525878906,88,1.7999999523162842,53
-12.945605,141.64035,17/01/2025 7:57,0.39013449117667337,35.900001525878906,88,1.399999976158142,50
-12.945593,141.640442,17/01/2025 7:56,0.4444444444444444,56,89,2,53.5
-12.945608,141.640564,17/01/2025 7:56,0.5270000076293946,73.59999847,89,0.10000000149011612,23.600000381469727
-12.9456,141.640457,17/01/2025 7:55,0.032051281,15.300000190734863,88,0.699999988,61.20000076293945
-12.945599,141.640381,17/01/2025 7:55,0.11739133751910666,21.600000381469727,88,1.100000023841858,52.400001525878906
-12.945615,141.640244,17/01/2025 7:55,0.083862754,75.40000153,88,3.5,47.70000076293945
-12.945619,141.640015,17/01/2025 7:54,0.046979866,72.69999694824219,88,3.5,48.20000076293945
-12.945633,141.639771,17/01/2025 7:54,0.081223674,90.90000153,88,3.5,40.20000076293945
-12.94564,141.639648,17/01/2025 7:53,0.083080012,94.59999847,89,2.700000047683716,95
-12.94566,141.63945,17/01/2025 7:53,0.11065991396831378,93,88,3.299999952316284,93.19999694824219
-12.945679,141.639206,17/01/2025 7:52,0.034224566291360295,91.90000153,88,3.0999999046325684,57.599998474121094
-12.945688,141.638992,17/01/2025 7:52,0.023662505088225472,96,87,3.0999999046325684,50.79999923706055
-12.94569,141.638794,17/01/2025 7:52,0.016129032258064516,92.19999694824219,87,2.700000047683716,38.70000076293945
-12.94572,141.638626,17/01/2025 7:51,0.079717474,95.09999847,87,3.5,48.099998474121094
-12.94573,141.638412,17/01/2025 7:51,0.061974727790086497,92.19999694824219,87,3.0999999046325684,47.79999923706055
-12.945735,141.638214,17/01/2025 7:50,0,100,87,1.100000023841858,18.700000762939453
-12.945765,141.638046,17/01/2025 7:50,0,100,87,2.9000000953674316,48.099998474121094
-12.945757,141.637848,17/01/2025 7:50,0.029000015258789064,98.5,88,3.299999952316284,43.29999923706055
-12.945824,141.63765,17/01/2025 7:49,0.20430106448743685,75.09999847,87.19999694824219,3.299999952316284,40.20000076293945
-12.945867,141.637711,17/01/2025 7:49,0.024520288,92.59999847,87,3.0999999046325684,24.399999618530273
-12.94586,141.637909,17/01/2025 7:48,0.009259197,96.69999694824219,87,3.0999999046325684,28
-12.945848,141.638107,17/01/2025 7:48,0.16466738251522425,84.09999847,87,2.5,43
-12.94584,141.63829,17/01/2025 7:47,0.033298616015107634,94.5,88,2.700000047683716,31.5
-12.945847,141.638458,17/01/2025 7:47,0.009278366,96.5,88,2.9000000953674316,36.099998474121094
-12.945827,141.638657,17/01/2025 7:47,0.046718626322021714,87.80000305175781,88,2.4000000953674316,53.900001525878906
-12.94582,141.638824,17/01/2025 7:46,0.047959153,95.59999847,88,2.4000000953674316,54.29999923706055
-12.945808,141.639008,17/01/2025 7:46,0.034518781,93.90000153,88,2.700000047683716,69.09999847
-12.945771,141.639191,17/01/2025 7:45,0.022334994398397843,97.40000153,88,2.5,40.79999923706055
-12.945766,141.639374,17/01/2025 7:45,0.057074857,81.69999694824219,88,2,35.900001525878906
-12.94576,141.639481,17/01/2025 7:45,0.12900001525878907,93.5,88,2.9000000953674316,65.30000305175781
-12.94576,141.639709,17/01/2025 7:44,0.4570000076293945,77.09999847,88,2.5,37.5
-12.94574,141.639893,17/01/2025 7:44,0.085963018,87.90000153,88,3.0999999046325684,48.20000076293945
-12.945737,141.64006,17/01/2025 7:43,0.3454106429312649,68.5,88,2.4000000953674316,47.400001525878906
-12.945722,141.640167,17/01/2025 7:43,0.7989999961853027,60,88,1.100000023841858,35.29999923706055
-12.945717,141.640259,17/01/2025 7:42,0.025089565,27.5,88,1.399999976158142,54
-12.945702,141.640366,17/01/2025 7:42,0.054945053,17.700000762939453,88,0.8999999761581421,58.5
-12.945699,141.640442,17/01/2025 7:42,0.27941176470588236,29.200000762939453,89,0.8999999761581421,43.400001525878906
-12.9457,141.640564,17/01/2025 7:41,0.4209999847412109,78.90000153,89,2.700000047683716,93
-12.945706,141.64064,17/01/2025 7:41,0.36886632487150406,48.20000076293945,88,1.600000023841858,52.099998474121094
-12.945695,141.640671,17/01/2025 7:40,0.6839378162814053,12.699999809265137,88,0.30000001192092896,60.20000076293945
-12.945705,141.640518,17/01/2025 7:40,0.18501697735160935,79.90000153,88,2.9000000953674316,64.40000153
-12.945705,141.64035,17/01/2025 7:40,0.30726256983240224,75.69999694824219,88,3.0999999046325684,74.69999694824219
-12.945713,141.640213,17/01/2025 7:39,0.3341869268124184,65,88,2.4000000953674316,54.20000076293945
-12.945726,141.640091,17/01/2025 7:39,0.31337320212398695,42.20000076293945,88,1.600000023841858,52.70000076293945
-12.945733,141.639999,17/01/2025 7:38,0.1267123515844384,27.299999237060547,87,0.8999999761581421,40
-12.945731,141.639862,17/01/2025 7:38,0.005847953,85.19999694824219,87,2.200000047683716,24.200000762939453
-12.945753,141.63974,17/01/2025 7:37,0.1257310248094743,32,89,0.699999988,20.899999618530273
-12.945757,141.639587,17/01/2025 7:37,0.019088048711619413,93.40000153,89,3.0999999046325684,80.69999694824219
-12.945777,141.639389,17/01/2025 7:37,0.077720207,92.69999694824219,88.69999694824219,2.700000047683716,88.59999847
-12.945785,141.639221,17/01/2025 7:36,0,100,88,3.299999952316284,67.19999694824219
-12.945791,141.639038,17/01/2025 7:36,0.052344554,89.30000305175781,88,3.299999952316284,85.09999847
-12.945811,141.63884,17/01/2025 7:35,0.19318185938112056,87.40000153,88,2.700000047683716,76.19999694824219
-12.945813,141.638641,17/01/2025 7:35,0.031745981,86.80000305175781,87,2.700000047683716,61.70000076293945
-12.94582,141.638458,17/01/2025 7:35,0.057815861,90.69999694824219,87,2.5,40.70000076293945
-12.945825,141.63829,17/01/2025 7:34,0.15080212271787266,86.40000153,87,2.4000000953674316,40.5
-12.945845,141.638123,17/01/2025 7:34,0.043067212,93.09999847,87,2.5,41.5
-12.94586,141.637955,17/01/2025 7:33,0.17933128161618872,89.80000305175781,87,2,24.799999237060547
-12.945844,141.637924,17/01/2025 7:32,NaN,0,87,0.10000000149011612,10.199999809265137
-12.945847,141.637924,17/01/2025 7:32,NaN,0,87,0.10000000149011612,10
-12.945845,141.637924,17/01/2025 7:32,NaN,0,174,0,20.199999809265137
-12.945845,141.637894,17/01/2025 7:31,0.026682082410563048,85,87,2.5,32.29999923706055
-12.945862,141.637695,17/01/2025 7:31,0.021621621621621623,91.5,87,2.5,34.599998474121094
-12.945922,141.637512,17/01/2025 7:30,0.0668317,78.09999847,87,3.0999999046325684,41.5
-12.945996,141.637482,17/01/2025 7:30,0.082278511,90.90000153,87,2.4000000953674316,19
-12.945985,141.63765,17/01/2025 7:30,0.09,95.5,87,2.200000047683716,16.600000381469727
-12.945978,141.637802,17/01/2025 7:29,0.036093354635165095,92.5,87,2.200000047683716,21.5
-12.945973,141.637909,17/01/2025 7:29,NaN,0,87,0,10
-12.945971,141.638016,17/01/2025 7:28,0.035483904,91.30000305175781,87,1.7999999523162842,16.399999618530273
-12.945962,141.638138,17/01/2025 7:28,0.026376095,86,87,1.7999999523162842,19.700000762939453
-12.945953,141.638275,17/01/2025 7:27,0.003541859,84.5,87,1.7999999523162842,17.600000381469727
-12.94595,141.638397,17/01/2025 7:27,0.07414831,96.09999847,87,1.7999999523162842,15.800000190734863
-12.945942,141.638535,17/01/2025 7:27,0.038834936,90.90000153,87,2,17.100000381469727
-12.945923,141.638672,17/01/2025 7:26,0.019114703186239274,98.40000153,87,2.200000047683716,31.600000381469727
-12.945922,141.638809,17/01/2025 7:26,0.011999969482421874,99.40000153,87,2.200000047683716,33.5
-12.945909,141.638947,17/01/2025 7:25,0.058064533,90.30000305175781,87,1.7999999523162842,36.5
-12.945902,141.639023,17/01/2025 7:25,0.043659013,94.09999847,87,2,45.599998474121094
-12.9459,141.63916,17/01/2025 7:25,0.032392879550431734,94.09999847,87,2.5,37.599998474121094
-12.945887,141.639282,17/01/2025 7:24,0.067484723,94.5,87,2.200000047683716,40.400001525878906
-12.945873,141.639404,17/01/2025 7:24,0.038257157624834046,92.30000305175781,87,2,46
-12.945867,141.639542,17/01/2025 7:23,0.011999969482421874,99.40000153,87,2.200000047683716,33.599998474121094
-12.945855,141.639694,17/01/2025 7:23,0.053248135,91.40000153,87,1.7999999523162842,31.799999237060547
-12.945844,141.639801,17/01/2025 7:22,0.074725308,87.59999847,87,1.600000023841858,15.199999809265137
-12.945837,141.639908,17/01/2025 7:22,0.078291885,81,87,1.600000023841858,17.100000381469727
-12.945835,141.640015,17/01/2025 7:22,0.12895929105319734,82.69999694824219,87,1.600000023841858,18.899999618530273
-12.945825,141.640121,17/01/2025 7:21,0.23684209645730056,10,87,0.10000000149011612,11.199999809265137
-12.945837,141.64006,17/01/2025 7:21,0.2262052250506308,71.69999694824219,87,1.100000023841858,18.399999618530273
-12.945973,141.639114,17/01/2025 6:57,0.093023241,77.90000153,88,2.4000000953674316,76.90000153
-12.946009,141.638657,17/01/2025 6:56,0.048677233,92.19999694824219,87,2.5,37.5
-12.946015,141.639801,17/01/2025 6:42,0.10688836491920906,79.69999694824219,87,1.7999999523162842,19.799999237060547
-12.945975,141.640289,17/01/2025 6:41,0.46701569082849315,73.19999694824219,87,2.200000047683716,37.29999923706055
-12.945949,141.64061,17/01/2025 6:39,0.43900001525878907,78,87,2.700000047683716,74.59999847
-12.946,141.640015,17/01/2025 6:37,0.11099899262735642,93.59999847,87,2.200000047683716,24.5
-12.946029,141.639633,17/01/2025 6:36,NaN,0,88,0,9.300000190734863
-12.946087,141.638977,17/01/2025 6:34,0.063666252,88.19999694824219,87,2.700000047683716,50.29999923706055
-12.946132,141.638229,17/01/2025 6:32,0.042105245,83.69999694824219,87,2.5,38.400001525878906
-12.94618,141.637497,17/01/2025 6:31,0.07407409,83.19999694824219,87,2.4000000953674316,31.600000381469727
-12.946187,141.637283,17/01/2025 6:29,NaN,0,87,0,10
-12.946319,141.637283,17/01/2025 6:27,0,100,87,2.4000000953674316,22.700000762939453
-12.94627,141.637863,17/01/2025 6:26,0.045999985,97.69999694824219,87,2.200000047683716,18.100000381469727
-12.946223,141.638412,17/01/2025 6:24,0.029000015258789064,98.5,87,2.200000047683716,24.600000381469727
-12.946165,141.639008,17/01/2025 6:22,0.14800003051757812,92.59999847,87,2.5,37.400001525878906
-12.946132,141.639572,17/01/2025 6:21,0.44099998474121094,77.90000153,87,2.4000000953674316,84
-12.94612,141.639694,17/01/2025 6:19,NaN,0,87,0,0
-12.946121,141.639679,17/01/2025 6:14,NaN,0,87,0,0
-12.946116,141.639679,17/01/2025 6:12,NaN,0,174,0,0
-12.94613,141.639679,17/01/2025 6:09,NaN,0,174,0,0
-12.94612,141.639679,17/01/2025 6:07,NaN,0,87,0,0
-12.946125,141.639679,17/01/2025 6:06,NaN,0,174,0,0
-12.946112,141.639679,17/01/2025 6:04,NaN,0,87,0,0
-12.946114,141.639679,17/01/2025 6:02,NaN,0,87,0,0
-12.946114,141.639664,17/01/2025 6:01,NaN,0,88,0,0
-12.946132,141.639496,17/01/2025 5:59,0.066037767,92.19999694824219,89,4.599999904632568,83
-12.94616,141.639328,17/01/2025 5:57,0.3225446228051973,75.09999847,88.80000305175781,2.700000047683716,91.40000153
